sent_id	sent_correct	sent_wrong	swap_head	feature_vals
w01048027	W latach 50. XIV w., kiedy dynastia Yuan zaczęła się załamywać, król Gongmin mógł wreszcie swobodnie zreformować władzę Goryeo.	W latach 50. XIV w., kiedy dynastia Yuan zaczęła się załamywać, król Gongmin mogli wreszcie swobodnie zreformować władzę Goryeo.	mogli	SG -> PL
w01125035	Rząd Graftona rozpadł się w 1770 r., co pozwoliło torysom pod przywództwem lorda Northa powrócić do władzy.	Rząd Graftona rozpadł się w 1770 r., co pozwoliła torysom pod przywództwem lorda Northa powrócić do władzy.	pozwoliła	NEUT -> FEM
n01045035	Oczyszczając Duffy’ego z wszelkich zarzutów, sędzia rozstrzygający w sprawie o oszustwo i nadużycie zaufania przez Duffy’ego uznał, że działania oskarżonego nie naruszały regulaminu Senatu.	Oczyszczając Duffy’ego z wszelkich zarzutów, sędzia rozstrzygający w sprawie o oszustwo i nadużycie zaufania przez Duffy’ego uznali, że działania oskarżonego nie naruszały regulaminu Senatu.	uznali	SG -> PL
n01150031	Kiedy w Indiach ktoś umiera ze starości, traktowane jest to jak święto.	Kiedy w Indiach ktoś umierają ze starości, traktowane jest to jak święto.	umierają	SG -> PL
n01134005	Kontrakty terminowe w USA wzrosły o 1%, podobnie, jak na rynkach europejskich.	Kontrakty terminowe w USA wzrósł o 1%, podobnie, jak na rynkach europejskich.	wzrósł	PL -> SG
w01038044	Liczne rdzenne ludy zamieszkiwały Alaskę przez tysiące lat przed przybyciem na te tereny europejczyków.	Liczne rdzenne ludy zamieszkiwał Alaskę przez tysiące lat przed przybyciem na te tereny europejczyków.	zamieszkiwał	PL -> SG
w01043065	Tymczasem dodatkowe uregulowanie Nilu ułatwiło rozwój wyspy Gezira oraz miejskiego nabrzeża.	Tymczasem dodatkowe uregulowanie Nilu ułatwiła rozwój wyspy Gezira oraz miejskiego nabrzeża.	ułatwiła	NEUT -> FEM
n02024008	Szwedzkie badania pokazały, że zwierzęta rzadko, jeśli w ogóle, lądują poza dwumiesięcznym okresem rozrodczym.	Szwedzkie badania pokazały, że zwierzęta rzadko, jeśli w ogóle, ląduje poza dwumiesięcznym okresem rozrodczym.	ląduje	PL -> SG
n05007014	Może dlatego jego źrenice zachodzą mgłą łez, kiedy sylaba czasu ujawnia jego żniwo i oddaje jego tajemnicę spętanym wodom.	Może dlatego jego źrenice zachodzą mgłą łez, kiedy sylaba czasu ujawniają jego żniwo i oddaje jego tajemnicę spętanym wodom.	ujawniają	SG -> PL
w01061050	Studiowano również medycynę, szczególnie w południowych Włoszech, gdzie medycyna islamska miała wpływ na szkołę w Salerno.	Studiowano również medycynę, szczególnie w południowych Włoszech, gdzie medycyna islamska miały wpływ na szkołę w Salerno.	miały	SG -> PL
w01075037	W szczególności, nabór mężczyzn do szkół średnich przekraczający średnią o 10% ograniczał ryzyko konfliktu o 3%, podczas gdy tempo wzrostu wyższe o 1% niż średnia w badaniu skutkowało obniżeniem ryzyka wojny domowej o około 1%.	W szczególności, nabór mężczyzn do szkół średnich przekraczający średnią o 10% ograniczały ryzyko konfliktu o 3%, podczas gdy tempo wzrostu wyższe o 1% niż średnia w badaniu skutkowało obniżeniem ryzyka wojny domowej o około 1%.	ograniczały	SG -> PL
w02001041	Założony w 1925 r. jako rozrywka dla każdego teatr plenerowy na schodach kościoła św. Michała wciąż przyciąga różnorodną widownię.	Założony w 1925 r. jako rozrywka dla każdego teatr plenerowy na schodach kościoła św. Michała wciąż przyciągają różnorodną widownię.	przyciągają	SG -> PL
w01150047	Po tym, jak stało się oczywiste, że Imperium Osmańskie straci całą Macedonię, a więc łączność terytorialną z Albanią, mocarstwa zdały sobie sprawę, że muszą zmienić decyzję.	Po tym, jak stało się oczywiste, że Imperium Osmańskie stracą całą Macedonię, a więc łączność terytorialną z Albanią, mocarstwa zdały sobie sprawę, że muszą zmienić decyzję.	stracą	SG -> PL
n01075028	Jego ręce przekładały piłkę jak przy grze w trzy kubki.	Jego ręce przekładała piłkę jak przy grze w trzy kubki.	przekładała	PL -> SG
w01028069	Reakcja narodu na wydarzenia w Kansas pokazała, jak głęboko podzielony stał się kraj.	Reakcja narodu na wydarzenia w Kansas pokazały, jak głęboko podzielony stał się kraj.	pokazały	SG -> PL
w01041046	W Tajlandii urbanizacja spowodowała jednak również masowy wzrost problemów takich jak otyłość.	W Tajlandii urbanizacja spowodowały jednak również masowy wzrost problemów takich jak otyłość.	spowodowały	SG -> PL
n01069014	Tymczasem była żona rządowego szefa dyscypliny partyjnej rozpoczęła kampanię w celu zajęcia stanowiska.	Tymczasem była żona rządowego szefa dyscypliny partyjnej rozpoczęły kampanię w celu zajęcia stanowiska.	rozpoczęły	SG -> PL
n01093007	Jak stwierdził jeden z urzędników UE, bez proponowanych limitów „populacja dorsza w Morzu Celtyckim może się załamać”.	Jak stwierdził jeden z urzędników UE, bez proponowanych limitów „populacja dorsza w Morzu Celtyckim mogą się załamać”.	mogą	SG -> PL
n02042026	Pokolenie smartfona dostało aplikację, na jaką zasługiwało, w której w najlepszym wypadku najbardziej idiotyczna sytuacja zdobywa milionową widownię.	Pokolenie smartfona dostała aplikację, na jaką zasługiwało, w której w najlepszym wypadku najbardziej idiotyczna sytuacja zdobywa milionową widownię.	dostała	NEUT -> FEM
w04007021	Mimo że nie rozstrzygnęło konfliktu, francuskie zwycięstwo w bitwie pod Marengo zmusiło Austriaków do zrezygnowania z Włoch po raz drugi.	Mimo że nie rozstrzygnęło konfliktu, francuskie zwycięstwo w bitwie pod Marengo zmusiła Austriaków do zrezygnowania z Włoch po raz drugi.	zmusiła	NEUT -> FEM
n01131013	Republikanie zyskali prowadzenie dzięki dużej liczbie głosów oddanych korespondencyjnie, a ich całkowita przewaga wynosiła na początku tego tygodnia 16500 głosów.	Republikanie zyskali prowadzenie dzięki dużej liczbie głosów oddanych korespondencyjnie, a ich całkowita przewaga wynosiły na początku tego tygodnia 16500 głosów.	wynosiły	SG -> PL
n01033005	Zdaniem naukowców, analiza DNA występującego w guzach może pomóc w wyjaśnieniu przyczyn innych nowotworów.	Zdaniem naukowców, analiza DNA występującego w guzach mogą pomóc w wyjaśnieniu przyczyn innych nowotworów.	mogą	SG -> PL
n03008011	— ETA jest kompletnie pokonana — ujawniła strona francuska.	— ETA jest kompletnie pokonana — ujawniło strona francuska.	ujawniło	FEM -> NEUT
w01119059	Aby uniknąć podobnych dylematów w przypadku Dżasminy, twórcy filmu ostatecznie postanowili wykonać całą animację księżniczki w jednym studio.	Aby uniknąć podobnych dylematów w przypadku Dżasminy, twórcy filmu ostatecznie postanowił wykonać całą animację księżniczki w jednym studio.	postanowił	PL -> SG
n01150007	„Architektura może jednak stanowić pomost między żywymi a zmarłymi i, do pewnego stopnia, zatrzeć granicę.”	„Architektura mogą jednak stanowić pomost między żywymi a zmarłymi i, do pewnego stopnia, zatrzeć granicę.”	mogą	SG -> PL
w01027015	Różni się od zachodniej części kraju tym, że główne elementy jej topografii nie odpowiadają tym na wybrzeżu.	Różni się od zachodniej części kraju tym, że główne elementy jej topografii nie odpowiada tym na wybrzeżu.	odpowiada	PL -> SG
n01026016	Policja drogowa w Shenzhen już wcześniej sięgała po niekonwencjonalne kary.	Policja drogowa w Shenzhen już wcześniej sięgały po niekonwencjonalne kary.	sięgały	SG -> PL
w04007037	Blokada floty Villeneuve’a spowodowała rezygnację z planów inwazji na Wyspy Brytyjskie, również z powodu nowego rozwoju wypadków na kontynencie.	Blokada floty Villeneuve’a spowodowały rezygnację z planów inwazji na Wyspy Brytyjskie, również z powodu nowego rozwoju wypadków na kontynencie.	spowodowały	SG -> PL
w01075038	W badaniu zinterpretowano te trzy czynniki jako odpowiadające zarobkom utraconym w razie rebelii, co oznacza, że mniejszy zysk do stracenia sprzyja rebelii.	W badaniu zinterpretowano te trzy czynniki jako odpowiadające zarobkom utraconym w razie rebelii, co oznacza, że mniejszy zysk do stracenia sprzyjają rebelii.	sprzyjają	SG -> PL
n01014003	Michael Fallon oznajmił, że data rozpoczęcia prac pomoże w zdobyciu nowych inwestycji i zapewni setki wyspecjalizowanych miejsc pracy do 2035 r.	Michael Fallon oznajmił, że data rozpoczęcia prac pomogą w zdobyciu nowych inwestycji i zapewni setki wyspecjalizowanych miejsc pracy do 2035 r.	pomogą	SG -> PL
w01002013	Poza dalekim północnym zachodem dominuje tajga, pokrywająca znaczną część terenu Syberii.	Poza dalekim północnym zachodem dominują tajga, pokrywająca znaczną część terenu Syberii.	dominują	SG -> PL
w02013015	Rewolucja przemysłowa nastąpiła w Wielkiej Brytanii wcześniej, niż w innych krajach.	Rewolucja przemysłowa nastąpiły w Wielkiej Brytanii wcześniej, niż w innych krajach.	nastąpiły	SG -> PL
n03009006	Zwrócił również uwagę, że „istnienie takiego dokumentu może mieć konsekwencje równie prawdopodobne, co nieakceptowalne”.	Zwrócił również uwagę, że „istnienie takiego dokumentu mogą mieć konsekwencje równie prawdopodobne, co nieakceptowalne”.	mogą	SG -> PL
n01141020	Firma podkreśliła tym ruchem, że chce, aby użytkownicy traktowali jej produkty jako coś więcej, niż narzędzia sprzyjające produktywności.	Firma podkreśliła tym ruchem, że chce, aby użytkownicy traktował jej produkty jako coś więcej, niż narzędzia sprzyjające produktywności.	traktował	PL -> SG
w01148068	Tym razem wiadomość do niego dotarła, ale odmawiał przyjęcia do wiadomości, że nie chce już być jego żoną.	Tym razem wiadomość do niego dotarły, ale odmawiał przyjęcia do wiadomości, że nie chce już być jego żoną.	dotarły	SG -> PL
n02027021	Prawo określa kilka warunków, których spełnienie mogło by przywrócić porozumienie: USA musiały by wycofać wszystkie swoje oddziały z krajów, które weszły do NATO po 2000 r., wycofać wszelkie sankcje przeciwko Rosji oraz zwrócić koszty poniesione w wyniku sankcji.	Prawo określają kilka warunków, których spełnienie mogło by przywrócić porozumienie: USA musiały by wycofać wszystkie swoje oddziały z krajów, które weszły do NATO po 2000 r., wycofać wszelkie sankcje przeciwko Rosji oraz zwrócić koszty poniesione w wyniku sankcji.	określają	SG -> PL
n01096032	Firmy mogą próbować postawić firewalla chroniącego newralgiczne systemy przed obcymi siłami, ale to nie zawsze działa.	Firmy mogą próbować postawić firewalla chroniącego newralgiczne systemy przed obcymi siłami, ale to nie zawsze działają.	działają	SG -> PL
n02068015	Wymiana Barrosa wywołała duże poruszenie.	Wymiana Barrosa wywołały duże poruszenie.	wywołały	SG -> PL
n01111018	Nie powstrzymało to inwestorów przed masowym lokowaniem pieniędzy w funduszach.	Nie powstrzymała to inwestorów przed masowym lokowaniem pieniędzy w funduszach.	powstrzymała	NEUT -> FEM
w01035083	Ludzie tracą również możliwość bezpośredniego wykorzystania siedlisk naturalnych, kiedy zostają one zniszczone.	Ludzie traci również możliwość bezpośredniego wykorzystania siedlisk naturalnych, kiedy zostają one zniszczone.	traci	PL -> SG
w01137087	W maju czescy strażnicy graniczni zastrzelili dwóch sudetoniemieckich pasterzy, którzy próbowali przejść na stronę czechosłowacką bez zatrzymania się do kontroli granicznej.	W maju czescy strażnicy graniczni zastrzelił dwóch sudetoniemieckich pasterzy, którzy próbowali przejść na stronę czechosłowacką bez zatrzymania się do kontroli granicznej.	zastrzelił	PL -> SG
w01083007	Ta wyidealizowana wizja monarchii Romanowów czyniła go ślepym na faktyczny stan jego kraju.	Ta wyidealizowana wizja monarchii Romanowów czyniły go ślepym na faktyczny stan jego kraju.	czyniły	SG -> PL
n01063051	Ich przywołanie podkreśla wartość solidnego wyzwania, artystyczną i nie tylko: dyskomfort, wzrost i znaczące powiązanie.	Ich przywołanie podkreślają wartość solidnego wyzwania, artystyczną i nie tylko: dyskomfort, wzrost i znaczące powiązanie.	podkreślają	SG -> PL
n01033031	Tomografia wykazała jednak, że guz w lewym płucu pani Pugh powiększa się, i musiała ona zostać wykluczona z badania.	Tomografia wykazała jednak, że guz w lewym płucu pani Pugh powiększa się, i musiały ona zostać wykluczona z badania.	musiały	SG -> PL
w01132081	Żagle nie pojawiają się w prehistorycznej mezoamerykańskiej ikonografii ani tekstach, istnieje natomiast teoria, że jako podstawowego środka transportu wodnego starożytni Majowie używali kanu.	Żagle nie pojawiają się w prehistorycznej mezoamerykańskiej ikonografii ani tekstach, istnieją natomiast teoria, że jako podstawowego środka transportu wodnego starożytni Majowie używali kanu.	istnieją	SG -> PL
w01129019	Samochód stanął w płomieniach, a Kenseth od niego odszedł.	Samochód stanęły w płomieniach, a Kenseth od niego odszedł.	stanęły	SG -> PL
n02066011	Australijscy biegli wyciągnęli nowe wnioski z badania klapy ze skrzydła Boeinga, która została wyrzucona na brzeg w Tanzanii w Afryce Wschodniej.	Australijscy biegli wyciągnął nowe wnioski z badania klapy ze skrzydła Boeinga, która została wyrzucona na brzeg w Tanzanii w Afryce Wschodniej.	wyciągnął	PL -> SG
n01066093	— Całkowicie zaniedbał swoje zdrowie — donosiła jego żona Alice.	— Całkowicie zaniedbał swoje zdrowie — donosiły jego żona Alice.	donosiły	SG -> PL
n01079065	Artyści sięgają do ludzkich serc; to jedyna chwila, kiedy możemy zgromadzić się w jednym miejscu i zapomnieć o naszych różnicach.	Artyści sięga do ludzkich serc; to jedyna chwila, kiedy możemy zgromadzić się w jednym miejscu i zapomnieć o naszych różnicach.	sięga	PL -> SG
w01076054	Powstanie arabskie, które rozpoczęło się w 1916 r., przechyliło szalę na niekorzyść Osmanów na froncie środkowowschodnim, gdzie początkowo zdawali się mieć przewagę podczas dwóch pierwszych lat wojny.	Powstanie arabskie, które rozpoczęło się w 1916 r., przechyliła szalę na niekorzyść Osmanów na froncie środkowowschodnim, gdzie początkowo zdawali się mieć przewagę podczas dwóch pierwszych lat wojny.	przechyliła	NEUT -> FEM
w04007049	Napoleon był pewien, że oczywisty sukces pod Austerlitz może doprowadzić do generalnego traktatu pokojowego, ale jego nadzieje zostały niebawem rozwiane: nowy brytyjski premier odmówił jakiegokolwiek porozumienia, tak samo, jak car Aleksander.	Napoleon był pewien, że oczywisty sukces pod Austerlitz może doprowadzić do generalnego traktatu pokojowego, ale jego nadzieje zostały niebawem rozwiane: nowy brytyjski premier odmówili jakiegokolwiek porozumienia, tak samo, jak car Aleksander.	odmówili	SG -> PL
n05001005	Prezydent Wspólnoty Madrytu Cristina Cifuentes reprezentuje tych najbardziej konserwatywnych, podczas gdy przywódcy partii, tacy jak wicesekretarz Javier Maroto, reprezentują tych najbardziej progresywnych.	Prezydent Wspólnoty Madrytu Cristina Cifuentes reprezentuje tych najbardziej konserwatywnych, podczas gdy przywódcy partii, tacy jak wicesekretarz Javier Maroto, reprezentuje tych najbardziej progresywnych.	reprezentuje	PL -> SG
n01037020	Ostatnio jednak coraz liczniejsza klasa średnia w Chinach narzeka wyjątkowo dobitnie na trujące powietrze w miastach takich jak nękany dzień w dzień duszącym smogiem Pekin.	Ostatnio jednak coraz liczniejsza klasa średnia w Chinach narzekają wyjątkowo dobitnie na trujące powietrze w miastach takich jak nękany dzień w dzień duszącym smogiem Pekin.	narzekają	SG -> PL
w01040102	Kiedy zaczyna wiać jednostajny wiatr, drobne cząstki leżące na odsłoniętej ziemi wpadają w wibracje.	Kiedy zaczyna wiać jednostajny wiatr, drobne cząstki leżące na odsłoniętej ziemi wpada w wibracje.	wpada	PL -> SG
n01048008	„Te szacunki pokrywają się z odsetkiem nowych nieruchomości typu kondominium trafiających na rynek, wskazując na ważną rolę, jaką (miejscowi) inwestorzy pełnią na rynku nieruchomości GTA.”	„Te szacunki pokrywają się z odsetkiem nowych nieruchomości typu kondominium trafiających na rynek, wskazując na ważną rolę, jaką (miejscowi) inwestorzy pełni na rynku nieruchomości GTA.”	pełni	PL -> SG
