sent_id	sent_correct	sent_wrong	swap_head	feature_vals
w01043065	Entre-temps, des contrôles supplémentaires sur le Nil ont favorisé le développement de l'île de Gezira et de les zones côtières.	Entre-temps, des contrôles supplémentaires sur le Nil a favorisé le développement de l'île de Gezira et de les zones côtières.	a	PL -> SG
n02024008	Une étude suédoise a démontré que les animaux ne font halte que rarement, si jamais, après la période de reproduction qui dure 2 mois.	Une étude suédoise a démontré que les animaux ne font halte que rarement, si jamais, après la période de reproduction qui durent 2 mois.	durent	SG -> PL
n05007014	C’est peut-être pour cette raison qu’une vallée de larmes brouille ses pupilles pendant que les syllabes de le temps détermine sa récolte et abandonne son mystère dans les eaux.	C’est peut-être pour cette raison qu’une vallée de larmes brouillent ses pupilles pendant que les syllabes de le temps détermine sa récolte et abandonne son mystère dans les eaux.	brouillent	SG -> PL
w01061050	La médecine était également étudiée, en particulier dans le sud de l'Italie, où la médecine islamique eut une grande influence sur l'école de Salerne.	La médecine était également étudiée, en particulier dans le sud de l'Italie, où la médecine islamique eurent une grande influence sur l'école de Salerne.	eurent	SG -> PL
w01075037	Plus précisément, un taux de scolarisation masculine dépassant la moyenne de 10% a réduit les risques de conflit d'environ 3%, tandis qu'une croissance économique supérieure à la moyenne de l'étude de 1% avait pour résultat de réduire les risques de guerre civile d'environ 1%.	Plus précisément, un taux de scolarisation masculine dépassant la moyenne de 10% a réduit les risques de conflit d'environ 3%, tandis qu'une croissance économique supérieure à la moyenne de l'étude de 1% avaient pour résultat de réduire les risques de guerre civile d'environ 1%.	avaient	SG -> PL
w02001041	Fondé en 1925 comme espace de divertissement pour tous, sur le grand perron de St Michel, le théâtre en plein air attire toujours un large public.	Fondé en 1925 comme espace de divertissement pour tous, sur le grand perron de St Michel, le théâtre en plein air attirent toujours un large public.	attirent	SG -> PL
w01150047	Après qu'il est devenu évident que l'Empire ottoman perdrait toute la Macédoine et son rattachement territorial avec l'Albanie, les grandes puissances se sont rendues compte qu'elles devaient changer leur décision.	Après qu'il est devenu évident que l'Empire ottoman perdrait toute la Macédoine et son rattachement territorial avec l'Albanie, les grandes puissances se sont rendues compte qu'elles devait changer leur décision.	devait	PL -> SG
n01075028	C'était comme s'il poussait le ballon d'avant en arrière par dessous 3 tasses renversées.	C'étaient comme s'il poussait le ballon d'avant en arrière par dessous 3 tasses renversées.	étaient	SG -> PL
w01028069	Les réactions nationales à la suite de les événements survenus dans le Kansas ont démontré à quel point le pays s'était divisé.	Les réactions nationales à la suite de les événements survenus dans le Kansas a démontré à quel point le pays s'était divisé.	a	PL -> SG
w01041046	Toutefois, en Thaïlande, l'urbanisation a également eu pour effet l'augmentation drastique de certains problèmes comme l'obésité.	Toutefois, en Thaïlande, l'urbanisation ont également eu pour effet l'augmentation drastique de certains problèmes comme l'obésité.	ont	SG -> PL
n01069014	Pendant ce temps, l'ex-femme d'un whip de le gouvernement a lancé sa campagne pour conquérir le siège.	Pendant ce temps, l'ex-femme d'un whip de le gouvernement ont lancé sa campagne pour conquérir le siège.	ont	SG -> PL
n01093007	Selon un représentant de l’UE : « Les stocks de cabillaud de la mer Celtique pourraient s’effondrer », sans les quotas de pêche proposés.	Selon un représentant de l’UE : « Les stocks de cabillaud de la mer Celtique pourrait s’effondrer », sans les quotas de pêche proposés.	pourrait	PL -> SG
n02042026	La génération « smartphone » a reçu une application bien méritée : dans le meilleur de les cas, la situation la plus idiote attirerait l’attention de millions de personnes.	La génération « smartphone » a reçu une application bien méritée : dans le meilleur de les cas, la situation la plus idiote attiraient l’attention de millions de personnes.	attiraient	SG -> PL
w04007021	Bien que cela n'ait pas résolu le conflit, la victoire française à la bataille de Marengo a forcé les Autrichiens à abandonner l'Italie pour la deuxième fois.	Bien que cela n'ait pas résolu le conflit, la victoire française à la bataille de Marengo ont forcé les Autrichiens à abandonner l'Italie pour la deuxième fois.	ont	SG -> PL
n01131013	Grâce à un nombre élevé de votes par correspondance, le Parti républicain a enregistré une avance globale qui s’élevait à environ 16 500 votes plus tôt cette semaine.	Grâce à un nombre élevé de votes par correspondance, le Parti républicain a enregistré une avance globale qui s’élevaient à environ 16 500 votes plus tôt cette semaine.	élevaient	SG -> PL
n01033005	Des chercheurs affirment que l'analyse ADN de tumeurs pourrait aider à comprendre les causes sous-jacentes d'autres cancers.	Des chercheurs affirment que l'analyse ADN de tumeurs pourraient aider à comprendre les causes sous-jacentes d'autres cancers.	pourraient	SG -> PL
n03008011	« ETA est totalement à terre », confirme-t-on côté français.	« ETA est totalement à terre », confirment-t-on côté français.	confirment	SG -> PL
w01119059	Pour éviter de se retrouver avec un dilemme similaire concernant la princesse Jasmine, les cinéastes ont finalement décidé d'avoir la princesse entièrement animée dans un seul studio.	Pour éviter de se retrouver avec un dilemme similaire concernant la princesse Jasmine, les cinéastes a finalement décidé d'avoir la princesse entièrement animée dans un seul studio.	a	PL -> SG
n01150007	Mais, l’architecture peut construire un pont métaphorique entre les vivants et les morts, et, dans une certaine mesure, brouiller les limites entre les deux.	Mais, l’architecture peuvent construire un pont métaphorique entre les vivants et les morts, et, dans une certaine mesure, brouiller les limites entre les deux.	peuvent	SG -> PL
w01027015	La zone diffère de la partie ouest de le pays car ses propriétés topographiques ne ressemblent pas à celles de les côtes.	La zone diffère de la partie ouest de le pays car ses propriétés topographiques ne ressemble pas à celles de les côtes.	ressemble	PL -> SG
n01026016	La police routière de Shenzhen a opté pour des pénalités inhabituelles dans le passé.	La police routière de Shenzhen ont opté pour des pénalités inhabituelles dans le passé.	ont	SG -> PL
w04007037	Le blocage de la flotte de Villeneuve a abouti à l'abandon de le plan d'invasion de les îles britanniques, aussi parce que les nouveaux développements étaient sur le continent.	Le blocage de la flotte de Villeneuve a abouti à l'abandon de le plan d'invasion de les îles britanniques, aussi parce que les nouveaux développements était sur le continent.	était	PL -> SG
w01075038	L'étude a interprété ces trois facteurs comme intermédiaires de le revenu à gagner à travers une rébellion, et en a conclu, par conséquent, qu'un salaire bas encourageait la rébellion.	L'étude ont interprété ces trois facteurs comme intermédiaires de le revenu à gagner à travers une rébellion, et en a conclu, par conséquent, qu'un salaire bas encourageait la rébellion.	ont	SG -> PL
n01014003	Michael Fallon a annoncé que la date de commencement de les travaux aiderait à obtenir de nouveaux investissements et à garantir des centaines d'emplois qualifiés jusqu'en 2035.	Michael Fallon a annoncé que la date de commencement de les travaux aideraient à obtenir de nouveaux investissements et à garantir des centaines d'emplois qualifiés jusqu'en 2035.	aideraient	SG -> PL
w01002013	Au-delà de l'extrême nord-ouest, la taïga domine, recouvrant une partie importante de l'intégralité de la Sibérie.	Au-delà de l'extrême nord-ouest, la taïga dominent, recouvrant une partie importante de l'intégralité de la Sibérie.	dominent	SG -> PL
w02013015	La révolution industrielle s’est déroulée en Grande-Bretagne plus tôt qu’ailleurs.	La révolution industrielle s’sont déroulée en Grande-Bretagne plus tôt qu’ailleurs.	sont	SG -> PL
n03009006	Il estime également que « l'existence d'un tel fichier laisse la porte ouverte à des dérives aussi probables qu'inacceptables ».	Il estime également que « l'existence d'un tel fichier laissent la porte ouverte à des dérives aussi probables qu'inacceptables ».	laissent	SG -> PL
n01141020	La démarche a souligné l’importance pour l’entreprise d’une approche nouvelle chez les usagers : qu’ils commencent à considérer les produits non pas seulement comme outils de productivité.	La démarche a souligné l’importance pour l’entreprise d’une approche nouvelle chez les usagers : qu’ils commence à considérer les produits non pas seulement comme outils de productivité.	commence	PL -> SG
w01148068	Cette fois, le message lui est parvenu, mais il refusa de croire qu'elle ne voulait plus se marier avec lui.	Cette fois, le message lui est parvenu, mais il refusa de croire qu'elle ne voulaient plus se marier avec lui.	voulaient	SG -> PL
n02027021	La loi délimite quelques conditions, dont leur réalisation pourrait remettre en vigueur l’accord : les États-Unis devraient retirer leurs troupes de les pays qui ont adhéré à l’Otan depuis l’année 2000, annuler les sanctions contre la Russie et rembourser les coûts engagés en raison de ces sanctions.	La loi délimite quelques conditions, dont leur réalisation pourrait remettre en vigueur l’accord : les États-Unis devraient retirer leurs troupes de les pays qui a adhéré à l’Otan depuis l’année 2000, annuler les sanctions contre la Russie et rembourser les coûts engagés en raison de ces sanctions.	a	PL -> SG
n01096032	Les entreprises peuvent essayer de configurer un pare-feu qui pourrait protéger les systèmes de haute sécurité contre l‘intrusion de les pouvoirs étrangers, mais cette pratique ne fonctionne pas toujours.	Les entreprises peuvent essayer de configurer un pare-feu qui pourrait protéger les systèmes de haute sécurité contre l‘intrusion de les pouvoirs étrangers, mais cette pratique ne fonctionnent pas toujours.	fonctionnent	SG -> PL
n02068015	L’échange de les Barroso fit sensation.	L’échange de les Barroso firent sensation.	firent	SG -> PL
n01111018	Cette conjoncture n'a en rien entravé les investisseurs qui ont afflué vers ces fonds.	Cette conjoncture n'a en rien entravé les investisseurs qui a afflué vers ces fonds.	a	PL -> SG
w01035083	L'homme perd également tout usage de milieux naturels lorsque ces derniers sont détruits.	L'homme perdent également tout usage de milieux naturels lorsque ces derniers sont détruits.	perdent	SG -> PL
w01137087	En mai, les gardes-frontières tchèques ont fusillé deux fermiers allemands de les Sudètes qui tentaient de traverser la frontière en Tchécoslovaquie sans s'arrêter à les contrôles à les frontières.	En mai, les gardes-frontières tchèques ont fusillé deux fermiers allemands de les Sudètes qui tentait de traverser la frontière en Tchécoslovaquie sans s'arrêter à les contrôles à les frontières.	tentait	PL -> SG
w01083007	Cette vision idéalisée de la monarchie russe l'aveugla quant à l'état actuel de son pays.	Cette vision idéalisée de la monarchie russe l'aveuglèrent quant à l'état actuel de son pays.	aveuglèrent	SG -> PL
n01063051	Leurs reprises soulignent l'appétit pour un bon défi, artistique ou autre : malaise, croissance et lien significatif.	Leurs reprises souligne l'appétit pour un bon défi, artistique ou autre : malaise, croissance et lien significatif.	souligne	PL -> SG
n01033031	Mais un scanner a montré que la tumeur dans le poumon droit de Mme Pugh grossit, et elle a dû quitter l'essai.	Mais un scanner a montré que la tumeur dans le poumon droit de Mme Pugh grossit, et elle ont dû quitter l'essai.	ont	SG -> PL
w01132081	Les voiles ne sont pas représentées dans l'iconographie ou les textes préhistoriques de la Mésoamérique, à le lieu de cela, il est théorisé que les anciens Mayas utilisaient les pirogues comme le principal mode de transport pour se déplacer sur l'eau.	Les voiles ne sont pas représentées dans l'iconographie ou les textes préhistoriques de la Mésoamérique, à le lieu de cela, il est théorisé que les anciens Mayas utilisait les pirogues comme le principal mode de transport pour se déplacer sur l'eau.	utilisait	PL -> SG
w01129019	La voiture prit feu et Kenseth s'éloigna.	La voiture prirent feu et Kenseth s'éloigna.	prirent	SG -> PL
n02066011	Les experts australiens ont tiré de nouvelles conclusions de l’enquête menée par Boeing sur un volet d’atterrissage qui avait échoué sur la côte de la Tanzanie en Afrique de l’Est.	Les experts australiens ont tiré de nouvelles conclusions de l’enquête menée par Boeing sur un volet d’atterrissage qui avaient échoué sur la côte de la Tanzanie en Afrique de l’Est.	avaient	SG -> PL
n01066093	« Il n'avait aucun intérêt pour sa santé » a rapporté sa femme, Alice.	« Il n'avait aucun intérêt pour sa santé » ont rapporté sa femme, Alice.	ont	SG -> PL
n01079065	Les artistes atteignent le coeur de les gens, c'est le seul moment où on peut se rassembler et mettre de côté nos différences.	Les artistes atteignent le coeur de les gens, c'est le seul moment où on peuvent se rassembler et mettre de côté nos différences.	peuvent	SG -> PL
w01076054	La Révolte arabe qui débuta en 1916 a inversé le cours de la guerre contre les Ottomans sur le front de le Moyen-Orient, où ces derniers avaient gardé l'avantage pendant les deux premières années de le conflit.	La Révolte arabe qui débutèrent en 1916 a inversé le cours de la guerre contre les Ottomans sur le front de le Moyen-Orient, où ces derniers avaient gardé l'avantage pendant les deux premières années de le conflit.	débutèrent	SG -> PL
w04007049	Napoléon était convaincu que le succès évident d'Austerlitz pourrait conduire à un traité de paix général, mais ses espoirs furent bientôt déçus : le nouveau Premier ministre britannique Lord Grenville a refusé tout accord, de même que le tsar Alexandre.	Napoléon était convaincu que le succès évident d'Austerlitz pourrait conduire à un traité de paix général, mais ses espoirs furent bientôt déçus : le nouveau Premier ministre britannique Lord Grenville ont refusé tout accord, de même que le tsar Alexandre.	ont	SG -> PL
n05001005	La présidente de la Communauté de Madrid, Cristina Cifuentes, représente la partie la plus conservatrice, tandis que les dirigeants de le parti, comme le sous-secrétaire d’État, Javier Maroto, représente la partie la plus progressite.	La présidente de la Communauté de Madrid, Cristina Cifuentes, représentent la partie la plus conservatrice, tandis que les dirigeants de le parti, comme le sous-secrétaire d’État, Javier Maroto, représente la partie la plus progressite.	représentent	SG -> PL
n01037020	Mais la classe moyenne chinoise, toujours plus nombreuse, a été étonnement virulente dans ses critiques sur la pollution de l'air dans des villes tel que Pékin qui subissent, jour après jour, un smog asphyxiant.	Mais la classe moyenne chinoise, toujours plus nombreuse, a été étonnement virulente dans ses critiques sur la pollution de l'air dans des villes tel que Pékin qui subit, jour après jour, un smog asphyxiant.	subit	PL -> SG
w01040102	Tandis qu'un vent soutenu se met à souffler, les particules fines se trouvant à le niveau de les sols à risque commencent à vibrer.	Tandis qu'un vent soutenu se met à souffler, les particules fines se trouvant à le niveau de les sols à risque commence à vibrer.	commence	PL -> SG
n01048008	Ces estimations coïncident avec le pourcentage de nouveaux appartements arrivant sur le marché de la location dès leur mise à disposition ; ceci indique le rôle important qu'ont les investisseurs (nationaux) sur le marché immobilier de GTA.	Ces estimations coïncident avec le pourcentage de nouveaux appartements arrivant sur le marché de la location dès leur mise à disposition ; ceci indique le rôle important qu'a les investisseurs (nationaux) sur le marché immobilier de GTA.	a	PL -> SG
