sent_id	sent_correct	sent_wrong	swap_head	feature_vals
n01021012	Analyysi paljasti, että häiriön aiheuttamiseen oli käytetty historiallisen paljon dataa.	Analyysi paljastivat, että häiriön aiheuttamiseen oli käytetty historiallisen paljon dataa.	paljastivat	SG -> PL
n01101012	Hong Kongin hallitus, jota johtavat Peking-mieliset lainsäätäjät, on väittänyt, että parin ei tulisi astua virkaan.	Hong Kongin hallitus, jota johtavat Peking-mieliset lainsäätäjät, ovat väittänyt, että parin ei tulisi astua virkaan.	ovat	SG -> PL
w01100049	Vuonna 1856 toinen oopiumsota syttyi. Kiina kukistettiin jälleen, ja sen oli hyväksyttävä Tianjinin sopimus vuonna 1858 sekä Pekingin rauhansopimus vuonna 1860.	Vuonna 1856 toinen oopiumsota syttyi. Kiina kukistettiin jälleen, ja sen olivat hyväksyttävä Tianjinin sopimus vuonna 1858 sekä Pekingin rauhansopimus vuonna 1860.	olivat	SG -> PL
w01091045	Sen lisäksi, että tietyt eläimet olivat suoria ruoan lähteitä, ne myös tarjosivat nahkaa, villaa, vuotia ja lannoitetta.	Sen lisäksi, että tietyt eläimet olivat suoria ruoan lähteitä, ne myös tarjosi nahkaa, villaa, vuotia ja lannoitetta.	tarjosi	PL -> SG
w02009025	Tapahtumasta tiedettiin Pariisissa, ja se aiheutti järkytystä mielialassa, joka oli jo valmiiksi kireä johtuen leivän alituisesta korkeasta hinnasta ja elintarvikkeiden puutteesta.	Tapahtumasta tiedettiin Pariisissa, ja se aiheuttivat järkytystä mielialassa, joka oli jo valmiiksi kireä johtuen leivän alituisesta korkeasta hinnasta ja elintarvikkeiden puutteesta.	aiheuttivat	SG -> PL
w01086037	Vuoteen 1563 mennessä Venetsian väkiluku oli laskenut noin 168 000 henkeen.	Vuoteen 1563 mennessä Venetsian väkiluku olivat laskenut noin 168 000 henkeen.	olivat	SG -> PL
w01051080	Jopa James Henry Breastedin vuonna 1903 kirjoittama ensimmäinen tieteellinen selostus taistelusta ylisti lähteitä, jotka mahdollistivat taistelun rekonstruoinnin varmuudella.	Jopa James Henry Breastedin vuonna 1903 kirjoittama ensimmäinen tieteellinen selostus taistelusta ylisti lähteitä, jotka mahdollisti taistelun rekonstruoinnin varmuudella.	mahdollisti	PL -> SG
n02082017	Saasteet eivät vahingoita vain pienten kehittymättömiä keuhkoja, ne voivat myös johtaa pitkän aikavälin häiriöihin kasvuikäisten aivojen kehityksessä.	Saasteet ei vahingoita vain pienten kehittymättömiä keuhkoja, ne voivat myös johtaa pitkän aikavälin häiriöihin kasvuikäisten aivojen kehityksessä.	ei	PL -> SG
n01057014	Jäännös muodosti kehän Maan päiväntasaajan ympärille, ja lopulta painovoima veti sen yhteen muodostaen kuun.	Jäännös muodosti kehän Maan päiväntasaajan ympärille, ja lopulta painovoima vetivät sen yhteen muodostaen kuun.	vetivät	SG -> PL
w01080131	Makedonian armeija eteni aina Thermopylain solaan asti, joka jakaa Kreikan kahteen osaan. Armeija ei yrittänyt kuitenkaan vallata sitä, koska solaa vartioi vahvasti ateenalaisten, spartalaisten ja akhaijien yhteiset sotajoukot.	Makedonian armeija eteni aina Thermopylain solaan asti, joka jakaa Kreikan kahteen osaan. Armeija eivät yrittänyt kuitenkaan vallata sitä, koska solaa vartioi vahvasti ateenalaisten, spartalaisten ja akhaijien yhteiset sotajoukot.	eivät	SG -> PL
w01048027	1350-luvulla kuningas Gongmin oli viimein vapaa uudistamaan Goryeon hallinnon, kun Yuan-dynastia alkoi murentua.	1350-luvulla kuningas Gongmin oli viimein vapaa uudistamaan Goryeon hallinnon, kun Yuan-dynastia alkoivat murentua.	alkoivat	SG -> PL
w01125035	Graftonin hallitus hajosi vuonna 1770 ja mahdollisti lordi Northin johtamien Toryjen paluun valtaan.	Graftonin hallitus hajosivat vuonna 1770 ja mahdollisti lordi Northin johtamien Toryjen paluun valtaan.	hajosivat	SG -> PL
n01045035	Duffyn petos- ja epärehellisyysoikeudenkäynnissä toiminut tuomari lopulta vapautti Duffyn kaikista syytteistä antaessaan tuomion, jonka mukaan he toimivat senaatin sääntöjen mukaan.	Duffyn petos- ja epärehellisyysoikeudenkäynnissä toiminut tuomari lopulta vapauttivat Duffyn kaikista syytteistä antaessaan tuomion, jonka mukaan he toimivat senaatin sääntöjen mukaan.	vapauttivat	SG -> PL
n01150031	Kun ihmiset Intiassa kuolevat vanhuuteen, sitä on tarkoitus juhlia.	Kun ihmiset Intiassa kuolee vanhuuteen, sitä on tarkoitus juhlia.	kuolee	PL -> SG
n01134005	Yhdysvaltain osakefutuurit nousevat jyrkästi yli prosentilla yhdessä Euroopan markkinoiden kanssa.	Yhdysvaltain osakefutuurit nousee jyrkästi yli prosentilla yhdessä Euroopan markkinoiden kanssa.	nousee	PL -> SG
w01038044	Lukuisat alkuperäiskansat asuivat Alaskassa tuhansia vuosia ennen alueelle saapuneita eurooppalaisia kansoja.	Lukuisat alkuperäiskansat asui Alaskassa tuhansia vuosia ennen alueelle saapuneita eurooppalaisia kansoja.	asui	PL -> SG
w01043065	Samaan aikaan Niilin uudet ohjauskeinot edistivät kehitystä Geziran saarella ja kaupungin joenranta-alueella.	Samaan aikaan Niilin uudet ohjauskeinot edisti kehitystä Geziran saarella ja kaupungin joenranta-alueella.	edisti	PL -> SG
n02024008	Ruotsalaisessa tutkimuksessa on havaittu, että eläimet kahden kuukauden lisääntymiskauden jälkeen eivät välttämättä nouse lainkaan maihin.	Ruotsalaisessa tutkimuksessa on havaittu, että eläimet kahden kuukauden lisääntymiskauden jälkeen ei välttämättä nouse lainkaan maihin.	ei	PL -> SG
n05007014	Ehkäpä siksi hänen oppilaansa kyyneltyvät, kun ajan tavu löytää raippansa ja luovuttaa salaisuutensa sidotuille vesille.	Ehkäpä siksi hänen oppilaansa kyyneltyvät, kun ajan tavu löytävät raippansa ja luovuttaa salaisuutensa sidotuille vesille.	löytävät	SG -> PL
w01061050	Lääketiedettä opiskeltiin myös, etenkin eteläisessä Italiassa, jossa islamilainen lääketiede vaikutti Salernon koulukuntaan.	Lääketiedettä opiskeltiin myös, etenkin eteläisessä Italiassa, jossa islamilainen lääketiede vaikuttivat Salernon koulukuntaan.	vaikuttivat	SG -> PL
w01075037	Tarkalleen ottaen 10 % keskiarvoa korkeampi miesten keskiasteen kouluun ilmoittautuminen vähensi konfliktin mahdollisuutta 3 %:lla, kun taas 1 % keskiarvoa korkeamman kasvuvauhdin tuloksena sisällissodan mahdollisuus laski noin 1 %:lla.	Tarkalleen ottaen 10 % keskiarvoa korkeampi miesten keskiasteen kouluun ilmoittautuminen vähensi konfliktin mahdollisuutta 3 %:lla, kun taas 1 % keskiarvoa korkeamman kasvuvauhdin tuloksena sisällissodan mahdollisuus laskivat noin 1 %:lla.	laskivat	SG -> PL
w02001041	Ulkoilmateatteri St. Michaelin suurilla portailla perustettiin vuonna 1925 yleiseksi huvitukseksi, ja se houkuttelee yhäkin laajalti yleisöä.	Ulkoilmateatteri St. Michaelin suurilla portailla perustettiin vuonna 1925 yleiseksi huvitukseksi, ja se houkuttelevat yhäkin laajalti yleisöä.	houkuttelevat	SG -> PL
w01150047	Sen jälkeen kun kävi selväksi, että Osmanien valtakunta menettäisi koko Makedonian ja alueyhteyden Albaniaan, suurvallat ymmärsivät, että niiden täytyi muuttaa päätöstään.	Sen jälkeen kun kävi selväksi, että Osmanien valtakunta menettäisi koko Makedonian ja alueyhteyden Albaniaan, suurvallat ymmärsi, että niiden täytyi muuttaa päätöstään.	ymmärsi	PL -> SG
n01075028	Vaikutti siltä, kuin hän olisi siirrellyt palloa edestakaisin kolmen ylösalaisin käännetyn kupin alla.	Vaikutti siltä, kuin hän olisivat siirrellyt palloa edestakaisin kolmen ylösalaisin käännetyn kupin alla.	olisivat	SG -> PL
w01028069	Kansallinen reaktio Kansasin tapahtumiin osoitti, kuinka syvästi jakautunut maasta oli tullut.	Kansallinen reaktio Kansasin tapahtumiin osoittivat, kuinka syvästi jakautunut maasta oli tullut.	osoittivat	SG -> PL
w01041046	Thaimaassa kaupungistuminen on kuitenkin johtanut myös ylipainon kaltaisten ongelmien valtavaan lisääntymiseen.	Thaimaassa kaupungistuminen ovat kuitenkin johtanut myös ylipainon kaltaisten ongelmien valtavaan lisääntymiseen.	ovat	SG -> PL
n01069014	Samaan aikaan erään hallituksen ryhmyrin asumuserossa asuva vaimo on aloittanut kampanjoinnin saadakseen kansanedustajan paikan.	Samaan aikaan erään hallituksen ryhmyrin asumuserossa asuva vaimo ovat aloittanut kampanjoinnin saadakseen kansanedustajan paikan.	ovat	SG -> PL
n01093007	Kelttimeren turskakanta voi romahtaa ilman ehdotettuja rajoituksia, eräs EU-virkamies sanoi.	Kelttimeren turskakanta voi romahtaa ilman ehdotettuja rajoituksia, eräs EU-virkamies sanoivat.	sanoivat	SG -> PL
n02042026	Älypuhelinsukupolvi sai sovelluksen, jonka se ansaitsi, ja jossa idioottimaisin tilanne saavutti parhaassa tapauksessa miljoonayleisön.	Älypuhelinsukupolvi sai sovelluksen, jonka se ansaitsivat, ja jossa idioottimaisin tilanne saavutti parhaassa tapauksessa miljoonayleisön.	ansaitsivat	SG -> PL
w04007021	Vaikka se ei ratkaissutkaan konfliktia, ranskalaisten voitto Marengon taistelussa pakotti itävaltalaiset luopumaan Italiasta toisen kerran.	Vaikka se ei ratkaissutkaan konfliktia, ranskalaisten voitto Marengon taistelussa pakottivat itävaltalaiset luopumaan Italiasta toisen kerran.	pakottivat	SG -> PL
n01131013	Republikaanipuolueen johtoa tukivat poissaolevien äänestäjien suuret luvut, ja puolueen kokonaisetumatka oli noin 16 500 aiemmin tällä viikolla.	Republikaanipuolueen johtoa tuki poissaolevien äänestäjien suuret luvut, ja puolueen kokonaisetumatka oli noin 16 500 aiemmin tällä viikolla.	tuki	PL -> SG
n01033005	Tutkijat sanovat, että kasvaimen DNA:n tarkasteleminen voi auttaa selittämään muiden syöpien piileviä aiheuttajia.	Tutkijat sanovat, että kasvaimen DNA:n tarkasteleminen voivat auttaa selittämään muiden syöpien piileviä aiheuttajia.	voivat	SG -> PL
n03008011	”ETA on kaatumaisillaan”, Ranskan valtuuskunta paljasti.	”ETA on kaatumaisillaan”, Ranskan valtuuskunta paljastivat.	paljastivat	SG -> PL
w01119059	Voidakseen välttää samanlaisen ongelman Jasminen kanssa, elokuvantekijät lopulta päättivät, että prinsessa animoitiin kokonaan yhdessä studiossa.	Voidakseen välttää samanlaisen ongelman Jasminen kanssa, elokuvantekijät lopulta päätti, että prinsessa animoitiin kokonaan yhdessä studiossa.	päätti	PL -> SG
n01150007	”Mutta arkkitehtuuri voi rakentaa sillan elävien ja kuolleiden välille, ja jossain määrin jopa hämärtää rajoja.”	”Mutta arkkitehtuuri voivat rakentaa sillan elävien ja kuolleiden välille, ja jossain määrin jopa hämärtää rajoja.”	voivat	SG -> PL
w01027015	Se eroaa maan länsiosasta siten, että sen huomattavat topografiset piirteet eivät sijaitse rannan myötäisesti.	Se eroaa maan länsiosasta siten, että sen huomattavat topografiset piirteet ei sijaitse rannan myötäisesti.	ei	PL -> SG
n01026016	Shenzhenin liikennepoliisi on aiemminkin päätynyt epätavanomaisiin rangaistuksiin.	Shenzhenin liikennepoliisi ovat aiemminkin päätynyt epätavanomaisiin rangaistuksiin.	ovat	SG -> PL
w04007037	Villeneuven laivaston saarto johti siihen, että Brittein saarten valloitussuunnitelmasta luovuttiin, joka johtui myös siitä, että mantereella tapahtui uutta kehitystä.	Villeneuven laivaston saarto johti siihen, että Brittein saarten valloitussuunnitelmasta luovuttiin, joka johtui myös siitä, että mantereella tapahtuivat uutta kehitystä.	tapahtuivat	SG -> PL
w01075038	Tutkimuksessa tulkittiin nämä kolme tekijää kapinan vuoksi menetettyjen tulojen edustajina, ja siten siis todettiin, että matalammat menetetyt ansiot kannustavat kapinaan.	Tutkimuksessa tulkittiin nämä kolme tekijää kapinan vuoksi menetettyjen tulojen edustajina, ja siten siis todettiin, että matalammat menetetyt ansiot kannustaa kapinaan.	kannustaa	PL -> SG
n01014003	Michael Fallon sanoi, että sovittu päivämäärä teräksen työstön aloittamisesta auttaisi houkuttelemaan uusia sijoituksia ja turvaamaan satoja ammattitaitoa vaativia työpaikkoja aina vuoteen 2035 asti.	Michael Fallon sanoi, että sovittu päivämäärä teräksen työstön aloittamisesta auttaisivat houkuttelemaan uusia sijoituksia ja turvaamaan satoja ammattitaitoa vaativia työpaikkoja aina vuoteen 2035 asti.	auttaisivat	SG -> PL
w01002013	Kaukaisimmassa lounaassa hallitsee taiga, joka peittää merkittävän osan koko Siperiasta.	Kaukaisimmassa lounaassa hallitsee taiga, joka peittävät merkittävän osan koko Siperiasta.	peittävät	SG -> PL
w02013015	Teollinen vallankumous tapahtui Isossa-Britanniassa aikaisemmin kuin missään muussa maassa.	Teollinen vallankumous tapahtuivat Isossa-Britanniassa aikaisemmin kuin missään muussa maassa.	tapahtuivat	SG -> PL
n03009006	Hän huomautti myös, että ”sen kaltaisen asiakirjan olemassaolo voisi johtaa seuraamuksiin, jotka ovat yhtä todennäköisiä kuin mahdottomia hyväksyä”.	Hän huomautti myös, että ”sen kaltaisen asiakirjan olemassaolo voisivat johtaa seuraamuksiin, jotka ovat yhtä todennäköisiä kuin mahdottomia hyväksyä”.	voisivat	SG -> PL
n01141020	Siirto korostaa yhtiön halua saada käyttäjät ajattelemaan sen tuotteita enemmän kuin vain tuottavuustyökaluina.	Siirto korostan yhtiön halua saada käyttäjät ajattelemaan sen tuotteita enemmän kuin vain tuottavuustyökaluina.	korostan	3 -> 1
w01148068	Tällä kertaa se saavutti hänet, mutta hän kieltäytyi uskomasta, että nainen ei enää halunnut olla hänen kanssaan naimisissa.	Tällä kertaa se saavutti hänet, mutta hän kieltäytyi uskomasta, että nainen eivät enää halunnut olla hänen kanssaan naimisissa.	eivät	SG -> PL
n02027021	Laissa määritetään lukuisia ehtoja, joiden täyttyminen voisi tuoda sopimuksen takaisin voimaan: USA:n pitäisi vetää kaikki joukkonsa pois maista, jotka ovat liittyneet Natoon vuoden 2000 jälkeen, poistaa kaikki Venäjän vastaiset pakotteet, sekä korvata kulut, jotka ovat syntyneet näiden pakotteiden seurauksena.	Laissa määritetään lukuisia ehtoja, joiden täyttyminen voisi tuoda sopimuksen takaisin voimaan: USA:n pitäisi vetää kaikki joukkonsa pois maista, jotka ovat liittyneet Natoon vuoden 2000 jälkeen, poistaa kaikki Venäjän vastaiset pakotteet, sekä korvata kulut, jotka on syntyneet näiden pakotteiden seurauksena.	on	PL -> SG
n01096032	Yritykset voivat koettaa pystyttää palomuurin arkaluonteisten järjestelmien ja ulkovaltojen väliin, mutta se ei aina toimi.	Yritykset voivat koettaa pystyttää palomuurin arkaluonteisten järjestelmien ja ulkovaltojen väliin, mutta se eivät aina toimi.	eivät	SG -> PL
n02068015	Barrosojen sananvaihto aiheutti suuren kohun.	Barrosojen sananvaihto aiheuttivat suuren kohun.	aiheuttivat	SG -> PL
n01111018	Tämä ei ole estänyt sijoittajia innolla laittamaan rahojaan rahastoihin.	Tämä eivät ole estänyt sijoittajia innolla laittamaan rahojaan rahastoihin.	eivät	SG -> PL
w01035083	Elinympäristön tuhoutuessa ihmiset menettävät myös ympäristön suoria käyttömahdollisuuksia.	Elinympäristön tuhoutuessa ihmiset menetämme myös ympäristön suoria käyttömahdollisuuksia.	menetämme	3 -> 1
w01137087	Toukokuussa tšekkiläiset rajavartijat ampuivat kaksi sudeettisaksalaista maanviljelijää, jotka yrittivät ylittää rajan Tšekkoslovakiaan pysähtymättä rajavalvontaa varten.	Toukokuussa tšekkiläiset rajavartijat ampuivat kaksi sudeettisaksalaista maanviljelijää, jotka yritti ylittää rajan Tšekkoslovakiaan pysähtymättä rajavalvontaa varten.	yritti	PL -> SG
w01083007	Tämä Romanov-monarkian idealisoitu kuva sokaisi hänet maan todelliselta tilanteelta.	Tämä Romanov-monarkian idealisoitu kuva sokaisivat hänet maan todelliselta tilanteelta.	sokaisivat	SG -> PL
n01063051	Niiden uusi kukoistus korostaa hyvän haasteen houkutusta, oli se sitten taiteellinen tai muuta: epämukavuutta, kasvua ja merkityksellistä yhteyttä.	Niiden uusi kukoistus korostan hyvän haasteen houkutusta, oli se sitten taiteellinen tai muuta: epämukavuutta, kasvua ja merkityksellistä yhteyttä.	korostan	3 -> 1
n01033031	Kuvauksissa on kuitenkin huomattu, että kasvain hänen oikeassa keuhkossaan kasvaa, ja hänen on täytynyt lähteä kokeesta.	Kuvauksissa on kuitenkin huomattu, että kasvain hänen oikeassa keuhkossaan kasvaa, ja hänen ovat täytynyt lähteä kokeesta.	ovat	SG -> PL
w01132081	Purjeita ei kuvata esihistoriallisessa mesoamerikkalaisessa ikonografiassa tai teksteissä. Sen sijaan on teorioitu, että muinaiset mayat käyttivät kanootteja pääasiallisena vesilläliikkumismuotona.	Purjeita ei kuvata esihistoriallisessa mesoamerikkalaisessa ikonografiassa tai teksteissä. Sen sijaan on teorioitu, että muinaiset mayat käytti kanootteja pääasiallisena vesilläliikkumismuotona.	käytti	PL -> SG
w01129019	Auto leimahti liekkeihin ja Kenseth käveli pois.	Auto leimahtivat liekkeihin ja Kenseth käveli pois.	leimahtivat	SG -> PL
n02066011	Australialaiset asiantuntijat tekivät uusia päätelmiä tutkittuaan itäafrikkalaisen Tansanian rannikolle huuhtoutuneen Boeingin laskusiivekettä.	Australialaiset asiantuntijat teki uusia päätelmiä tutkittuaan itäafrikkalaisen Tansanian rannikolle huuhtoutuneen Boeingin laskusiivekettä.	teki	PL -> SG
n01066093	”Täydellinen piittaamattomuus hänen omasta terveydestään”, raportoi hänen vaimonsa Alice.	”Täydellinen piittaamattomuus hänen omasta terveydestään”, raportoivat hänen vaimonsa Alice.	raportoivat	SG -> PL
n01079065	Taiteilijat tavoittavat ihmiset heidän sydämissään. Se on ainoa tapa kohdata samassa paikassa ja unohtaa erimielisyytemme.	Taiteilijat tavoittaa ihmiset heidän sydämissään. Se on ainoa tapa kohdata samassa paikassa ja unohtaa erimielisyytemme.	tavoittaa	PL -> SG
w01076054	Vuonna 1916 alkanut arabikapina käänsi tapahtumien kulun osmaneja vastaan Lähi-Idän rintamalla, jossa he alun perin vaikuttivat hallitsevan sodan kahden ensimmäisen vuoden ajan.	Vuonna 1916 alkanut arabikapina käänsivät tapahtumien kulun osmaneja vastaan Lähi-Idän rintamalla, jossa he alun perin vaikuttivat hallitsevan sodan kahden ensimmäisen vuoden ajan.	käänsivät	SG -> PL
w04007049	Napoleon luotti siihen, että Austerlitzin selkeä menestys voisi johtaa yleiseen rauhansopimukseen, mutta hänen toiveensa tehtiin pian tyhjiksi: Britannian uusi pääministeri, Lordi Grenville, kieltäytyi kaikista sopimuksista, ja samoin teki tsaari Aleksanteri.	Napoleon luotti siihen, että Austerlitzin selkeä menestys voisi johtaa yleiseen rauhansopimukseen, mutta hänen toiveensa tehtiin pian tyhjiksi: Britannian uusi pääministeri, Lordi Grenville, kieltäytyivät kaikista sopimuksista, ja samoin teki tsaari Aleksanteri.	kieltäytyivät	SG -> PL
n05001005	Madridin autonomisen hallituksen pääministeri, Cristina Cifuentes, edustaa konservatiivisimpia, kun taas puolueen johtajat, kuten alivaltiosihteeri Javier Maroto, edustavat edistysmielisimpiä.	Madridin autonomisen hallituksen pääministeri, Cristina Cifuentes, edustavat konservatiivisimpia, kun taas puolueen johtajat, kuten alivaltiosihteeri Javier Maroto, edustavat edistysmielisimpiä.	edustavat	SG -> PL
n01037020	Mutta Kiinan kasvava keskiluokka on ollut poikkeuksellisen äänekäs valittaessaan myrkyllisestä ilmasta Pekingin kaltaisissa kaupungeissa, joissa saattaa päivä toisensa jälkeen vallita tukahduttava savusumu.	Mutta Kiinan kasvava keskiluokka on ollut poikkeuksellisen äänekäs valittaessaan myrkyllisestä ilmasta Pekingin kaltaisissa kaupungeissa, joissa saattavat päivä toisensa jälkeen vallita tukahduttava savusumu.	saattavat	SG -> PL
w01040102	Kun tasainen tuuli alkaa puhaltaa, paljaalla maalla olevat pienet hiukkaset alkavat värähdellä.	Kun tasainen tuuli alkavat puhaltaa, paljaalla maalla olevat pienet hiukkaset alkavat värähdellä.	alkavat	SG -> PL
n01048008	”Nämä arviot ovat yhteneviä vuokramarkkinoille valmistumisensa jälkeen tulevien uusien huoneistojen prosenttimäärien kanssa, mikä osoittaa, kuinka tärkeä rooli (kotimaisilla) sijoittajilla on Suur-Toronton asuntomarkkinoilla.”	”Nämä arviot ovat yhteneviä vuokramarkkinoille valmistumisensa jälkeen tulevien uusien huoneistojen prosenttimäärien kanssa, mikä osoittavat, kuinka tärkeä rooli (kotimaisilla) sijoittajilla on Suur-Toronton asuntomarkkinoilla.”	osoittavat	SG -> PL
