sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
"إذا استقال موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.",استقال,1,,,موظفٌ,2,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'مُوَظَّف'}",NOUN,استقال,1,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act', 'lemma': 'اِستَقَال'}",VERB,-1,[],"{'newdoc id': 'n02031', 'sent_id': 'n02031071', 'text': 'إذا استقال موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.', 'original_text': 'إذا استقال موظف تركي مثلا, تأتي مجالس العمل التركية.', 'text_en': 'If a Turkish employee quits, then the Turkish work councils come.', 'treebank': 'UD_Arabic-PUD/ar_pud-ud-test.conllu'}",استقالوا,SG -> PL,إذا,"إذا استقالوا موظفٌ تركيٌ مثلاً, تأتي مجالس العمل التركية.",[],[],0,0,0,False,False,False,3.237000271979464e-06,SV-#,arb,SG,PL,VS,verb,+
"و قال صالح فى مؤتمر صحفى عقد ه فى أعقاب محادثات مع وزير الخارجية المصرى أحمد ماهر ""ان مصلحة نا ك أكراد و عراقيين تكمن فى اقامة عراق فيدرالى و ديمقراطي موحد و إعادة الوحدة الوطنية ل عراق ليس في ه اى تمييز بين العرب و الأكراد و يقف في ه الجميع سواسية امام القانون"" .",يقف,49,,,الجميع,52,"{'Case': 'Nom', 'Definite': 'Def', 'Number': 'Sing', 'lemma': 'جَمِيع'}",NOUN,يقف,49,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'وَقَف'}",VERB,-3,[],"{'newpar id': 'xinhua.20030503.0170:p4', 'sent_id': 'xinhua.20030503.0170:p4u1', 'text': 'وقال صالح فى مؤتمر صحفى عقده فى أعقاب محادثات مع وزير الخارجية المصرى أحمد ماهر ""ان مصلحتنا كأكراد وعراقيين تكمن فى اقامة عراق فيدرالى وديمقراطى موحد واعادة الوحدة الوطنية لعراق ليس فيه اى تمييز بين العرب والاكراد ويقف فيه الجميع سواسية امام القانون"" .', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",يقفون,SG -> PL,"و قال صالح فى مؤتمر صحفى عقد ه فى أعقاب محادثات مع وزير الخارجية المصرى أحمد ماهر ""ان مصلحة نا ك أكراد و عراقيين تكمن فى اقامة عراق فيدرالى و ديمقراطي موحد و إعادة الوحدة الوطنية ل عراق ليس في ه اى تمييز بين العرب و الأكراد و","و قال صالح فى مؤتمر صحفى عقد ه فى أعقاب محادثات مع وزير الخارجية المصرى أحمد ماهر ""ان مصلحة نا ك أكراد و عراقيين تكمن فى اقامة عراق فيدرالى و ديمقراطي موحد و إعادة الوحدة الوطنية ل عراق ليس في ه اى تمييز بين العرب و الأكراد و يقفون في ه الجميع سواسية امام القانون"" .",[],[],0,0,0,False,False,False,2.3588140870813324e-05,SV-#,arb,SG,PL,VS,verb,+
و قال إن جملة المشروعات الصغيرة و المتوسطة تبلغ مليوناً و654 ألف مشروع، و تساهم ب حوالي 80% من إجمالي القيمة المضافة التي يحقق ها القطاع الخاص، و تستوعب ثلثي العمالة.,يحقق,26,,,القطاع,28,"{'Case': 'Nom', 'Definite': 'Def', 'Number': 'Sing', 'lemma': 'قِطَاع'}",NOUN,يحقق,26,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'حَقَّق'}",VERB,-2,[],"{'sent_id': 'ummah.20040726.0031:p4u2', 'text': 'وقال إن جملة المشروعات الصغيرة والمتوسطة تبلغ مليوناً و654 ألف مشروع، وتساهم بحوالي 80% من إجمالي القيمة المضافة التي يحققها القطاع الخاص، وتستوعب ثلثي العمالة.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-test.conllu'}",يحققون,SG -> PL,و قال إن جملة المشروعات الصغيرة و المتوسطة تبلغ مليوناً و654 ألف مشروع، و تساهم ب حوالي 80% من إجمالي القيمة المضافة التي,و قال إن جملة المشروعات الصغيرة و المتوسطة تبلغ مليوناً و654 ألف مشروع، و تساهم ب حوالي 80% من إجمالي القيمة المضافة التي يحققون ها القطاع الخاص، و تستوعب ثلثي العمالة.,[],[],0,0,0,False,False,False,5.952147696373455e-06,SV-#,arb,SG,PL,VS,verb,+
و يضرب مثلا ب إحدى أشهر هذه الموائد التي كان يقيم ها صاحب إحدى القرى السياحية، ب منطقة نادي الصيد، و كان يتردد علي ها يومياً ما يزيد على ألف مواطن.,كان,9,,,صاحب,12,"{'Case': 'Nom', 'Definite': 'Cons', 'Number': 'Sing', 'lemma': 'صَاحِب'}",NOUN,كان,9,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,-3,"[{'id': 11, 'form': 'يقيم', 'lemma': 'أَقَام', 'upos': 'VERB', 'xpos': 'VIIA-3MS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 10, 'deprel': 'xcomp', 'deps': [('xcomp', 10)], 'misc': {'Gloss': 'install,establish,erect,take_place', 'LTranslit': 'ʾaqām', 'Root': 'q w m', 'Translit': 'yuqīmu', 'Vform': 'يُقِيمُ'}}]","{'sent_id': 'ummah.20040531.0027:p5u2', 'text': 'ويضرب مثلا بإحدى أشهر هذه الموائد التي كان يقيمها صاحب إحدى القرى السياحية، بمنطقة نادي الصيد، وكان يتردد عليها يومياً ما يزيد على ألف مواطن.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",كانوا,SG -> PL,و يضرب مثلا ب إحدى أشهر هذه الموائد التي,و يضرب مثلا ب إحدى أشهر هذه الموائد التي كانوا يقيم ها صاحب إحدى القرى السياحية، ب منطقة نادي الصيد، و كان يتردد علي ها يومياً ما يزيد على ألف مواطن.,"[{'id': 11, 'form': 'يقيم', 'lemma': 'أَقَام', 'upos': 'VERB', 'xpos': 'VIIA-3MS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 10, 'deprel': 'xcomp', 'deps': [('xcomp', 10)], 'misc': {'Gloss': 'install,establish,erect,take_place', 'LTranslit': 'ʾaqām', 'Root': 'q w m', 'Translit': 'yuqīmu', 'Vform': 'يُقِيمُ'}}]",[],1,1,0,True,True,False,0.0001131323525611,SV-#,arb,SG,PL,VS,verb,+
"بالنسبة إلى الجمهور المعاصر, الذي لا يملك معظمه خبرةً بالجبهات الأمامية من الحروب, تنتمي أعمال دوس إلى عالمٍ لا يمكن تخيله.",يملك,8,,,ه,10,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'lemma': 'هُوَ'}",PRON,يملك,8,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Voice': 'Act', 'lemma': 'مَلَك'}",VERB,-2,[],"{'newdoc id': 'n01120', 'sent_id': 'n01120008', 'text': 'بالنسبة إلى الجمهور المعاصر, الذي لا يملك معظمه خبرةً بالجبهات الأمامية من الحروب, تنتمي أعمال دوس إلى عالمٍ لا يمكن تخيله.', 'original_text': 'بالنسبة إلى الجمهور المعاصر, الذي لا يملك معظمه خبرة بالجبهات الأمامية من الحروب, تنتمي أعمال دوس إلى عالم لا يمكن تخيله.', 'text_en': 'To modern audiences, most of whom will have little experience of frontline conflict, Doss’s feats belong to the realm of the unimaginable.', 'treebank': 'UD_Arabic-PUD/ar_pud-ud-test.conllu'}",يملكون,SG -> PL,"بالنسبة إلى الجمهور المعاصر, الذي لا","بالنسبة إلى الجمهور المعاصر, الذي لا يملكون معظمه خبرةً بالجبهات الأمامية من الحروب, تنتمي أعمال دوس إلى عالمٍ لا يمكن تخيله.",[],[],0,0,0,False,False,False,3.968098464248969e-06,SV-#,arb,SG,PL,VS,verb,+
و اتخذ هذا القرار فى الوقت الذى بلغ في ه العجز فى الميزانية الامريكية اعلى مستوى ل ه خلال العام الحالى.,بلغ,7,,,العجز,10,"{'Case': 'Nom', 'Definite': 'Def', 'Number': 'Sing', 'lemma': 'عَجز'}",NOUN,بلغ,7,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'بَلَغ'}",VERB,-3,[],"{'newpar id': 'xinhua.20030501.0016:p4', 'sent_id': 'xinhua.20030501.0016:p4u1', 'text': 'واتخذ هذا القرار فى الوقت الذى بلغ فيه العجز فى الميزانية الامريكية اعلى مستوى له خلال العام الحالى.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-test.conllu'}",بلغوا,SG -> PL,و اتخذ هذا القرار فى الوقت الذى,و اتخذ هذا القرار فى الوقت الذى بلغوا في ه العجز فى الميزانية الامريكية اعلى مستوى ل ه خلال العام الحالى.,[],[],0,0,0,False,False,False,3.931356811802219e-06,SV-#,arb,SG,PL,VS,verb,+
و كان عدد من محتلي الاراضي ب قيادة المحاربين القدامى في حرب الاستقلال، بدأوا ب احتلال مزارع يملك ها بيض في شباط/فبراير الماضي.,يملك,18,,,بيض,20,"{'Case': 'Nom', 'Definite': 'Ind', 'Number': 'Sing', 'lemma': 'بِيض'}",NOUN,يملك,18,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'مَلَك'}",VERB,-2,[],"{'newpar id': 'afp.20000715.0015:p4', 'sent_id': 'afp.20000715.0015:p4u1', 'text': 'وكان عدد من محتلي الاراضي بقيادة المحاربين القدامى في حرب الاستقلال، بدأوا باحتلال مزارع يملكها بيض في شباط/فبراير الماضي.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-dev.conllu'}",يملكون,SG -> PL,و كان عدد من محتلي الاراضي ب قيادة المحاربين القدامى في حرب الاستقلال، بدأوا ب احتلال مزارع,و كان عدد من محتلي الاراضي ب قيادة المحاربين القدامى في حرب الاستقلال، بدأوا ب احتلال مزارع يملكون ها بيض في شباط/فبراير الماضي.,[],[],0,0,0,False,False,False,5.952147696373455e-06,SV-#,arb,SG,PL,VS,verb,+
أضاف أن السودان يعتبر الآن سوقاً واعدة و ل ها إمكانيات كبيرة خصوصاً أن بوادر السلام بدأت تتجسد بعد جولة طويلة من المفاوضات الأخيرة و ب التالي ليس لدي نا مانع في إعادة فتح الملفات ب النسبة ل ممارسة أعمال مصرفية جديدة ب السودان ب غض النظر عن كون المستثمرين مصريين أو خليجيين أو حتى شركات عالمية.,ليس,27,,,مانع,30,"{'Case': 'Nom', 'Definite': 'Ind', 'Number': 'Sing', 'lemma': 'مَانِع'}",NOUN,ليس,27,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'لَيس'}",VERB,-3,[],"{'newpar id': 'ummah.20040809.0011:p9', 'sent_id': 'ummah.20040809.0011:p9u1', 'text': 'أضاف أن السودان يعتبر الآن سوقاً واعدة ولها إمكانيات كبيرة خصوصاً أن بوادر السلام بدأت تتجسد بعد جولة طويلة من المفاوضات الأخيرة وبالتالي ليس لدينا مانع في إعادة فتح الملفات بالنسبة لممارسة أعمال مصرفية جديدة بالسودان بغض النظر عن كون المستثمرين مصريين أو خليجيين أو حتى شركات عالمية.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",ليسوا,SG -> PL,أضاف أن السودان يعتبر الآن سوقاً واعدة و ل ها إمكانيات كبيرة خصوصاً أن بوادر السلام بدأت تتجسد بعد جولة طويلة من المفاوضات الأخيرة و ب التالي,أضاف أن السودان يعتبر الآن سوقاً واعدة و ل ها إمكانيات كبيرة خصوصاً أن بوادر السلام بدأت تتجسد بعد جولة طويلة من المفاوضات الأخيرة و ب التالي ليسوا لدي نا مانع في إعادة فتح الملفات ب النسبة ل ممارسة أعمال مصرفية جديدة ب السودان ب غض النظر عن كون المستثمرين مصريين أو خليجيين أو حتى شركات عالمية.,[],[],0,0,0,False,False,False,9.435256348325327e-06,SV-#,arb,SG,PL,VS,verb,+
أرسل أحمد ماهر وزير الخارجية مذكرة تفصيلية ل الدكتور عاطف عبيد رئيس الوزراء كشف في ها الأسباب الحقيقية ل استبعاد الشركات المصرية من قائمة العقود الداخلية في قائمة الأولويات التي حدد ها مكتب برنامج العراق رغم أن منتجات الشركات المصرية تدخل ضمن القائمة.,حدد,30,,,مكتب,32,"{'Case': 'Nom', 'Definite': 'Cons', 'Number': 'Sing', 'lemma': 'مَكتَب'}",NOUN,حدد,30,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'حَدَّد'}",VERB,-2,[],"{'newpar id': 'ummah.20040407.0016:p4', 'sent_id': 'ummah.20040407.0016:p4u1', 'text': 'أرسل أحمد ماهر وزير الخارجية مذكرة تفصيلية للدكتور عاطف عبيد رئيس الوزراء كشف فيها الأسباب الحقيقية لاستبعاد الشركات المصرية من قائمة العقود الداخلية في قائمة الأولويات التي حددها مكتب برنامج العراق رغم أن منتجات الشركات المصرية تدخل ضمن القائمة.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-dev.conllu'}",حددوا,SG -> PL,أرسل أحمد ماهر وزير الخارجية مذكرة تفصيلية ل الدكتور عاطف عبيد رئيس الوزراء كشف في ها الأسباب الحقيقية ل استبعاد الشركات المصرية من قائمة العقود الداخلية في قائمة الأولويات التي,أرسل أحمد ماهر وزير الخارجية مذكرة تفصيلية ل الدكتور عاطف عبيد رئيس الوزراء كشف في ها الأسباب الحقيقية ل استبعاد الشركات المصرية من قائمة العقود الداخلية في قائمة الأولويات التي حددوا ها مكتب برنامج العراق رغم أن منتجات الشركات المصرية تدخل ضمن القائمة.,[],[],0,0,0,False,False,False,2.976073848186728e-06,SV-#,arb,SG,PL,VS,verb,+
إن عملية منح قروض جديدة ل تمويل القطاع الصناعي تتم في أضيق الحدود، و يرجع ذلك ل عدة أسباب من أبرز ها أن غالبية دراسات جدوى المشروعات الصناعية عند تطبيق ها عمليا، تكشف عن وجود انحرافات و اختلافات كبيرة عن المخطط الموضوع في ها ، مما يتسبب في وجود عجز في عملية التمويل التي يتحمل البنك عبئها منفرداً.,تكشف,34,,,غالبية,24,"{'Case': 'Acc', 'Definite': 'Cons', 'Number': 'Sing', 'lemma': 'غَالِبِيَّة'}",NOUN,تكشف,34,"{'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'كَشَف'}",VERB,10,"[{'id': 32, 'form': 'ها', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3FS2-', 'feats': {'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 31, 'deprel': 'nmod', 'deps': [('nmod:gen', 31)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hā', 'Vform': 'هَا'}}]","{'newpar id': 'ummah.20040809.0061:p10', 'sent_id': 'ummah.20040809.0061:p10u1', 'text': 'إن عملية منح قروض جديدة لتمويل القطاع الصناعي تتم في أضيق الحدود، ويرجع ذلك لعدة أسباب من أبرزها أن غالبية دراسات جدوى المشروعات الصناعية عند تطبيقها عمليا، تكشف عن وجود انحرافات واختلافات كبيرة عن المخطط الموضوع فيها، مما يتسبب في وجود عجز في عملية التمويل التي يتحمل البنك عبئها منفرداً.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",أكشف,3 -> 1,إن عملية منح قروض جديدة ل تمويل القطاع الصناعي تتم في أضيق الحدود، و يرجع ذلك ل عدة أسباب من أبرز ها أن غالبية دراسات جدوى المشروعات الصناعية عند تطبيق ها عمليا،,إن عملية منح قروض جديدة ل تمويل القطاع الصناعي تتم في أضيق الحدود، و يرجع ذلك ل عدة أسباب من أبرز ها أن غالبية دراسات جدوى المشروعات الصناعية عند تطبيق ها عمليا، أكشف عن وجود انحرافات و اختلافات كبيرة عن المخطط الموضوع في ها ، مما يتسبب في وجود عجز في عملية التمويل التي يتحمل البنك عبئها منفرداً.,"[{'id': 32, 'form': 'ها', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3FS2-', 'feats': {'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 31, 'deprel': 'nmod', 'deps': [('nmod:gen', 31)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hā', 'Vform': 'هَا'}}]",[],1,1,0,True,True,False,0.1669238647790148,SV-P,arb,3,1,SV,verb,+
و أوضح التجار أن الزيادة التي شهدت ها أسعار الأسمنت في كافة المحافظات و التي تتزامن مع حدوث زيادات أخرى في أسعار مواد البناء تلعب دوراً كبيرا في توقف مشروعات الإسكان فضلاً عن أن ها تؤدي إلى وقوع خسائر فادحة على شركات المقاولات.,تلعب,24,,,الزيادة,4,"{'Case': 'Acc', 'Definite': 'Def', 'Number': 'Sing', 'lemma': 'زِيَادَة'}",NOUN,تلعب,24,"{'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'لَعِب'}",VERB,20,"[{'id': 7, 'form': 'شهدت', 'lemma': 'شَهِد', 'upos': 'VERB', 'xpos': 'VP-A-3FS--', 'feats': {'Aspect': 'Perf', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'شَهِد'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': {'Gloss': 'witness,observe', 'LTranslit': 'šahid', 'Root': '^s h d', 'Translit': 'šahidat', 'Vform': 'شَهِدَت'}}, {'id': 8, 'form': 'ها', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3FS4-', 'feats': {'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 7, 'deprel': 'obj', 'deps': [('obj', 7)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hā', 'Vform': 'هَا'}}, {'id': 16, 'form': 'تتزامن', 'lemma': 'تَزَامَن', 'upos': 'VERB', 'xpos': 'VIIA-3FS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': {'Vform': 'تَتَزَامَنُ', 'Gloss': 'coincide,be_simultaneous,occur_simultaneously', 'Root': 'z m n', 'Translit': 'tatazāmanu', 'LTranslit': 'tazāman'}}]","{'newpar id': 'ummah.20040819.0032:p3', 'sent_id': 'ummah.20040819.0032:p3u1', 'text': 'وأوضح التجار أن الزيادة التي شهدتها أسعار الأسمنت في كافة المحافظات والتي تتزامن مع حدوث زيادات أخرى في أسعار مواد البناء تلعب دوراً كبيرا في توقف مشروعات الإسكان فضلاً عن أنها تؤدي إلى وقوع خسائر فادحة على شركات المقاولات.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",ألعب,3 -> 1,و أوضح التجار أن الزيادة التي شهدت ها أسعار الأسمنت في كافة المحافظات و التي تتزامن مع حدوث زيادات أخرى في أسعار مواد البناء,و أوضح التجار أن الزيادة التي شهدت ها أسعار الأسمنت في كافة المحافظات و التي تتزامن مع حدوث زيادات أخرى في أسعار مواد البناء ألعب دوراً كبيرا في توقف مشروعات الإسكان فضلاً عن أن ها تؤدي إلى وقوع خسائر فادحة على شركات المقاولات.,"[{'id': 7, 'form': 'شهدت', 'lemma': 'شَهِد', 'upos': 'VERB', 'xpos': 'VP-A-3FS--', 'feats': {'Aspect': 'Perf', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'شَهِد'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': {'Gloss': 'witness,observe', 'LTranslit': 'šahid', 'Root': '^s h d', 'Translit': 'šahidat', 'Vform': 'شَهِدَت'}}, {'id': 8, 'form': 'ها', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3FS4-', 'feats': {'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 7, 'deprel': 'obj', 'deps': [('obj', 7)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hā', 'Vform': 'هَا'}}, {'id': 16, 'form': 'تتزامن', 'lemma': 'تَزَامَن', 'upos': 'VERB', 'xpos': 'VIIA-3FS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 5)], 'misc': {'Vform': 'تَتَزَامَنُ', 'Gloss': 'coincide,be_simultaneous,occur_simultaneously', 'Root': 'z m n', 'Translit': 'tatazāmanu', 'LTranslit': 'tazāman'}}]",[],3,3,0,True,True,False,0.6676954591160593,SV-P,arb,3,1,SV,verb,+
"بغداد 15-7 (اف ب)- اعتبر نائب الرئيس العراقي طه ياسين رمضان في مقابلة صحافية تصدر غدا الاحد ان رفع الحظر المفروض على العراق منذ ما يقارب العشرة اعوام ""لن يكون ب قرار من مجلس الامن"".",يكون,35,,,رفع,23,"{'Case': 'Acc', 'Definite': 'Cons', 'Number': 'Sing', 'lemma': 'رَفع'}",NOUN,يكون,35,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,12,"[{'id': 31, 'form': 'يقارب', 'lemma': 'قَارَب', 'upos': 'VERB', 'xpos': 'VIIA-3MS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 30, 'deprel': 'acl', 'deps': [('acl', 30)], 'misc': {'Vform': 'يُقَارِبُ', 'Gloss': 'come_close_to,approximate', 'Root': 'q r b', 'Translit': 'yuqāribu', 'LTranslit': 'qārab'}}]","{'newpar id': 'afp.20000715.0039:p2', 'sent_id': 'afp.20000715.0039:p2u1', 'text': 'بغداد 15-7 (اف ب)- اعتبر نائب الرئيس العراقي طه ياسين رمضان في مقابلة صحافية تصدر غدا الاحد ان رفع الحظر المفروض على العراق منذ ما يقارب العشرة اعوام ""لن يكون بقرار من مجلس الامن"".', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-dev.conllu'}",اكون,3 -> 1,"بغداد 15-7 (اف ب)- اعتبر نائب الرئيس العراقي طه ياسين رمضان في مقابلة صحافية تصدر غدا الاحد ان رفع الحظر المفروض على العراق منذ ما يقارب العشرة اعوام ""لن","بغداد 15-7 (اف ب)- اعتبر نائب الرئيس العراقي طه ياسين رمضان في مقابلة صحافية تصدر غدا الاحد ان رفع الحظر المفروض على العراق منذ ما يقارب العشرة اعوام ""لن اكون ب قرار من مجلس الامن"".","[{'id': 31, 'form': 'يقارب', 'lemma': 'قَارَب', 'upos': 'VERB', 'xpos': 'VIIA-3MS--', 'feats': {'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 30, 'deprel': 'acl', 'deps': [('acl', 30)], 'misc': {'Vform': 'يُقَارِبُ', 'Gloss': 'come_close_to,approximate', 'Root': 'q r b', 'Translit': 'yuqāribu', 'LTranslit': 'qārab'}}]",[],1,1,0,True,True,False,0.0834619323895074,SV-P,arb,3,1,SV,verb,+
مشيراً إلى أن الرسول صلى الله علي ه و سلم كان يرسل ب الصحابة ل بلاد الأعداء حتى يتعرفوا على سلاح هم ..,كان,10,,,الرسول,3,"{'Case': 'Acc', 'Definite': 'Def', 'Number': 'Sing', 'lemma': 'رَسُول'}",NOUN,كان,10,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,7,"[{'id': 5, 'form': 'صلى', 'lemma': 'صَلَّى', 'upos': 'VERB', 'xpos': 'VP-A-3MS--', 'feats': {'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act'}, 'head': 4, 'deprel': 'acl', 'deps': [('acl', 4)], 'misc': {'Vform': 'صَلَّى', 'Gloss': 'pray,worship', 'Root': '.s l w', 'Translit': 'ṣallā', 'LTranslit': 'ṣallā'}}, {'id': 8, 'form': 'ه', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3MS2-', 'feats': {'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 5, 'deprel': 'obl:arg', 'deps': [('obl:arg:عَلَى:gen', 5)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hi', 'Vform': 'هِ'}}]","{'sent_id': 'ummah.20040726.0016:p3u2', 'text': 'مشيراً إلى أن الرسول صلى الله عليه وسلم كان يرسل بالصحابة لبلاد الأعداء حتى يتعرفوا على سلاحهم..', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",كنت,3 -> 1|2,مشيراً إلى أن الرسول صلى الله علي ه و سلم,مشيراً إلى أن الرسول صلى الله علي ه و سلم كنت يرسل ب الصحابة ل بلاد الأعداء حتى يتعرفوا على سلاح هم ..,"[{'id': 5, 'form': 'صلى', 'lemma': 'صَلَّى', 'upos': 'VERB', 'xpos': 'VP-A-3MS--', 'feats': {'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act'}, 'head': 4, 'deprel': 'acl', 'deps': [('acl', 4)], 'misc': {'Vform': 'صَلَّى', 'Gloss': 'pray,worship', 'Root': '.s l w', 'Translit': 'ṣallā', 'LTranslit': 'ṣallā'}}, {'id': 8, 'form': 'ه', 'lemma': 'هُوَ', 'upos': 'PRON', 'xpos': 'SP---3MS2-', 'feats': {'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 5, 'deprel': 'obl:arg', 'deps': [('obl:arg:عَلَى:gen', 5)], 'misc': {'Gloss': 'he,she,it', 'LTranslit': 'huwa', 'Translit': 'hi', 'Vform': 'هِ'}}]",[],2,2,0,True,True,False,0.0238462663970021,SV-P,arb,3,1,SV,verb,+
