sent_correct	sent_wrong
``In den neuen Bundesländern reduziert sich der bisherige Preisvorteil -- wie angekündigt -- gegenüber Westdeutschland auf 10 Prozent'', heißt es in der offiziellen Mitteilung.	``In den neuen Bundesländern reduzierst sich der bisherige Preisvorteil -- wie angekündigt -- gegenüber Westdeutschland auf 10 Prozent'', heißt es in der offiziellen Mitteilung.
Nach dem Krieg von 1812 ließen sich etliche Tausend Schwarze in der Umgebung von Halifax nieder;	Nach dem Krieg von 1812 ließt sich etliche Tausend Schwarze in der Umgebung von Halifax nieder;
1639 verkaufte es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.	1639 verkauftest es ein Freiherr von Stadl an den Grafen Hans Sigmund von Wagensberg, der es seiner Tochter Regina, die mit Maximilian von Breuner verheiratet, aber zu diesem Zeitpunkt bereits verwitwet war, weiter verschenkte.
Ausgehend von einem kleinen Siedlungskern an der Firmianstraße, der schon in der Zeit der Monarchie entstand und einer Verbauung an der Lichtensteinstraße in der Zwischenkriegszeit entwickelte sich diese Siedlung nach dem Zweiten Weltkrieg zu der heutigen Größe.	Ausgehend von einem kleinen Siedlungskern an der Firmianstraße, der schon in der Zeit der Monarchie entstand und einer Verbauung an der Lichtensteinstraße in der Zwischenkriegszeit entwickeltest sich diese Siedlung nach dem Zweiten Weltkrieg zu der heutigen Größe.
Wird die Creme härter, gestaltet sich ihre Anwendung zunehmend schwierig.	Wird die Creme härter, gestaltest sich ihre Anwendung zunehmend schwierig.
Allgemein gesprochen bezieht sich das Wort Scheibaniden aber auf alle männlichen Nachkommen Scheibans, der der fünfte Sohn Jochi Khans und ein Enkel Dschingis Khans war.	Allgemein gesprochen beziehst sich das Wort Scheibaniden aber auf alle männlichen Nachkommen Scheibans, der der fünfte Sohn Jochi Khans und ein Enkel Dschingis Khans war.
1899 formierte sich eine weitere separatistische Künstlervereinigung unter dem Namen Gruppe G, die sich kurz darauf in Scholle umbenannte und 1913 gründete sich die Münchner Neue Secession.	1899 formiertest sich eine weitere separatistische Künstlervereinigung unter dem Namen Gruppe G, die sich kurz darauf in Scholle umbenannte und 1913 gründete sich die Münchner Neue Secession.
Dadurch dreht sich die Rumpfoberseite des Flugzeuges in den Wind, das Flugzeug hat "Schlagseite".	Dadurch drehst sich die Rumpfoberseite des Flugzeuges in den Wind, das Flugzeug hat "Schlagseite".
Bei Männern mit Oligospermie erhöhen sich diese Werte ebenfalls.	Bei Männern mit Oligospermie erhöht sich diese Werte ebenfalls.
Auch bei der Verwaltungsgliederung hielten sich die Franken weitgehend an ihre Vorgänger, beispielsweise bei der Einrichtung der Gaue.	Auch bei der Verwaltungsgliederung hieltet sich die Franken weitgehend an ihre Vorgänger, beispielsweise bei der Einrichtung der Gaue.
Trotz abwechslungsreicher Arrangements und der Nutzung von Akustikgitarren bleibt laut Michael Schäfer von dem Metal Hammer jedoch "der etwas fade Geschmack des schon mal da Gewesenen".	Trotz abwechslungsreicher Arrangements und der Nutzung von Akustikgitarren bleibst laut Michael Schäfer von dem Metal Hammer jedoch "der etwas fade Geschmack des schon mal da Gewesenen".
Während überall und weit über die Kirchen hinaus Methoden der ``Geistversenkung und Geistmitteilung'' angeboten würden, ``verfestigt sich kirchlich die autoritäre Struktur'', schreibt er zugleich.	Während überall und weit über die Kirchen hinaus Methoden der ``Geistversenkung und Geistmitteilung'' angeboten würden, ``verfestigst sich kirchlich die autoritäre Struktur'', schreibt er zugleich.
Er will ihn erschießen, doch verklemmt sich die Pistole.	Er will ihn erschießen, doch verklemmst sich die Pistole.
Infolge von Gesetzen in manchen Ländern, insbesondere in den USA, in denen die Einwanderung chinesischer Ehefrauen aufgrund der angeblichen Gelben Gefahr nicht erlaubt war, entwickelten sich die Chinatowns zu einem Ort, in dem Männer dominierten und die Männer - Frauen - Quote in dem Allgemeinen verzerrt war.	Infolge von Gesetzen in manchen Ländern, insbesondere in den USA, in denen die Einwanderung chinesischer Ehefrauen aufgrund der angeblichen Gelben Gefahr nicht erlaubt war, entwickeltet sich die Chinatowns zu einem Ort, in dem Männer dominierten und die Männer - Frauen - Quote in dem Allgemeinen verzerrt war.
Mit der Modernisierung der Produktion eröffnete sich auch ein neues Feld an Produkten;	Mit der Modernisierung der Produktion eröffnetest sich auch ein neues Feld an Produkten;
An der Nordseite des Chors erhebt sich der schlanke Kirchturm mit quergestelltem Satteldach (Käsbissen).	An der Nordseite des Chors erhebst sich der schlanke Kirchturm mit quergestelltem Satteldach (Käsbissen).
Erst mit Giorgio Biandrata und Franz Davidis verbreiteten sich antitrinitarische Ideen.	Erst mit Giorgio Biandrata und Franz Davidis verbreitetet sich antitrinitarische Ideen.
Auch unterscheiden sich diese Jagdarten dadurch, dass bei der Drückjagd vornehmlich mit Büchsen und bei der Treibjagd fast ausschließlich mit Flinten gejagt wird.	Auch unterscheidet sich diese Jagdarten dadurch, dass bei der Drückjagd vornehmlich mit Büchsen und bei der Treibjagd fast ausschließlich mit Flinten gejagt wird.
In dem Bereich der heutigen Linskirche entwickelte sich wohl ein zweiter Siedlungskern und mit der Zeit wuchs beides zusammen.	In dem Bereich der heutigen Linskirche entwickeltest sich wohl ein zweiter Siedlungskern und mit der Zeit wuchs beides zusammen.
Dennoch akzeptierten ihn die Alliierten als legitimen Vertreter Dänemarks.	Dennoch akzeptiertet ihn die Alliierten als legitimen Vertreter Dänemarks.
Daraus ergab sich die öffentlich - rechtliche Konzeption der Personalvertretung.	Daraus ergabst sich die öffentlich - rechtliche Konzeption der Personalvertretung.
Ergänzt man dieses System noch um einen Richtkoppler oder einen Zirkulator, dann lassen sich 1 - Tor - Reflexionsfaktormessungen durchführen.	Ergänzt man dieses System noch um einen Richtkoppler oder einen Zirkulator, dann lasst sich 1 - Tor - Reflexionsfaktormessungen durchführen.
Seine Fähigkeit zu der Navigation und seine Ruhe selbst in bedrohlichen Situationen retten der Mannschaft zweimal das Leben: Einmal verirrt sich der Suchtrupp in dem Eis.	Seine Fähigkeit zu der Navigation und seine Ruhe selbst in bedrohlichen Situationen retten der Mannschaft zweimal das Leben: Einmal verirrst sich der Suchtrupp in dem Eis.
Durch die Kriegsereignisse verzögerte sich die Fertigstellung bis 1926.	Durch die Kriegsereignisse verzögertest sich die Fertigstellung bis 1926.
In der Folgezeit verselbständigten sich die Provinzen Balis.	In der Folgezeit verselbständigtet sich die Provinzen Balis.
Dadurch verschärft sich die Kriegssituation in der Region.	Dadurch verschärfst sich die Kriegssituation in der Region.
Ab hier wiederholt sich der Vorgang.	Ab hier wiederholst sich der Vorgang.
Der Sprengstoff wird in zuvor in den Knäpper gebohrte Sprenglöcher eingebracht, dadurch entfaltet sich die Sprengwirkung direkt in dem Knäpper.	Der Sprengstoff wird in zuvor in den Knäpper gebohrte Sprenglöcher eingebracht, dadurch entfaltest sich die Sprengwirkung direkt in dem Knäpper.
Während die Anschläge in den ersten Jahren unter der Regie Kerschbaumers weitgehend auf die Zerstörung von Sacheigentum abzielten (Strommasten, italienische Wohnbauten), richtete sich die Gewalt sogenannter "Südtirol - Aktivisten" zunehmend auch gegen Menschen, nachdem infolge der Anschlagsserie der Feuernacht 1961 die ursprüngliche BAS - Gruppe fast vollständig inhaftiert worden war.	Während die Anschläge in den ersten Jahren unter der Regie Kerschbaumers weitgehend auf die Zerstörung von Sacheigentum abzielten (Strommasten, italienische Wohnbauten), richtetest sich die Gewalt sogenannter "Südtirol - Aktivisten" zunehmend auch gegen Menschen, nachdem infolge der Anschlagsserie der Feuernacht 1961 die ursprüngliche BAS - Gruppe fast vollständig inhaftiert worden war.
Zweitens füge sich das Buch "wie ein magischer Augenblick der Ausgewogenheit" in seine Schriften ein: zwar seien alle Extreme vorhanden, aber es fehle jeder Fanatismus;	Zweitens fügest sich das Buch "wie ein magischer Augenblick der Ausgewogenheit" in seine Schriften ein: zwar seien alle Extreme vorhanden, aber es fehle jeder Fanatismus;
Während Premierminister John Major gestern an dem Rande des G-7-Gipfels in München Bundeskanzler Helmut Kohl und den italienischen Regierungschef Giuliano Amato zu der weiteren Kooperation an dem ``Jäger90''-Projekt zu bewegen suchte, erörterte in London Verteidigungsminister Malcolm Rifkind mit seinem deutschen Kollegen Volker Rühe die Konsequenzen des deutschen Rückziehers.	Während Premierminister John Major gestern an dem Rande des G-7-Gipfels in München Bundeskanzler Helmut Kohl und den italienischen Regierungschef Giuliano Amato zu der weiteren Kooperation an dem ``Jäger90''-Projekt zu bewegen suchte, erörtertest in London Verteidigungsminister Malcolm Rifkind mit seinem deutschen Kollegen Volker Rühe die Konsequenzen des deutschen Rückziehers.
So ergeben sich etwaige Ergebnisse des Turing - Tests vor allem in Dialogsituationen, die bewältigt werden müssen.	So ergebt sich etwaige Ergebnisse des Turing - Tests vor allem in Dialogsituationen, die bewältigt werden müssen.
Wo suchen sich diese Jugendlichen dann die überlebensnotwendige emotionale Zuwendung?	Wo sucht sich diese Jugendlichen dann die überlebensnotwendige emotionale Zuwendung?
Andererseits finden sich in der externen Geschichtsschreibung Verweise auf die Geschichte von Spanischsprechern, ihre historische Unbeständigkeit und die soziale Nutzung der Sprache.	Andererseits findet sich in der externen Geschichtsschreibung Verweise auf die Geschichte von Spanischsprechern, ihre historische Unbeständigkeit und die soziale Nutzung der Sprache.
Trotz Zweifel wegen Wilhelms Gesinnung ernannte ihn sein Schwager Prinz Wilhelm von Oranien in dem Frühjahr 1582 zu dem Statthalter von Gelderland.	Trotz Zweifel wegen Wilhelms Gesinnung ernanntest ihn sein Schwager Prinz Wilhelm von Oranien in dem Frühjahr 1582 zu dem Statthalter von Gelderland.
Den Kern von P - 90 - Tonabnehmern bilden ein bis zwei Dauermagnete in Barrenform, wobei lediglich die ältesten P - 90 mit nur einem Magneten bestückt sind.	Den Kern von P - 90 - Tonabnehmern bildet ein bis zwei Dauermagnete in Barrenform, wobei lediglich die ältesten P - 90 mit nur einem Magneten bestückt sind.
Schüler wie Rai sprechen mit Psychologen an der Schule über das Geschehene, aber Rai sagt, an dem meisten Trost spenden ihr ihre Freunde.	Schüler wie Rai sprechen mit Psychologen an der Schule über das Geschehene, aber Rai sagt, an dem meisten Trost spendet ihr ihre Freunde.
Innerhalb des Italianate - Stils lassen sich drei verschiedene Varianten unterscheiden, die von einigen amerikanischen Architekturhistorikern sogar als selbstständige Baustile beschrieben worden sind:	Innerhalb des Italianate - Stils lasst sich drei verschiedene Varianten unterscheiden, die von einigen amerikanischen Architekturhistorikern sogar als selbstständige Baustile beschrieben worden sind:
Hierdurch wuchs seine örtliche Bekanntheit und er erweiterte seine Tankstelle zu einem Motel - Restaurant mit 142 Sitzplätzen.	Hierdurch wachstest seine örtliche Bekanntheit und er erweiterte seine Tankstelle zu einem Motel - Restaurant mit 142 Sitzplätzen.
Zunehmende Kritik erntet zudem die gegenüber dem Nationalpark Bayerischer Wald deutlich schlechtere Finanzausstattung.	Zunehmende Kritik erntest zudem die gegenüber dem Nationalpark Bayerischer Wald deutlich schlechtere Finanzausstattung.
``Zu dem ersten Mal in der Geschichte einer deutschen Großbank können nicht nur bestimmte Mitarbeitergruppen, sondern alle Arbeitnehmer Optionen erwerben'', lobt sich das Institut.	``Zu dem ersten Mal in der Geschichte einer deutschen Großbank können nicht nur bestimmte Mitarbeitergruppen, sondern alle Arbeitnehmer Optionen erwerben'', lobst sich das Institut.
In Burma teilen sich ausländische Investoren das Fell des künftigen ``Tigers''.	In Burma teilt sich ausländische Investoren das Fell des künftigen ``Tigers''.
Mit 98 zu 95 Stimmen sprach sich ein Unterbezirksparteitag an dem Wochenende gegen eine zweite Amtszeit Reischs aus.	Mit 98 zu 95 Stimmen sprachst sich ein Unterbezirksparteitag an dem Wochenende gegen eine zweite Amtszeit Reischs aus.
Ab 1988 formierte sich in der Mongolei eine Opposition aus verschiedensten Kräften, die ein Mehrparteiensystem und Wirtschaftsreformen forderte und auch von Ressentiments gegenüber in der Mongolei lebenden Russen profitierte.	Ab 1988 formiertest sich in der Mongolei eine Opposition aus verschiedensten Kräften, die ein Mehrparteiensystem und Wirtschaftsreformen forderte und auch von Ressentiments gegenüber in der Mongolei lebenden Russen profitierte.
Östlich erstreckt sich ihre Verbreitung bis nach Sibirien.	Östlich erstreckst sich ihre Verbreitung bis nach Sibirien.
Ferner lassen sich mit elektronischen Sirenen auch Sprachdurchsagen realisieren.	Ferner lasst sich mit elektronischen Sirenen auch Sprachdurchsagen realisieren.
In dem Frühling und Sommer sammelten sich die Gruppen zu dem Pflanzen oder Fischen an bestimmten Orten an den Flussufern oder an der Küste.	In dem Frühling und Sommer sammeltet sich die Gruppen zu dem Pflanzen oder Fischen an bestimmten Orten an den Flussufern oder an der Küste.
Nördlich des Dorfes vereinigen sich die Eisenbahnstrecken von Brünn und Velké Meziříčí nach Žďár nad Sázavou.	Nördlich des Dorfes vereinigt sich die Eisenbahnstrecken von Brünn und Velké Meziříčí nach Žďár nad Sázavou.
Verschärft stellen sich die Probleme für Frauen dar, die oft freiwillig in Nachtschicht gehen, ``weil das familiär für mich ideal ist''.	Verschärft stellt sich die Probleme für Frauen dar, die oft freiwillig in Nachtschicht gehen, ``weil das familiär für mich ideal ist''.
Durch diese Maßnahme ließen sich die geplanten Baukosten auf 26.600 Taler begrenzt.	Durch diese Maßnahme ließt sich die geplanten Baukosten auf 26.600 Taler begrenzt.
Bei dieser Vorgehensweise stellt sich die Schwierigkeit der Definition der Geburtsstunde des Schachs, denn diese frühen Vorläufer unterscheiden sich hinsichtlich Regeln, Taktik und Charakter so stark von dem Schach, dass man nur schwerlich von dem gleichen Spiel sprechen kann.	Bei dieser Vorgehensweise stellst sich die Schwierigkeit der Definition der Geburtsstunde des Schachs, denn diese frühen Vorläufer unterscheiden sich hinsichtlich Regeln, Taktik und Charakter so stark von dem Schach, dass man nur schwerlich von dem gleichen Spiel sprechen kann.
Nach 1 Stunde Frühstück roch die Garderobe schon nach Rauch, sehr unangenehm.	Nach 1 Stunde Frühstück rochst die Garderobe schon nach Rauch, sehr unangenehm.
Etwa drei Kilometer westlich liegen, durch ein Seitental von Babisqa getrennt, die benachbarten antiken Siedlungen Dar Qita und Baqirha;	Etwa drei Kilometer westlich liegt, durch ein Seitental von Babisqa getrennt, die benachbarten antiken Siedlungen Dar Qita und Baqirha;
Lehrer Kellermann blieb nur bis 1845 in Alstaden, nach ihm übernahm von 1845 bis 1848 der Lehrer Albert Engstfeld die Schule.	Lehrer Kellermann blieb nur bis 1845 in Alstaden, nach ihm übernahmst von 1845 bis 1848 der Lehrer Albert Engstfeld die Schule.
StyleOn.de kannte ich schon aus dem Internet, aber so ein Laden ist halt doch noch mal besser.	StyleOn.de kanntest ich schon aus dem Internet, aber so ein Laden ist halt doch noch mal besser.
Wieder zurück in dem Zug, fahren wir weiter Richtung Süden.	Wieder zurück in dem Zug, fahrt wir weiter Richtung Süden.
Dann lieben wir richtig, wenn wir ihm ähnlich werden, der uns alle zuerst geliebt hat.	Dann liebt wir richtig, wenn wir ihm ähnlich werden, der uns alle zuerst geliebt hat.
Seit einem Jahr oder so kochen wir dann regelmäßig an dem Abend das Rezept von der Gebauer Webseite nach, das von einem Sternekoch speziell für die Gebauer Kunden veröffentlicht wird.	Seit einem Jahr oder so kocht wir dann regelmäßig an dem Abend das Rezept von der Gebauer Webseite nach, das von einem Sternekoch speziell für die Gebauer Kunden veröffentlicht wird.
Das nächste mal rief ich extra vorher an, um einen Termin zu vereinbaren, damit der Konditor auch Zeit für uns hätte.	Das nächste mal riefst ich extra vorher an, um einen Termin zu vereinbaren, damit der Konditor auch Zeit für uns hätte.
In dieser Werkstatt lösen wir all unsere Fahradprobleme.	In dieser Werkstatt löst wir all unsere Fahradprobleme.
Nach weiteren 30 Minuten Wartezeit durfte ich nun endlich zu Frau Dr. Schüler und meine Frage äußern.	Nach weiteren 30 Minuten Wartezeit durftest ich nun endlich zu Frau Dr. Schüler und meine Frage äußern.
Zu dem Abschluss profitierte ich noch von einer Ersparnis durch den Vergleich der verschiedenen Anbieter von Reiseversicherungen.	Zu dem Abschluss profitiertest ich noch von einer Ersparnis durch den Vergleich der verschiedenen Anbieter von Reiseversicherungen.
Nach einem viertel Jahr hielt ich ein duftendes Wunder in den Händen.	Nach einem viertel Jahr hieltest ich ein duftendes Wunder in den Händen.
Heute Nacht nutzen wir Fernlicht für unsere Strafmaßnahmen, ist in dem Eintrag zu lesen.	Heute Nacht nutzt wir Fernlicht für unsere Strafmaßnahmen, ist in dem Eintrag zu lesen.
In Zukunft tanke ich statt Ethanol, Super an anderen Tankstellen - und zwar gerne!!!	In Zukunft tankst ich statt Ethanol, Super an anderen Tankstellen - und zwar gerne!!!
Wenn ich in der Innenstadt bin, komme ich gern bei dem Amelie - Shop vorbei um mir mit einer Praline und einem Espresso eine kurze Auszeit zu gönnen.	Wenn ich in der Innenstadt bin, kommst ich gern bei dem Amelie - Shop vorbei um mir mit einer Praline und einem Espresso eine kurze Auszeit zu gönnen.
Seit 1980 bin auch ich dabei und nach und nach kamen unsere Kinder und nun auch deren und unsere Freunde mit.	Seit 1980 bist auch ich dabei und nach und nach kamen unsere Kinder und nun auch deren und unsere Freunde mit.
Hier lasse ich mein Geld gerne!	Hier lässt ich mein Geld gerne!
Schließlich jedoch fanden wir die Rettung in dem "Schienfatt".	Schließlich jedoch fandet wir die Rettung in dem "Schienfatt".
``Wenn ich in St. Louis geblieben wäre, hätte ich auch frei.	``Wenn ich in St. Louis geblieben wäre, hättest ich auch frei.
Für so wenig Rückgrad gebe ich noch einen Stern weniger, aber der verschwindet in den nächsten Wochen sicher auch wieder von selbst.	Für so wenig Rückgrad gibst ich noch einen Stern weniger, aber der verschwindet in den nächsten Wochen sicher auch wieder von selbst.
Beiden Zahnärzten verdanke ich einen neuen Biss und dadurch endlich keine Rückenschmerzen mehr.	Beiden Zahnärzten verbüßt ich einen neuen Biss und dadurch endlich keine Rückenschmerzen mehr.
Auf jeden Fall kamen wir voll auf unsere Kosten.	Auf jeden Fall kamt wir voll auf unsere Kosten.
Nichtsdestotrotz hatten wir viel Spaß und das ist schließlich der Sinn der Sache.	Nichtsdestotrotz hattet wir viel Spaß und das ist schließlich der Sinn der Sache.
Wenn uns ein Lied ncht gefiel gingen wir in den anderen Floor.	Wenn uns ein Lied ncht gefiel gingt wir in den anderen Floor.
Bei den Preisen für Qualitätsböden von HARO konnten wir einfach nicht anders.	Bei den Preisen für Qualitätsböden von HARO konntet wir einfach nicht anders.
In dem Folgenden berechnen wir die Compton - Formel, indem wir das Teilchen als zu Beginn ruhend annehmen.	In dem Folgenden berechnet wir die Compton - Formel, indem wir das Teilchen als zu Beginn ruhend annehmen.
Das brauchen wir in unserem Land nicht, Leute.	Das braucht wir in unserem Land nicht, Leute.
Dabei haben wir Holländer wegen unserer langen Erfahrung einen klaren Wettbewerbsvorteil.	Dabei habt wir Holländer wegen unserer langen Erfahrung einen klaren Wettbewerbsvorteil.
Jetzt gehen wir wieder gerne zu dem Essen auch zu dem Jugoslaven.	Jetzt geht wir wieder gerne zu dem Essen auch zu dem Jugoslaven.
Insgesamt bezahlten wir für zwei Gerichte Wein und Kaffee, dann rund 40 Euro und dies war auch dem Ambiente entsprechend.	Insgesamt bezahltet wir für zwei Gerichte Wein und Kaffee, dann rund 40 Euro und dies war auch dem Ambiente entsprechend.
Die Simkarte habe ich zwar, aber benutzen kann ich diese nicht.	Die Simkarte hast ich zwar, aber benutzen kann ich diese nicht.
Noch an dem selben Abend erhielt ich eine Email mit einer Zusammenfassung der Einzelstunden und eine Beschreibung des weiteren Trainings.	Noch an dem selben Abend erhieltest ich eine Email mit einer Zusammenfassung der Einzelstunden und eine Beschreibung des weiteren Trainings.
Für dieses Jahr plane ich noch ein paar kleine Anschaffungen, die ich mir auf jeden Fall wieder hier holen werde.	Für dieses Jahr planst ich noch ein paar kleine Anschaffungen, die ich mir auf jeden Fall wieder hier holen werde.
Vielmehr fordern wir: Bleibt dem Rauschgold fern, damit die Kinder in Ruhe schlafen können.	Vielmehr fordert wir: Bleibt dem Rauschgold fern, damit die Kinder in Ruhe schlafen können.
Daraufhin bekam ich einen Preis genannt.	Daraufhin bekamst ich einen Preis genannt.
Bin in der letzten Woche zufällig an dem neuen Laden vorbeigekommen und da er alleine von außen schon so einladend und beruhigend auf einen wirkt, (nach einer Shoppingtour seeeehr einladend :-) bin ich kurzerhand rein und habe mich von dem supernetten Personal erstmal beraten lassen..	Bin in der letzten Woche zufällig an dem neuen Laden vorbeigekommen und da er alleine von außen schon so einladend und beruhigend auf einen wirkt, (nach einer Shoppingtour seeeehr einladend :-) bist ich kurzerhand rein und habe mich von dem supernetten Personal erstmal beraten lassen..
Es gibt auch Vespas und anderes, da kenne ich mich aber nicht aus.	Es gibt auch Vespas und anderes, da kennst ich mich aber nicht aus.
Naturalien, meint die HBV -- Frau, ``lassen wir auf Dauer nicht uns abspeisen''.	Naturalien, meint die HBV -- Frau, ``lasst wir auf Dauer nicht uns abspeisen''.
als die billige fertigsauce auf den tisch kam, dachte ich erst, das wird nix.	als die billige fertigsauce auf den tisch kam, dachtest ich erst, das wird nix.
Fazit: Dieses Verhalten halte ich nicht nur für unverschämt, sondern sogar für fahrlässig.	Fazit: Dieses Verhalten hältst ich nicht nur für unverschämt, sondern sogar für fahrlässig.
In dem Sommer sehen wir uns bezüglich einer Markise wieder.	In dem Sommer seht wir uns bezüglich einer Markise wieder.
Dann hörten wir von dem Hundezentrum - Fulda in Löschenrod.	Dann hörtet wir von dem Hundezentrum - Fulda in Löschenrod.
Als nach einer halben Stunde die Schwarzbrotscheibe mit Nordseekrabbensalat nicht serviert wurde, fragte ich vorsichtig nach, ob man uns vergessen hätte.	Als nach einer halben Stunde die Schwarzbrotscheibe mit Nordseekrabbensalat nicht serviert wurde, fragtest ich vorsichtig nach, ob man uns vergessen hätte.
„Wenn ich ihn spiele, fühle ich mich mächtig“, erklärte der Donald Trump-Imitator John Di Domenico dem Online-Magazin Slate letztes Jahr.	„Wenn ich ihn spiele, fühlst ich mich mächtig“, erklärte der Donald Trump-Imitator John Di Domenico dem Online-Magazin Slate letztes Jahr.
An dem Rosenheimer Bahnhof bekomme ich stets zentral meinen Mietwagen.	An dem Rosenheimer Bahnhof bekommst ich stets zentral meinen Mietwagen.
Getränkepreise fanden wir angemessen, Eintritt auch.	Getränkepreise fandet wir angemessen, Eintritt auch.
Meine Kinder sind sonst nicht sehr von Wellness angetan, aber aus dem beheizten Freibad bekomme ich sie nur mit grossen Schwierigkeiten weg...	Meine Kinder sind sonst nicht sehr von Wellness angetan, aber aus dem beheizten Freibad bekommst ich sie nur mit grossen Schwierigkeiten weg...
Unser Gepäck bekamen wir erst gegen Zahlung von 50,00 € wieder.	Unser Gepäck bekamt wir erst gegen Zahlung von 50,00 € wieder.
mit 2 Großeltern und 4 Kindern hatten wir zu 8 Personen genügend Platz.	mit 2 Großeltern und 4 Kindern hattet wir zu 8 Personen genügend Platz.
Seit einigen Jahren gehe ich regelmäßig in das Nagelstudio.	Seit einigen Jahren gehst ich regelmäßig in das Nagelstudio.
Das Geld haben wir einfach nicht mehr.	Das Geld habt wir einfach nicht mehr.
Als ich satt war hatte ich das gefühl nur noch herausrollen zu können, woran nicht zu letzt die Gebackenen Bananen mit Honig schuld waren.	Als ich satt war hattest ich das gefühl nur noch herausrollen zu können, woran nicht zu letzt die Gebackenen Bananen mit Honig schuld waren.
Der erste Eindruck setzte sich fort, denn neben der modern eingerichteten Praxis und einem netten Praxis-Team lernte ich Dr. Kämpgen als sehr freundlichen und kompetenten Zahnarzt kennen, der gleichzeitig einen ausgeglichenen Eindruck macht und nicht gestresst wirkt.	Der erste Eindruck setzte sich fort, denn neben der modern eingerichteten Praxis und einem netten Praxis-Team lerntest ich Dr. Kämpgen als sehr freundlichen und kompetenten Zahnarzt kennen, der gleichzeitig einen ausgeglichenen Eindruck macht und nicht gestresst wirkt.
Das war auch wichtig, denn nicht immer möchte ich eine große Portion und statt dessen ein gutes Fassbier mehr.	Das war auch wichtig, denn nicht immer möchtest ich eine große Portion und statt dessen ein gutes Fassbier mehr.
Das mit dem Hautspezialist halte ich etwas für übertrieben, zumindest konnte meinem Hund nicht geholfen werden.	Das mit dem Hautspezialist hältst ich etwas für übertrieben, zumindest konnte meinem Hund nicht geholfen werden.
Wenn meine Frau mal nicht zu Hause ist, hole ich mir immer Abends einen der lecker gefüllten Pfannenkuchen.	Wenn meine Frau mal nicht zu Hause ist, holst ich mir immer Abends einen der lecker gefüllten Pfannenkuchen.
``Es ist keine Unverschämtheit und keine Häme, wenn wir sagen, auch für kirchlich angestellte Pfarrer verlangen wir finanzielle Unterstützung des Staates.	``Es ist keine Unverschämtheit und keine Häme, wenn wir sagen, auch für kirchlich angestellte Pfarrer verlangt wir finanzielle Unterstützung des Staates.
Als Millican starb, nahmen wir an, wir hätten damit auch unseren etwas störanfälligen Odi zu dem letzten Mal gesehen.	Als Millican starb, nahmt wir an, wir hätten damit auch unseren etwas störanfälligen Odi zu dem letzten Mal gesehen.
Als ich mit Woods per E-Mail korrespondierte, versuchte ich mich darin, ein Etymon aufzudecken.	Als ich mit Woods per E-Mail korrespondierte, versuchtest ich mich darin, ein Etymon aufzudecken.
Wie kommen wir dran?	Wie kommt wir dran?
Sehr gute Beratung, schnelle Behebung der Probleme, so stelle ich mir Kundenservice vor.	Sehr gute Beratung, schnelle Behebung der Probleme, so stellst ich mir Kundenservice vor.
Er habe zwei Angebote, ``und über die verhandle ich ab 7. November, wenn die Verlängerung dann nicht stattfindet''.	Er habe zwei Angebote, ``und über die verhandelst ich ab 7. November, wenn die Verlängerung dann nicht stattfindet''.
Was will ich mehr?	Was willst ich mehr?
Durch die Kombination des Wissens aus den verschiedenen Fachbereichen fühlte ich mich stets kompetent betreut.	Durch die Kombination des Wissens aus den verschiedenen Fachbereichen fühltest ich mich stets kompetent betreut.
Er erklärte, wenn wir schon 9 Tage bleiben wollten, hätten wir uns nach ihm zu richten.	Er erklärte, wenn wir schon 9 Tage bleiben wollten, hättet wir uns nach ihm zu richten.
Unkompliziert, schnell (innerhalb 2 Stunden) und günstig habe ich jetzt 4 neue Sommerreifen drauf (die waren sowieso runter).	Unkompliziert, schnell (innerhalb 2 Stunden) und günstig hast ich jetzt 4 neue Sommerreifen drauf (die waren sowieso runter).
Mit so einer Einstellung zu der Arbeit und zu Kunden frage ich mich wirklich, wie so ein Laden überhaupt noch Kundschaft haben kann.	Mit so einer Einstellung zu der Arbeit und zu Kunden fragst ich mich wirklich, wie so ein Laden überhaupt noch Kundschaft haben kann.
Lieber hungere ich.	Lieber hungerst ich.
Aber da es mittlerweile nur noch 3 Wochen bis zu der Hochzeit waren und wir keinen anderen Konditor wussten, blieben wir.	Aber da es mittlerweile nur noch 3 Wochen bis zu der Hochzeit waren und wir keinen anderen Konditor wussten, bliebt wir.
Mir wurde es berichtet und das finde ich ja wohl echt "Scheiße".	Mir wurde es berichtet und das findest ich ja wohl echt "Scheiße".
Vor 11 Jahren kam ich durch Zufall in diesen Friseursalon, und gehe seit dieser Zeit zu keinem anderen Friseur.	Vor 11 Jahren kamst ich durch Zufall in diesen Friseursalon, und gehe seit dieser Zeit zu keinem anderen Friseur.
Nun überlege ich ob ich nicht lieber 3 Std. Anfahrt in Kauf nehme um mich bei Herrn Klimmet ordentlich und freundlich, bedienen zu lassen.	Nun überlegst ich ob ich nicht lieber 3 Std. Anfahrt in Kauf nehme um mich bei Herrn Klimmet ordentlich und freundlich, bedienen zu lassen.
Deshalb kommen wir schon seit gut 20 Jahren immer wieder gerne zu dem Strassenhof!	Deshalb kommt wir schon seit gut 20 Jahren immer wieder gerne zu dem Strassenhof!
