sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
"""Most striking is the disappointing performance of Soviet foreign and domestic policy since the late 1950s, ""they wrote in 1972.",striking,2,is,3.0,performance,6,"{'Number': 'Sing', 'lemma': 'performance'}",NOUN,is,3,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-3,[],"{'sent_id': 'en_lines-ud-test-doc3-4575', 'text': '""Most striking is the disappointing performance of Soviet foreign and domestic policy since the late 1950s, ""they wrote in 1972.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}",am,3 -> 1,"""Most striking","""Most striking am the disappointing performance of Soviet foreign and domestic policy since the late 1950s, ""they wrote in 1972.",[],[],0,0,0,False,False,False,0.1388888888888888,SV-P,eng,3,1,VS,aux,+
what is fare code qo mean,mean,5,is,1.0,code,3,"{'Number': 'Sing', 'lemma': 'code'}",NOUN,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': '0933.train', 'text': 'what is fare code qo mean', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",'m,3 -> 1,what,what 'm fare code qo mean,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
"But getting past who should get them, is who has them, and who is really close.",has,10,is,8.0,who,9,"{'PronType': 'Int', 'lemma': 'who'}",PRON,is,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-1,[],"{'sent_id': 'weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207-0015', 'text': 'But getting past who should get them, is who has them, and who is really close.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}",am,3 -> 1,"But getting past who should get them,","But getting past who should get them, am who has them, and who is really close.",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
Why is it stil doing this even though I do n't have the other phone connected?,doing,4,is,1.0,it,2,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}",PRON,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Neut'}",AUX,-1,[],"{'sent_id': 'answers-20111108084111AAl5ras_ans-0003', 'text': ""Why is it stil doing this even though I don't have the other phone connected?"", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,Why,Why am it stil doing this even though I do n't have the other phone connected?,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
How is it going?,going,3,is,1.0,it,2,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}",PRON,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Neut'}",AUX,-1,[],"{'sent_id': 'email-enronsent28_03-0037', 'newpar id': 'email-enronsent28_03-p0007', 'text': 'How is it going?', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}",'m,3 -> 1,How,How 'm it going?,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
How is the site doing?,doing,4,is,1.0,site,3,"{'Number': 'Sing', 'lemma': 'site'}",NOUN,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': 'email-enronsent17_01-0092', 'text': 'How is the site doing?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,How,How am the site doing?,[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
Does she have any interest in meeting one-on-one or is she just looking for a public hanging?,looking,16,is,13.0,she,14,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}",PRON,is,13,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}",AUX,-1,[],"{'sent_id': 'email-enronsent20_01-0023', 'text': 'Does she have any interest in meeting one-on-one or is she just looking for a public hanging?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,Does she have any interest in meeting one-on-one or,Does she have any interest in meeting one-on-one or am she just looking for a public hanging?,[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
what is fare code y mean,mean,5,is,1.0,code,3,"{'Number': 'Sing', 'lemma': 'code'}",NOUN,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': '0929.train', 'text': 'what is fare code y mean', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",'m,3 -> 1,what,what 'm fare code y mean,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
Why is it stil doing this even though I do n't have the other phone connected?,doing,4,is,1.0,it,2,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}",PRON,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Neut'}",AUX,-1,[],"{'sent_id': 'answers-20111108084111AAl5ras_ans-0003', 'text': ""Why is it stil doing this even though I don't have the other phone connected?"", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,Why,Why 'm it stil doing this even though I do n't have the other phone connected?,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
How is it going?,going,3,is,1.0,it,2,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}",PRON,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Neut'}",AUX,-1,[],"{'sent_id': 'email-enronsent28_03-0037', 'newpar id': 'email-enronsent28_03-p0007', 'text': 'How is it going?', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}",am,3 -> 1,How,How am it going?,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
"This is, after all, his business, and if he wants you to remain a customer why on earth is he doing shoddy work?",doing,23,is,21.0,he,22,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}",PRON,is,21,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}",AUX,-1,[],"{'sent_id': 'answers-20111108091921AAaLK4e_ans-0072', 'text': 'This is, after all, his business, and if he wants you to remain a customer why on earth is he doing shoddy work?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,"This is, after all, his business, and if he wants you to remain a customer why on earth","This is, after all, his business, and if he wants you to remain a customer why on earth am he doing shoddy work?",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
"Not only is the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.",facing,5,is,2.0,army,4,"{'Number': 'Sing', 'lemma': 'army'}",NOUN,is,2,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0037', 'text': 'Not only is the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,Not only,"Not only am the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
"This is, after all, his business, and if he wants you to remain a customer why on earth is he doing shoddy work?",doing,23,is,21.0,he,22,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'he'}",PRON,is,21,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Masc'}",AUX,-1,[],"{'sent_id': 'answers-20111108091921AAaLK4e_ans-0072', 'text': 'This is, after all, his business, and if he wants you to remain a customer why on earth is he doing shoddy work?', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,"This is, after all, his business, and if he wants you to remain a customer why on earth","This is, after all, his business, and if he wants you to remain a customer why on earth 'm he doing shoddy work?",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
on the earliest flight from san francisco to atlanta on delta is a meal being served,served,15,is,11.0,meal,13,"{'Number': 'Sing', 'lemma': 'meal'}",NOUN,is,11,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': '0960.train', 'text': 'on the earliest flight from san francisco to atlanta on delta is a meal being served', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",am,3 -> 1,on the earliest flight from san francisco to atlanta on delta,on the earliest flight from san francisco to atlanta on delta am a meal being served,[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
"But getting past who should get them, is who has them, and who is really close.",has,10,is,8.0,who,9,"{'PronType': 'Int', 'lemma': 'who'}",PRON,is,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-1,[],"{'sent_id': 'weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207-0015', 'text': 'But getting past who should get them, is who has them, and who is really close.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}",'m,3 -> 1,"But getting past who should get them,","But getting past who should get them, 'm who has them, and who is really close.",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
"Not only is the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.",facing,5,is,2.0,army,4,"{'Number': 'Sing', 'lemma': 'army'}",NOUN,is,2,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0037', 'text': 'Not only is the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,Not only,"Not only 'm the army facing serious political fallout, growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties -between 400-500 Pakistani soldiers have been killed in the region since March.",[],[],0,0,0,False,False,False,0.0277777777777777,SV-P,eng,3,1,VS,aux,+
what is fare code y mean,mean,5,is,1.0,code,3,"{'Number': 'Sing', 'lemma': 'code'}",NOUN,is,1,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,-2,[],"{'sent_id': '0929.train', 'text': 'what is fare code y mean', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",am,3 -> 1,what,what am fare code y mean,[],[],0,0,0,False,False,False,0.0138888888888888,SV-P,eng,3,1,VS,aux,+
all right what i 'd like to do is find the cheapest one way fare from boston to denver,find,9,is,8.0,what,2,"{'PronType': 'Int,Rel', 'lemma': 'what'}",PRON,is,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,6,"[{'id': 4, 'form': 'i', 'lemma': 'I', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'I'}, 'head': 6, 'deprel': 'nsubj', 'deps': None, 'misc': None}]","{'sent_id': '2644.train', 'text': ""all right what i 'd like to do is find the cheapest one way fare from boston to denver"", 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",'m,3 -> 1,all right what i 'd like to do,all right what i 'd like to do 'm find the cheapest one way fare from boston to denver,[],"[{'id': 4, 'form': 'i', 'lemma': 'I', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'I'}, 'head': 6, 'deprel': 'nsubj', 'deps': None, 'misc': None}]",1,0,1,True,False,True,0.0227049567974751,SV-P,eng,3,1,SV,aux,+
"It is never over, especially when a real solution, a real treatment for our sickness, is yet to begin.",begin,21,is,18.0,solution,9,"{'Number': 'Sing', 'lemma': 'solution'}",NOUN,is,18,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,9,"[{'id': 16, 'form': 'our', 'lemma': 'our', 'upos': 'PRON', 'xpos': 'PRP$', 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': [('nmod:poss', 17)], 'misc': None}]","{'sent_id': 'newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200-0035', 'text': 'It is never over, especially when a real solution, a real treatment for our sickness, is yet to begin.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,"It is never over, especially when a real solution, a real treatment for our sickness,","It is never over, especially when a real solution, a real treatment for our sickness, am yet to begin.",[],"[{'id': 16, 'form': 'our', 'lemma': 'our', 'upos': 'PRON', 'xpos': 'PRP$', 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': [('nmod:poss', 17)], 'misc': None}]",1,0,1,True,False,True,0.1362297407848509,SV-P,eng,3,1,SV,aux,+
"Of course, the potential of educated, empowered women to drive sustained economic growth is not limited to South Korea.",limited,17,is,15.0,potential,4,"{'Number': 'Sing', 'lemma': 'potential'}",NOUN,is,15,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,11,"[{'id': 9, 'form': 'empowered', 'lemma': 'empower', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': 'en_partut-ud-1354', 'text': 'Of course, the potential of educated, empowered women to drive sustained economic growth is not limited to South Korea.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",'m,3 -> 1,"Of course, the potential of educated, empowered women to drive sustained economic growth","Of course, the potential of educated, empowered women to drive sustained economic growth 'm not limited to South Korea.","[{'id': 9, 'form': 'empowered', 'lemma': 'empower', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.2724594815697019,SV-P,eng,3,1,SV,aux,+
"It is never over, especially when a real solution, a real treatment for our sickness, is yet to begin.",begin,21,is,18.0,solution,9,"{'Number': 'Sing', 'lemma': 'solution'}",NOUN,is,18,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,9,"[{'id': 16, 'form': 'our', 'lemma': 'our', 'upos': 'PRON', 'xpos': 'PRP$', 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': [('nmod:poss', 17)], 'misc': None}]","{'sent_id': 'newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200-0035', 'text': 'It is never over, especially when a real solution, a real treatment for our sickness, is yet to begin.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,"It is never over, especially when a real solution, a real treatment for our sickness,","It is never over, especially when a real solution, a real treatment for our sickness, 'm yet to begin.",[],"[{'id': 16, 'form': 'our', 'lemma': 'our', 'upos': 'PRON', 'xpos': 'PRP$', 'feats': {'Case': 'Gen', 'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'nmod:poss', 'deps': [('nmod:poss', 17)], 'misc': None}]",1,0,1,True,False,True,0.1362297407848509,SV-P,eng,3,1,SV,aux,+
"Of course, the potential of educated, empowered women to drive sustained economic growth is not limited to South Korea.",limited,17,is,15.0,potential,4,"{'Number': 'Sing', 'lemma': 'potential'}",NOUN,is,15,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,11,"[{'id': 9, 'form': 'empowered', 'lemma': 'empower', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': 'en_partut-ud-1354', 'text': 'Of course, the potential of educated, empowered women to drive sustained economic growth is not limited to South Korea.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}",am,3 -> 1,"Of course, the potential of educated, empowered women to drive sustained economic growth","Of course, the potential of educated, empowered women to drive sustained economic growth am not limited to South Korea.","[{'id': 9, 'form': 'empowered', 'lemma': 'empower', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'conj', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.2724594815697019,SV-P,eng,3,1,SV,aux,+
"I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans ca n't hear.",trying,14,is,13.0,company,4,"{'Number': 'Sing', 'lemma': 'company'}",NOUN,is,13,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,9,"[{'id': 8, 'form': 'is', 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBZ', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'cop', 'deps': [('cop', 7)], 'misc': None}]","{'sent_id': 'answers-20111108102810AAfCh1W_ans-0004', 'text': ""I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans can't hear."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ),"I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) 'm trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans ca n't hear.","[{'id': 8, 'form': 'is', 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBZ', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'cop', 'deps': [('cop', 7)], 'misc': None}]",[],1,1,0,True,True,False,0.0681148703924254,SV-P,eng,3,1,SV,aux,+
"I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans ca n't hear.",trying,14,is,13.0,company,4,"{'Number': 'Sing', 'lemma': 'company'}",NOUN,is,13,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,9,"[{'id': 8, 'form': 'is', 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBZ', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'cop', 'deps': [('cop', 7)], 'misc': None}]","{'sent_id': 'answers-20111108102810AAfCh1W_ans-0004', 'text': ""I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans can't hear."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",am,3 -> 1,I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ),"I heard that a company (here is a link: http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) am trying to make a dog food commercial aimed at dogs, complete with squeaky chew-toy sounds, and high pitched sounds that humans ca n't hear.","[{'id': 8, 'form': 'is', 'lemma': 'be', 'upos': 'AUX', 'xpos': 'VBZ', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 7, 'deprel': 'cop', 'deps': [('cop', 7)], 'misc': None}]",[],1,1,0,True,True,False,0.0681148703924254,SV-P,eng,3,1,SV,aux,+
all right what i 'd like to do is find the cheapest one way fare from boston to denver,find,9,is,8.0,what,2,"{'PronType': 'Int,Rel', 'lemma': 'what'}",PRON,is,8,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,6,"[{'id': 4, 'form': 'i', 'lemma': 'I', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'I'}, 'head': 6, 'deprel': 'nsubj', 'deps': None, 'misc': None}]","{'sent_id': '2644.train', 'text': ""all right what i 'd like to do is find the cheapest one way fare from boston to denver"", 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",am,3 -> 1,all right what i 'd like to do,all right what i 'd like to do am find the cheapest one way fare from boston to denver,[],"[{'id': 4, 'form': 'i', 'lemma': 'I', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'I'}, 'head': 6, 'deprel': 'nsubj', 'deps': None, 'misc': None}]",1,0,1,True,False,True,0.0227049567974751,SV-P,eng,3,1,SV,aux,+
"The investigative committee, headed by state Sen. Joe Dunn, D-Santa Ana, is focusing on a series of events last fall filled with enough Shakespearean plot twists and intrigue that it has earned a name around the Capitol: ""the palace coup.""",focusing,17,is,16.0,committee,2,"{'Number': 'Sing', 'lemma': 'committee'}",NOUN,is,16,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,14,[],"{'sent_id': 'email-enronsent07_01-0025', 'text': 'The investigative committee, headed by state Sen. Joe Dunn, D-Santa Ana, is focusing on a series of events last fall filled with enough Shakespearean plot twists and intrigue that it has earned a name around the Capitol: ""the palace coup.""', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}",'m,3 -> 1,"The investigative committee, headed by state Sen. Joe Dunn, D-Santa Ana,","The investigative committee, headed by state Sen. Joe Dunn, D-Santa Ana, 'm focusing on a series of events last fall filled with enough Shakespearean plot twists and intrigue that it has earned a name around the Capitol: ""the palace coup.""",[],[],0,0,0,False,False,False,7.961559136362395e-05,SV-P,eng,3,1,SV,aux,+
"My group, the Liberal group, is presently focusing its attention on non-European Union nationals.",focusing,9,is,7.0,group,1,"{'Number': 'Sing', 'lemma': 'group'}",NOUN,is,7,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,6,[],"{'sent_id': 'en_lines-ud-train-doc5-1679', 'text': 'My group, the Liberal group, is presently focusing its attention on non-European Union nationals.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}",'m,3 -> 1,"My group, the Liberal group,","My group, the Liberal group, 'm presently focusing its attention on non-European Union nationals.",[],[],0,0,0,False,False,False,1.9903897840905988e-05,SV-P,eng,3,1,SV,aux,+
what kind of plane is used on the earliest flight from boston to san francisco afternoon,used,5,is,4.0,kind,1,"{'Number': 'Sing', 'lemma': 'kind'}",NOUN,is,4,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,3,[],"{'sent_id': '1219.train', 'text': 'what kind of plane is used on the earliest flight from boston to san francisco afternoon', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}",'m,3 -> 1,what kind of plane,what kind of plane 'm used on the earliest flight from boston to san francisco afternoon,[],[],0,0,0,False,False,False,7.961559136362392e-07,SV-P,eng,3,1,SV,aux,+
"The former Iraqi leader Saddam Hussein is refusing to enter the Baghdad courtroom, in protest at how his trial is being conducted.",refusing,7,is,6.0,leader,3,"{'Number': 'Sing', 'lemma': 'leader'}",NOUN,is,6,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}",AUX,3,[],"{'sent_id': 'newsgroup-groups.google.com_n3td3v_a04e0c855b022009_ENG_20051207_035500-0002', 'text': 'The former Iraqi leader Saddam Hussein is refusing to enter the Baghdad courtroom, in protest at how his trial is being conducted.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu'}",'m,3 -> 1,The former Iraqi leader Saddam Hussein,"The former Iraqi leader Saddam Hussein 'm refusing to enter the Baghdad courtroom, in protest at how his trial is being conducted.",[],[],0,0,0,False,False,False,3.184623654544957e-06,SV-P,eng,3,1,SV,aux,+
