sent_id	sent_correct	sent_wrong	swap_head	feature_vals
w01100049	1856 brach der zweite Opiumkrieg aus; die Chinesen wurden erneut besiegt und waren gezwungen, die Bedingungen des Vertrags von Tientsin von 1858 und die Pekinger Konvention von 1860 zu akzeptieren.	1856 brachen der zweite Opiumkrieg aus; die Chinesen wurden erneut besiegt und waren gezwungen, die Bedingungen des Vertrags von Tientsin von 1858 und die Pekinger Konvention von 1860 zu akzeptieren.	brachen	SG -> PL
w01091045	Abgesehen davon, dass sie eine direkte Nahrungsquelle waren, dienten bestimmte Tiere auch als Lieferanten für Leder, Wolle, Felle und Düngemittel.	Abgesehen davon, dass sie eine direkte Nahrungsquelle waren, diente bestimmte Tiere auch als Lieferanten für Leder, Wolle, Felle und Düngemittel.	diente	PL -> SG
w02009025	Der Vorgang wurde in Paris bekannt und heizte eine bei anhaltend hohem Brotpreis und Versorgungsmängeln ohnehin aufgeladene Stimmung weiter an.	Der Vorgang wurden in Paris bekannt und heizte eine bei anhaltend hohem Brotpreis und Versorgungsmängeln ohnehin aufgeladene Stimmung weiter an.	wurden	SG -> PL
w01086037	Bis 1563 war die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.	Bis 1563 waren die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.	waren	SG -> PL
w01051080	Tatsächlich lobte der erste wissenschaftliche Bericht von Henry Breasted zu dem Kampf in dem Jahr 1903 die Quellen, die die sichere Rekonstruktion des Kampfes erlaubten.	Tatsächlich lobten der erste wissenschaftliche Bericht von Henry Breasted zu dem Kampf in dem Jahr 1903 die Quellen, die die sichere Rekonstruktion des Kampfes erlaubten.	lobten	SG -> PL
n02082017	Die Schadstoffe attackieren nicht nur die noch unfertigen Lungen der Kleinen, sie können auch die Entwicklung des kindlichen Gehirns auf Dauer beeinträchtigen.	Die Schadstoffe attackiert nicht nur die noch unfertigen Lungen der Kleinen, sie können auch die Entwicklung des kindlichen Gehirns auf Dauer beeinträchtigen.	attackiert	PL -> SG
n01057014	Die Trümmer formten einen Ring um den Erdäquator und wurden schließlich durch Gravitation zusammengezogen, um den Mond zu bilden.	Die Trümmer formte einen Ring um den Erdäquator und wurden schließlich durch Gravitation zusammengezogen, um den Mond zu bilden.	formte	PL -> SG
w01080131	Die mazedonische Armee drang bis zu dem Pass von Thermopylae vor, der Griechenland in zwei Teile teilt, aber sie versuchte nicht, ihn einzunehmen, weil er von einer gemeinsamen Streitmacht aus Athenern, Spartanern und Achäern stark bewacht war.	Die mazedonische Armee drangen bis zu dem Pass von Thermopylae vor, der Griechenland in zwei Teile teilt, aber sie versuchte nicht, ihn einzunehmen, weil er von einer gemeinsamen Streitmacht aus Athenern, Spartanern und Achäern stark bewacht war.	drangen	SG -> PL
w01048027	In den 1350ern bekam König Gongmin schließlich die Möglichkeit, die Goryeo-Regierung zu reformieren, als die Yuan-Dynastie zu zerfallen begann.	In den 1350ern bekam König Gongmin schließlich die Möglichkeit, die Goryeo-Regierung zu reformieren, als die Yuan-Dynastie zu zerfallen begannen.	begannen	SG -> PL
w01125035	Die Regierung von Grafton zerfiel 1770, sodass die Tories unter der Führung von Lord North zurück an die Macht kommen konnten.	Die Regierung von Grafton zerfielen 1770, sodass die Tories unter der Führung von Lord North zurück an die Macht kommen konnten.	zerfielen	SG -> PL
n01045035	Der Richter entschied in der Gerichtsverhandlung wegen Betrugs und Veruntreuung schließlich, dass sie durch die Regeln des Senats abgedeckt waren, als er Duffy von allen Anschuldigungen freisprach.	Der Richter entschiedest in der Gerichtsverhandlung wegen Betrugs und Veruntreuung schließlich, dass sie durch die Regeln des Senats abgedeckt waren, als er Duffy von allen Anschuldigungen freisprach.	entschiedest	3 -> 2
n01150031	Wenn Menschen in Indien in hohem Alter sterben, ist das Anlass für ein Fest.	Wenn Menschen in Indien in hohem Alter stirbt, ist das Anlass für ein Fest.	stirbt	PL -> SG
n01134005	Die US Stock Futures steigen um mehr als 1 %, ähnlich wie die europäischen Märkte.	Die US Stock Futures steigt um mehr als 1 %, ähnlich wie die europäischen Märkte.	steigt	PL -> SG
w01038044	Viele einheimische Menschen bewohnten Alaska für tausende von Jahren, bevor die Europäer in dem Gebiet ankamen.	Viele einheimische Menschen bewohnte Alaska für tausende von Jahren, bevor die Europäer in dem Gebiet ankamen.	bewohnte	PL -> SG
w01043065	Inzwischen förderten zusätzliche Kontrollen des Nils Entwicklungen auf der Insel Gezira und entlang des Hafengebiets der Stadt.	Inzwischen förderte zusätzliche Kontrollen des Nils Entwicklungen auf der Insel Gezira und entlang des Hafengebiets der Stadt.	förderte	PL -> SG
n02024008	Eine schwedische Studie zeigt, dass die Tiere jenseits der zweimonatigen Brutzeit nur selten landen, wenn überhaupt.	Eine schwedische Studie zeigt, dass die Tiere jenseits der zweimonatigen Brutzeit nur selten landet, wenn überhaupt.	landet	PL -> SG
n05007014	Vielleicht ist das der Grund, wieso ihm Tränen in die Augen steigen, während der Zahn der Zeit seine Ernte an das Tageslicht bringen und das Mysterium dem Lauf der Tränen überlässt.	Vielleicht ist das der Grund, wieso ihm Tränen in die Augen steigt, während der Zahn der Zeit seine Ernte an das Tageslicht bringen und das Mysterium dem Lauf der Tränen überlässt.	steigt	PL -> SG
w01061050	Es wurde auch Medizin studiert, besonders in Süditalien, wo die islamische Medizin die Schule in Salerno beeinflusste.	Es wurde auch Medizin studiert, besonders in Süditalien, wo die islamische Medizin die Schule in Salerno beeinflussten.	beeinflussten	SG -> PL
w01075037	Genauer gesagt sank die Wahrscheinlichkeit für einen Konflikt um etwa 3 %, wenn die Quote der an einer Schule in dem Sekundarbereich eingeschriebenen jungen Männer 10 % über dem Durchschnitt lag, und eine Wirtschaftswachstumsrate von 1 % über dem Studiendurchschnitt senkte die Gefahr für einen Bürgerkrieg um etwa 1 %.	Genauer gesagt sank die Wahrscheinlichkeit für einen Konflikt um etwa 3 %, wenn die Quote der an einer Schule in dem Sekundarbereich eingeschriebenen jungen Männer 10 % über dem Durchschnitt lag, und eine Wirtschaftswachstumsrate von 1 % über dem Studiendurchschnitt senkten die Gefahr für einen Bürgerkrieg um etwa 1 %.	senkten	SG -> PL
w02001041	Die 1925 als Jedermann-Festspiele gegründeten Freilichtspiele auf der großen Treppe vor St. Michael ziehen bis heute ein überregionales Publikum an.	Die 1925 als Jedermann-Festspiele gegründeten Freilichtspiele auf der großen Treppe vor St. Michael zieht bis heute ein überregionales Publikum an.	zieht	PL -> SG
w01150047	Nachdem sich abzeichnete, dass das Osmanische Reich durch den Verlust von Mazedonien seine territoriale Verbindung mit Albanien verlieren würde, wurde den Großmächten klar, dass sie ihre Entscheidung revidieren mussten.	Nachdem sich abzeichnete, dass das Osmanische Reich durch den Verlust von Mazedonien seine territoriale Verbindung mit Albanien verlieren würden, wurde den Großmächten klar, dass sie ihre Entscheidung revidieren mussten.	würden	SG -> PL
n01075028	Es war, als würde er den Ball unter drei umgedrehten Bechern hin und her bewegen.	Es war, als würden er den Ball unter drei umgedrehten Bechern hin und her bewegen.	würden	SG -> PL
w01028069	Nationale Reaktionen auf die Ereignisse in Kansas zeigten, wie tief gespalten das Land war.	Nationale Reaktionen auf die Ereignisse in Kansas zeigte, wie tief gespalten das Land war.	zeigte	PL -> SG
w01041046	Dennoch führte die Urbanisierung in Thailand ebenfalls zu massiven Problemen wie Übergewicht.	Dennoch führten die Urbanisierung in Thailand ebenfalls zu massiven Problemen wie Übergewicht.	führten	SG -> PL
n01069014	Inzwischen hat die getrennt lebende Ehefrau eines Parlamentarischen Geschäftsführers ihre Kampagne um den Sitz gestartet.	Inzwischen hast die getrennt lebende Ehefrau eines Parlamentarischen Geschäftsführers ihre Kampagne um den Sitz gestartet.	hast	3 -> 2
n01093007	„Kabeljau in der Keltischen See könnte aussterben“, wenn die vorgeschlagenen Begrenzungen nicht umgesetzt würden, sagte ein EU-Beamter.	„Kabeljau in der Keltischen See könnte aussterben“, wenn die vorgeschlagenen Begrenzungen nicht umgesetzt würden, sagten ein EU-Beamter.	sagten	SG -> PL
n02042026	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum fand.	Die Smartphone-Generation bekam eine App, die sie verdiente, in der auch die beknackteste Situation in dem besten Fall ein Millionenpublikum fanden.	fanden	SG -> PL
w04007021	Obwohl der Konflikt dadurch auch nicht gelöst wurde, zwang der Sieg der Franzosen in der Schlacht von Marengo die Österreicher dazu, Italien zu dem zweiten Mal aufzugeben.	Obwohl der Konflikt dadurch auch nicht gelöst wurde, zwangen der Sieg der Franzosen in der Schlacht von Marengo die Österreicher dazu, Italien zu dem zweiten Mal aufzugeben.	zwangen	SG -> PL
n01131013	Der Vorsprung der Republikaner wurde von einer großen Anzahl von Briefwählern gestützt, Anfang der Woche lag deren Gesamtzahl bei 16.500.	Der Vorsprung der Republikaner wurde von einer großen Anzahl von Briefwählern gestützt, Anfang der Woche lagen deren Gesamtzahl bei 16.500.	lagen	SG -> PL
n01033005	Forschern zufolge kann die DNA-Analyse eines Tumors dazu beitragen, die eigentlichen Ursachen anderer Krebsarten zu klären.	Forschern zufolge kannst die DNA-Analyse eines Tumors dazu beitragen, die eigentlichen Ursachen anderer Krebsarten zu klären.	kannst	3 -> 2
n03008011	„ETA ist ein Auslaufmodell“, verriet die französische Division.	„ETA ist ein Auslaufmodell“, verrieten die französische Division.	verrieten	SG -> PL
w01119059	Damit es ihnen mit Jasmine nicht genauso erging, entschieden die Filmemacher schließlich, dass die Prinzessin vollständig in einem Studio animiert werden sollte.	Damit es ihnen mit Jasmine nicht genauso erging, entschiedet die Filmemacher schließlich, dass die Prinzessin vollständig in einem Studio animiert werden sollte.	entschiedet	3 -> 2
n01150007	Doch Architektur kann eine Verbindung zwischen den Lebenden und den Toten schaffen und bis zu einem bestimmten Grad die Grenzen verwischen.	Doch Architektur kannst eine Verbindung zwischen den Lebenden und den Toten schaffen und bis zu einem bestimmten Grad die Grenzen verwischen.	kannst	3 -> 2
w01027015	Es unterscheidet sich von dem westlichen Teil des Landes insofern, dass seine bedeutenden topographischen Besonderheiten nicht parallel zu der Küste verlaufen.	Es unterscheidet sich von dem westlichen Teil des Landes insofern, dass seine bedeutenden topographischen Besonderheiten nicht parallel zu der Küste verläuft.	verläuft	PL -> SG
n01026016	Die Verkehrspolizei in Shenzhen hat schon zuvor auf unkonventionelle Strafen gesetzt.	Die Verkehrspolizei in Shenzhen hast schon zuvor auf unkonventionelle Strafen gesetzt.	hast	3 -> 2
w04007037	Die Blockade der Flotte von Villeneuve führte zu der Aufgabe der Invasionspläne für die britischen Inseln, auch weil auf dem Kontinent neue Entwicklungen stattfanden.	Die Blockade der Flotte von Villeneuve führte zu der Aufgabe der Invasionspläne für die britischen Inseln, auch weil auf dem Kontinent neue Entwicklungen stattfand.	stattfand	PL -> SG
w01075038	Die Studie interpretierte diese drei Faktoren als Stellvertreter für durch Revolten entstandene Verdienstausfälle, daher müssten niedrigere Verdienstausfälle Rebellionen begünstigen.	Die Studie interpretierte diese drei Faktoren als Stellvertreter für durch Revolten entstandene Verdienstausfälle, daher müsste niedrigere Verdienstausfälle Rebellionen begünstigen.	müsste	PL -> SG
n01014003	Michael Fallon sagte, das Datum des ersten Stahlschnitts würde dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	Michael Fallon sagte, das Datum des ersten Stahlschnitts würden dazu beitragen, neue Investitionen zu sichern und hunderte qualifizierte Arbeitsplätze bis 2035 zu erhalten.	würden	SG -> PL
w01002013	Außerhalb des äußeren Nordwestens dominiert die Taiga, die einen erheblichen Anteil von Sibirien bedeckt.	Außerhalb des äußeren Nordwestens dominiert die Taiga, die einen erheblichen Anteil von Sibirien bedecke.	bedecke	3 -> 1
w02013015	Die Industrielle Revolution fand in Großbritannien früher als in jedem anderen Staat der Erde statt.	Die Industrielle Revolution fanden in Großbritannien früher als in jedem anderen Staat der Erde statt.	fanden	SG -> PL
n03009006	Er bemerkte auch, dass „die Existenz eines solchen Dokuments Konsequenzen haben könnte, die wahrscheinlich, aber nicht akzeptabel“ seien.	Er bemerkte auch, dass „die Existenz eines solchen Dokuments Konsequenzen haben könnten, die wahrscheinlich, aber nicht akzeptabel“ seien.	könnten	SG -> PL
n01141020	Der Schritt verdeutlicht den Wunsch des Unternehmens, dass die Anwender in seinen Produkten mehr als nur Produktivitätswerkzeuge sehen.	Der Schritt verdeutlicht den Wunsch des Unternehmens, dass die Anwender in seinen Produkten mehr als nur Produktivitätswerkzeuge seht.	seht	1|3 -> 2
w01148068	Dieses Mal erreichte es ihn, doch er weigerte sich zu glauben, dass sie nicht mehr mit ihm verheiratet sein wollte.	Dieses Mal erreichte es ihn, doch er weigerten sich zu glauben, dass sie nicht mehr mit ihm verheiratet sein wollte.	weigerten	SG -> PL
n02027021	Das Gesetz nennt eine Reihe von Bedingungen, unter denen das Abkommen wieder in Kraft treten könnte: Dafür müssten die USA alle Truppen aus Ländern abziehen, die nach 2000 Nato-Mitglied wurden, alle Sanktionen gegen Russland aufheben und die durch die Sanktionen entstandenen Kosten ersetzen.	Das Gesetz nennt eine Reihe von Bedingungen, unter denen das Abkommen wieder in Kraft treten könnte: Dafür müssten die USA alle Truppen aus Ländern abziehen, die nach 2000 Nato-Mitglied wurdet, alle Sanktionen gegen Russland aufheben und die durch die Sanktionen entstandenen Kosten ersetzen.	wurdet	3 -> 2
n01096032	Firmen versuchen, eine Firewall zwischen sensiblen Systemen und fremden Mächten aufzubauen, doch das funktioniert nicht immer.	Firmen versuchten, eine Firewall zwischen sensiblen Systemen und fremden Mächten aufzubauen, doch das funktioniert nicht immer.	versuchten	3 -> 1
n02068015	Der Wechsel Barrosos hatte viel Wirbel ausgelöst.	Der Wechsel Barrosos hattest viel Wirbel ausgelöst.	hattest	3 -> 2
n01111018	Nichtsdestotrotz investieren die Geldgeber weiterhin scharenweise in die Fonds.	Nichtsdestotrotz investiert die Geldgeber weiterhin scharenweise in die Fonds.	investiert	3 -> 2
w01035083	Menschen verlieren zudem durch die Zerstörung die direkte Nutzungsmögichkeiten natürlicher Lebensräume.	Menschen verliert zudem durch die Zerstörung die direkte Nutzungsmögichkeiten natürlicher Lebensräume.	verliert	PL -> SG
w01137087	In dem Mai erschossen tschechische Grenzsoldaten zwei sudetendeutsche Bauern, die versucht hatten, die Grenze in die Tschechoslowakai zu übertreten, ohne sich von den Grenzkontrollen überprüfen zu lassen.	In dem Mai erschoss tschechische Grenzsoldaten zwei sudetendeutsche Bauern, die versucht hatten, die Grenze in die Tschechoslowakai zu übertreten, ohne sich von den Grenzkontrollen überprüfen zu lassen.	erschoss	PL -> SG
w01083007	Diese idealisierte Sichtweise der Romanow-Monarchie machte ihn blind für den tatsächlichen Zustand seines Landes.	Diese idealisierte Sichtweise der Romanow-Monarchie machten ihn blind für den tatsächlichen Zustand seines Landes.	machten	SG -> PL
n01063051	Das Revival dieser Songs unterstreicht den Reiz einer richtigen Herausforderung, ob künstlerisch oder anderweitig: Unbehagen, Entfaltung und eine tiefgehende Verbindung.	Das Revival dieser Songs unterstreiche den Reiz einer richtigen Herausforderung, ob künstlerisch oder anderweitig: Unbehagen, Entfaltung und eine tiefgehende Verbindung.	unterstreiche	3 -> 1
n01033031	Doch ein Scan hat gezeigt, dass der Tumor in Frau Pughs rechter Lunge wächst, und so musste sie die Studie verlassen.	Doch ein Scan hat gezeigt, dass der Tumor in Frau Pughs rechter Lunge wachse, und so musste sie die Studie verlassen.	wachse	3 -> 1
w01132081	Segel finden sich in der prähistorischen mesoamerikanischen Bildkunst und Texten nirgends; stattdessen wird davon ausgegangen, dass Kanus das Haupttransportmittel auf dem Wasser für die Maya in dieser Zeit waren.	Segel findet sich in der prähistorischen mesoamerikanischen Bildkunst und Texten nirgends; stattdessen wird davon ausgegangen, dass Kanus das Haupttransportmittel auf dem Wasser für die Maya in dieser Zeit waren.	findet	3 -> 2
w01129019	Das Auto ging in Flammen auf, und Kenseth ging davon.	Das Auto gingen in Flammen auf, und Kenseth ging davon.	gingen	SG -> PL
n02066011	Die australischen Experten zogen ihre neuen Schlüsse unter anderem aus der Untersuchung einer Landeklappe der Boeing, die in Tansania in Ostafrika angespült worden war.	Die australischen Experten zog ihre neuen Schlüsse unter anderem aus der Untersuchung einer Landeklappe der Boeing, die in Tansania in Ostafrika angespült worden war.	zog	PL -> SG
n01066093	„Totale Vernachlässigung seiner eigenen Gesundheit“, berichtete seine Ehefrau Alice.	„Totale Vernachlässigung seiner eigenen Gesundheit“, berichteten seine Ehefrau Alice.	berichteten	SG -> PL
n01079065	Künstler erreichen Menschen in ihrem Herzen; es ist das einzige Mal, dass wir uns an einem Ort treffen und unsere Unterschiede beiseitelegen.	Künstler erreichen Menschen in ihrem Herzen; es ist das einzige Mal, dass wir uns an einem Ort treffe und unsere Unterschiede beiseitelegen.	treffe	PL -> SG
w01076054	Die arabische Revolution, die 1916 begann, wendete an der Nahostfront das Blatt gegen die Osmanen, die hier während der ersten zwei Kriegsjahre zunächst die Oberhand zu behalten schienen.	Die arabische Revolution, die 1916 begann, wendeten an der Nahostfront das Blatt gegen die Osmanen, die hier während der ersten zwei Kriegsjahre zunächst die Oberhand zu behalten schienen.	wendeten	SG -> PL
w04007049	Napoleon war sicher, dass der klare Sieg von Austerlitz zu einem allgemeinen Friedensvertrag führen würde, aber seine Hoffnungen wurden bald zerstört: Der neue britische Premierminister Lord Grenville lehnte jede Einigung ab, ebenso Zar Alexander.	Napoleon war sicher, dass der klare Sieg von Austerlitz zu einem allgemeinen Friedensvertrag führen würden, aber seine Hoffnungen wurden bald zerstört: Der neue britische Premierminister Lord Grenville lehnte jede Einigung ab, ebenso Zar Alexander.	würden	SG -> PL
n05001005	Die Präsidentin der Kommune von Madrid, Cristina Cifuentes, repräsentiert die besonders Konvervativen, während Parteiführer wie der Staatssekretär Javier Maroto die Progressivsten vertreten.	Die Präsidentin der Kommune von Madrid, Cristina Cifuentes, repräsentiere die besonders Konvervativen, während Parteiführer wie der Staatssekretär Javier Maroto die Progressivsten vertreten.	repräsentiere	3 -> 1
n01037020	Aber Chinas wachsende Mittelklasse hat sich ungewöhnlich stark über giftige Luft in Städten wie Peking beschwert, die der Smog Tag für Tag in dem Würgegriff hält.	Aber Chinas wachsende Mittelklasse hat sich ungewöhnlich stark über giftige Luft in Städten wie Peking beschwert, die der Smog Tag für Tag in dem Würgegriff halte.	halte	3 -> 1
w01040102	Wenn ein stetiger Wind zu wehen beginnt, beginnen Feinpartikel auf ungeschütztem Boden zu vibrieren.	Wenn ein stetiger Wind zu wehen beginnt, beginnt Feinpartikel auf ungeschütztem Boden zu vibrieren.	beginnt	PL -> SG
n01048008	Diese Schätzwerte stimmen mit dem Anteil neuer Wohnungen, die nach ihrer Fertigstellung auf dem Vermietungsmarkt landen, überein, was die wichtige Rolle der (inländischen) Investoren auf dem Wohnungsmarkt in der Metropolregion um Toronto erkennen lässt.	Diese Schätzwerte stimmt mit dem Anteil neuer Wohnungen, die nach ihrer Fertigstellung auf dem Vermietungsmarkt landen, überein, was die wichtige Rolle der (inländischen) Investoren auf dem Wohnungsmarkt in der Metropolregion um Toronto erkennen lässt.	stimmt	PL -> SG
