sent_correct	sent_wrong
La notion de mesure algébrique apparaît dans certains énoncés de résultats (théorème de Thalès, théorème de Ceva, théorème de Ménélaüs,..) qui ne nécessitent nullement que soit définie une unité de « longueur », ni même que l'espace où l'on travaille soit fondé sur le corps de les réels.	La notion de mesure algébrique apparaît dans certains énoncés de résultats (théorème de Thalès, théorème de Ceva, théorème de Ménélaüs,..) qui ne nécessitent nullement que soit définie une unité de « longueur », ni même que l'espace où l'on travaille soient fondé sur le corps de les réels.
Grâce à lui, la structure de les terres fictives de la géopolitique a pris de l'ampleur et une importance notable à le sein de l'organisation.	Grâce à lui, la structure de les terres fictives de la géopolitique ont pris de l'ampleur et une importance notable à le sein de l'organisation.
Une manifestation pour défendre le statut d'autonomie élargi de la Catalogne, récemment remis en cause par la justice espagnole, a pris les allures, samedi à Barcelone, d'une démonstration de force et d'affirmation de la "nation" catalane.	Une manifestation pour défendre le statut d'autonomie élargi de la Catalogne, récemment remis en cause par la justice espagnole, ont pris les allures, samedi à Barcelone, d'une démonstration de force et d'affirmation de la "nation" catalane.
Dans l'étude portant sur des femmes âgées, le risque de fractures vertébrales a diminué de 70% chez les patientes sous Aclasta (à l'exclusion de tout autre traitement anti-ostéoporosique) sur une période de trois ans, par rapport à les patientes sous placebo.	Dans l'étude portant sur des femmes âgées, le risque de fractures vertébrales ont diminué de 70% chez les patientes sous Aclasta (à l'exclusion de tout autre traitement anti-ostéoporosique) sur une période de trois ans, par rapport à les patientes sous placebo.
Mais pourquoi tu ne m'as pas appelé dès le début ?	Mais pourquoi tu ne m'avez pas appelé dès le début ?
La cérémonie de les 9èmes Latin Grammy Awards a eu lieu le 13 novembre 2008 à le Toyota Center de Houston à le Texas et a été diffusée sur Univision.	La cérémonie de les 9èmes Latin Grammy Awards ont eu lieu le 13 novembre 2008 à le Toyota Center de Houston à le Texas et a été diffusée sur Univision.
Comment se fait-il que le comité de santé et d'hygiène ne se soit plus réuni depuis 1998?	Comment se fait-il que le comité de santé et d'hygiène ne se soient plus réuni depuis 1998?
Une de les particularités de Monaco est d'avoir un nombre de nationaux en minorité dans leur propre État.	Une de les particularités de Monaco sont d'avoir un nombre de nationaux en minorité dans leur propre État.
Une deuxième ligne, le corridor de le sud-ouest (Southwest Corridor), a ouverte en 2000.	Une deuxième ligne, le corridor de le sud-ouest (Southwest Corridor), ont ouverte en 2000.
La distribution d'eau de le robinet de la ville de Chengdu avait dû être interrompue pendant plusieurs heures le 2 avril après le début de la pollution.	La distribution d'eau de le robinet de la ville de Chengdu avaient dû être interrompue pendant plusieurs heures le 2 avril après le début de la pollution.
Un de les exemples de travaux de recherches, appliquées dans le cadre de mesures de sécurité, a également produit un robot humanoïde en concurrence avec Valentino Rossi.	Un de les exemples de travaux de recherches, appliquées dans le cadre de mesures de sécurité, ont également produit un robot humanoïde en concurrence avec Valentino Rossi.
L'importance de le charbon était initialement liée avec la production de fer extrait dans les riches mines de la région.	L'importance de le charbon étaient initialement liée avec la production de fer extrait dans les riches mines de la région.
Le régime de le président Bachar Al-Assad avait espéré que son nationalisme ombrageux, sa posture intransigeante sur le conflit israélo-palestinien et sa résistance à toutes formes de pressions extérieures, y compris les ouvertures à son égard tentées par la France et l'Arabie saoudite, constituaient une manière de carapace contre la vague de le "printemps arabe".	Le régime de le président Bachar Al-Assad avaient espéré que son nationalisme ombrageux, sa posture intransigeante sur le conflit israélo-palestinien et sa résistance à toutes formes de pressions extérieures, y compris les ouvertures à son égard tentées par la France et l'Arabie saoudite, constituaient une manière de carapace contre la vague de le "printemps arabe".
Le roi Louis XII l'avait choisi en 1498 pour être son procureur-général dans l'affaire de la dissolution de son mariage avec Jeanne de France, et l'avait nommé conseiller de le grand conseil, puis conseiller clerc à le parlement de Toulouse.	Le roi Louis XII l'avaient choisi en 1498 pour être son procureur-général dans l'affaire de la dissolution de son mariage avec Jeanne de France, et l'avait nommé conseiller de le grand conseil, puis conseiller clerc à le parlement de Toulouse.
Son séjour à les Antilles l'a profondément marqué et a revalorisé son catholicisme.	Son séjour à les Antilles l'ont profondément marqué et a revalorisé son catholicisme.
Le dirigeant de la Somatem, lui, avait confirmé, sur procès-verbal, que ce marché devait entraîner "le versement d'une commission d'entre 1% et 5% de le montant de le marché, dont le paiement devait s'effectuer à l'étranger".	Le dirigeant de la Somatem, lui, avaient confirmé, sur procès-verbal, que ce marché devait entraîner "le versement d'une commission d'entre 1% et 5% de le montant de le marché, dont le paiement devait s'effectuer à l'étranger".
La campagne présidentielle de 1980 entre Ronald Reagan et le président en exercice Jimmy Carter s'est déroulée sur fond de problèmes de politique intérieure et de crise de les otages américains en Iran.	La campagne présidentielle de 1980 entre Ronald Reagan et le président en exercice Jimmy Carter s'sont déroulée sur fond de problèmes de politique intérieure et de crise de les otages américains en Iran.
Convoqué par le tribunal correctionnel de Valence, le prévenu de 20 ans ne s'est pas présenté.	Convoqué par le tribunal correctionnel de Valence, le prévenu de 20 ans ne s'sont pas présenté.
La résistance de les peuples dominés a fini par briser les chaînes imposées par les dominateurs.	La résistance de les peuples dominés ont fini par briser les chaînes imposées par les dominateurs.
Ce champion d'Europe en salle 1975 a concouru sous les couleurs de la Tchécoslovaquie.	Ce champion d'Europe en salle 1975 ont concouru sous les couleurs de la Tchécoslovaquie.
L'arrivée sur ce groupe d'un nombre de trains plus important n'aurait sans doute pas permis de maintenir la cohabitation entre des trains directs et des trains à le moins partiellement omnibus.	L'arrivée sur ce groupe d'un nombre de trains plus important n'auraient sans doute pas permis de maintenir la cohabitation entre des trains directs et des trains à le moins partiellement omnibus.
L'association de les tour-opérateurs français, Ceto, a annoncé que durant la période allant de le 1e novembre 2010 à le 31 octobre 2011, le Maroc est la destination la plus vendue (385 521 clients).	L'association de les tour-opérateurs français, Ceto, ont annoncé que durant la période allant de le 1e novembre 2010 à le 31 octobre 2011, le Maroc est la destination la plus vendue (385 521 clients).
Aya apprend que son amie Caroline, la petite Française, est rentrée dans son pays.	Aya apprend que son amie Caroline, la petite Française, sont rentrée dans son pays.
La sécurité de les transports a malheureusement fait l'actualité ces derniers temps:	La sécurité de les transports ont malheureusement fait l'actualité ces derniers temps:
L'ancien ministre de les Affaires étrangères, bien imprégné de les réalités internationales, aura pesé de tout son poids pour permettre à l'Algérie de regagner sa place dans le concert de les nations.	L'ancien ministre de les Affaires étrangères, bien imprégné de les réalités internationales, auront pesé de tout son poids pour permettre à l'Algérie de regagner sa place dans le concert de les nations.
Je suis en cours de travaux je vous donnerai mon avis quand mon chantier sera terminé.	Je suis en cours de travaux je vous donnerai mon avis quand mon chantier seront terminé.
Le comte raconte dans ses Notes que l'empereur Alexandre II lui avait dit les larmes à les yeux que.	Le comte raconte dans ses Notes que l'empereur Alexandre II lui avaient dit les larmes à les yeux que.
Lors de le dépassement d'un véhicule circulant dans le sens Chavannes-sur-l'Etang- Montreux-Vieux, le côté gauche de la voiture qui doublait a mordu l'accotement.	Lors de le dépassement d'un véhicule circulant dans le sens Chavannes-sur-l'Etang- Montreux-Vieux, le côté gauche de la voiture qui doublait ont mordu l'accotement.
L'étang de le Pourra, avec une superficie de terres sèches suffisante, avait retenu l'attention, malgré la présence d'une ligne à haute tension.	L'étang de le Pourra, avec une superficie de terres sèches suffisante, avaient retenu l'attention, malgré la présence d'une ligne à haute tension.
- Comme le capitaine Yin Chin-Feun l'avait écrit de son vivant, Taïwan a un plus grand besoin de patrouilleurs que de frégates pour patrouiller dans le canal de Taïwan.	- Comme le capitaine Yin Chin-Feun l'avaient écrit de son vivant, Taïwan a un plus grand besoin de patrouilleurs que de frégates pour patrouiller dans le canal de Taïwan.
La chasse de les oiseaux adultes et de leurs œufs, à des fins alimentaires, a présenté un grand danger pour l'espèce qui, à le cours de les années 1970, a vécu un déclin préoccupant.	La chasse de les oiseaux adultes et de leurs œufs, à des fins alimentaires, ont présenté un grand danger pour l'espèce qui, à le cours de les années 1970, a vécu un déclin préoccupant.
Le rattachement de ces composantes slaves a suivi des histoires différentes, marquées par deux grands chocs culturels.	Le rattachement de ces composantes slaves ont suivi des histoires différentes, marquées par deux grands chocs culturels.
L'amabilité de les vendeurs est à revoir.	L'amabilité de les vendeurs sont à revoir.
Le Secrétaire d'Etat français à la Francophonie et à la Coopération, M. Alain Joyandet, a exhorté la Mauritanie, lors d'une visite effectuée hier à Nouakchott, à fournir plus de moyens afin d'asseoir la sécurité et en conséquence œuvrer pour le développement de le pays.	Le Secrétaire d'Etat français à la Francophonie et à la Coopération, M. Alain Joyandet, ont exhorté la Mauritanie, lors d'une visite effectuée hier à Nouakchott, à fournir plus de moyens afin d'asseoir la sécurité et en conséquence œuvrer pour le développement de le pays.
« Le résultat de l'élection était joué d'avance ».	« Le résultat de l'élection étaient joué d'avance ».
Une de les méthodes utilisées en calcul numérique pour calculer des valeurs approchées de les racines d'un polynôme est d'en construire la matrice compagnon puis de calculer des valeurs approchées de les valeurs propres de cette matrice à l'aide d'une méthode itérative.	Une de les méthodes utilisées en calcul numérique pour calculer des valeurs approchées de les racines d'un polynôme sont d'en construire la matrice compagnon puis de calculer des valeurs approchées de les valeurs propres de cette matrice à l'aide d'une méthode itérative.
C'était également une réussite, et je ne le dis pas seulement pour complimenter le commissaire, parce qu'il était évident que l'Union européenne, la Commission européenne, a enfin pris une initiative, tandis qu'elle est restée à mon avis trop longtemps à l'arrière-plan.	C'était également une réussite, et je ne le dis pas seulement pour complimenter le commissaire, parce qu'il était évident que l'Union européenne, la Commission européenne, ont enfin pris une initiative, tandis qu'elle est restée à mon avis trop longtemps à l'arrière-plan.
Le maire de Saint-Gaudens (Haute-Garonne) a décidé, jeudi 3 novembre, de maintenir la suspension de le contrat de ville passé avec l'état en 2014.	Le maire de Saint-Gaudens (Haute-Garonne) ont décidé, jeudi 3 novembre, de maintenir la suspension de le contrat de ville passé avec l'état en 2014.
La statue de la Vierge, en pierre, est située dans une niche surmontée de la tête d'un ange.	La statue de la Vierge, en pierre, sont située dans une niche surmontée de la tête d'un ange.
Le premier magistrat de la commune n'écartait d'ailleurs pas cette thèse expliquant qu'un incendie comme celui-ci à une heure plus tardive aurait pu avoir des conséquences beaucoup plus graves.	Le premier magistrat de la commune n'écartait d'ailleurs pas cette thèse expliquant qu'un incendie comme celui-ci à une heure plus tardive auraient pu avoir des conséquences beaucoup plus graves.
Johnson s'appuyait sur une unique forme de rhétorique, et sa « réfutation » de l'immatérialisme de George Berkeley est restée célèbre : Berkeley affirmait que la matière n'existait pas mais semblait seulement exister ;	Johnson s'appuyait sur une unique forme de rhétorique, et sa « réfutation » de l'immatérialisme de George Berkeley sont restée célèbre : Berkeley affirmait que la matière n'existait pas mais semblait seulement exister ;
Le commerce de les otages est devenu un commerce juteux pour les terroristes dans la sous-région de le Sahel.	Le commerce de les otages sont devenu un commerce juteux pour les terroristes dans la sous-région de le Sahel.
Sarkozy, pour tenter de se prémunir contre ce scénario catastrophe, a fait savoir qu'aucune preuve concernant le fait que l'otage serait encore en vie, n'a pu être obtenue.	Sarkozy, pour tenter de se prémunir contre ce scénario catastrophe, a fait savoir qu'aucune preuve concernant le fait que l'otage serait encore en vie, n'ont pu être obtenue.
Or le Mouvement de le 20 février, qui semble avoir perdu de son élan initial, a appelé à le boycott de les élections.	Or le Mouvement de le 20 février, qui semble avoir perdu de son élan initial, ont appelé à le boycott de les élections.
La présence d'une abondante forêt, fournissant l'indispensable combustible, liée à l'existence de le minerai de fer exploitable à ciel ouvert, a incité les hommes à créer".	La présence d'une abondante forêt, fournissant l'indispensable combustible, liée à l'existence de le minerai de fer exploitable à ciel ouvert, ont incité les hommes à créer".
Mais la mère d'Atala, pour lui sauver la vie alors qu'elle n'était pas encore née, avait promis devant Dieu pour sa fille que celle-ci resterait vierge.	Mais la mère d'Atala, pour lui sauver la vie alors qu'elle n'était pas encore née, avaient promis devant Dieu pour sa fille que celle-ci resterait vierge.
Un dirigeant de la CG2A, lors de l'attribution de le marché, a ainsi déclaré à le juge avoir acquitté de semblables factures à le mois de février 1992 "parce que la commission d'appel d'offres se réunissait la semaine suivante".	Un dirigeant de la CG2A, lors de l'attribution de le marché, ont ainsi déclaré à le juge avoir acquitté de semblables factures à le mois de février 1992 "parce que la commission d'appel d'offres se réunissait la semaine suivante".
En comparaison, la construction de la station de métro NoMa, qui a ouvert en 2004, a coûté 103,7 millions de dollars.	En comparaison, la construction de la station de métro NoMa, qui a ouvert en 2004, ont coûté 103,7 millions de dollars.
Mais la délimitation de les départements français en 1790 l'a situé dans la Meurthe, donc en Lorraine, et ce malgré les protestations de les habitants de Phalsbourg, de Lixheim et de Garrebourg, et malgré l'accord de le district de Haguenau de les intégrer à le Bas-Rhin.	Mais la délimitation de les départements français en 1790 l'ont situé dans la Meurthe, donc en Lorraine, et ce malgré les protestations de les habitants de Phalsbourg, de Lixheim et de Garrebourg, et malgré l'accord de le district de Haguenau de les intégrer à le Bas-Rhin.
Le porte-avions nucléaire français a franchi pour la première fois de son histoire le Cercle polaire afin que ses avions de combat puissent opérer à l'écart de le nuage de cendres de le volcan Eyjafjöll.	Le porte-avions nucléaire français ont franchi pour la première fois de son histoire le Cercle polaire afin que ses avions de combat puissent opérer à l'écart de le nuage de cendres de le volcan Eyjafjöll.
Quelle vedette de la lutte est devenue "l'Incroyable Hulk" ?	Quelle vedette de la lutte sont devenue "l'Incroyable Hulk" ?
Le texte de le traité établissant une constitution pour l'Europe, rédigé en langues bulgare et roumaine, est annexé à le présent traité.	Le texte de le traité établissant une constitution pour l'Europe, rédigé en langues bulgare et roumaine, sont annexé à le présent traité.
- Le 24 juillet 2006, l'ex-ministre socialiste de la défense Alain Richard a mis en cause François Mitterrand et son premier ministre Edouard Balladur entre 1993 et 1995 dans le versement de ces rétro-commissions.	- Le 24 juillet 2006, l'ex-ministre socialiste de la défense Alain Richard ont mis en cause François Mitterrand et son premier ministre Edouard Balladur entre 1993 et 1995 dans le versement de ces rétro-commissions.
La décision de renvoyer les étudiants de l'université serait liée à leurs activités passées pour la défense de les droits humains.	La décision de renvoyer les étudiants de l'université seraient liée à leurs activités passées pour la défense de les droits humains.
Le comptage de les bulletins de vote a d'ores et déjà commencé et les résultats de cette élection doivent être annoncés mercredi prochain par la Commission Electorale Indépendante, la CEI, dont l'un de les responsables a affirmé qu'elle souhaiterait les donner "dans la journée de lundi", aujourd'hui, en somme.	Le comptage de les bulletins de vote ont d'ores et déjà commencé et les résultats de cette élection doivent être annoncés mercredi prochain par la Commission Electorale Indépendante, la CEI, dont l'un de les responsables a affirmé qu'elle souhaiterait les donner "dans la journée de lundi", aujourd'hui, en somme.
Toutefois, vue la proximité de Saint-Firmin et de Courteuil se trouvant sur l'itinéraire régulier de cette ligne, l'arrêt de car le plus proche d'Avilly et de Saint-Léonard n'est éloigné que d'un kilomètre environ.	Toutefois, vue la proximité de Saint-Firmin et de Courteuil se trouvant sur l'itinéraire régulier de cette ligne, l'arrêt de car le plus proche d'Avilly et de Saint-Léonard n'sont éloigné que d'un kilomètre environ.
L'exécution de le programme a démarré lentement, essentiellement parce que celui-ci a été adopté en décembre 2001.	L'exécution de le programme ont démarré lentement, essentiellement parce que celui-ci a été adopté en décembre 2001.
Dans l'étude RFT, la majorité de les patients a reçu une dose de charge en vitamine D avant l'administration d'Aclasta bien que le taux de vitamine D n'ait pas été mesuré de façon systématique (voir rubrique 4.2).	Dans l'étude RFT, la majorité de les patients ont reçu une dose de charge en vitamine D avant l'administration d'Aclasta bien que le taux de vitamine D n'ait pas été mesuré de façon systématique (voir rubrique 4.2).
à le début de la Première Guerre mondiale, lAviation Militaire Belge était basée sur le bout de territoire non-occupé et avait surtout une mission de support d'une armée défensive.	à le début de la Première Guerre mondiale, lAviation Militaire Belge étaient basée sur le bout de territoire non-occupé et avait surtout une mission de support d'une armée défensive.
La commune de Stroumyani (en bulgare Община Струмяни--Obchtina Stroumyani) est située dans le sud-ouest de la Bulgarie.	La commune de Stroumyani (en bulgare Община Струмяни--Obchtina Stroumyani) sont située dans le sud-ouest de la Bulgarie.
Sa sévérité légendaire, lors de son passage comme commandant de l'École spéciale militaire de Saint-Cyr, a valu la création d'un prix par les élèves, le Baraguey, décerné chaque année à l'officier supérieur le moins apprécié.	Sa sévérité légendaire, lors de son passage comme commandant de l'École spéciale militaire de Saint-Cyr, ont valu la création d'un prix par les élèves, le Baraguey, décerné chaque année à l'officier supérieur le moins apprécié.
Je m'y engage.	Je m'y engages.
Je lui aurais volontiers mis 5 étoiles mais je lui en enlève une car les prix sont montés en flèche récemment (10 à 20% sur tous les plats).	Je lui aurais volontiers mis 5 étoiles mais je lui en enlèves une car les prix sont montés en flèche récemment (10 à 20% sur tous les plats).
M. Rousselot a insisté pour me garder et je l'en remercie.	M. Rousselot a insisté pour me garder et je l'en remercies.
Je vous le recommande chaudement.	Je vous le recommandes chaudement.
L'équipe est très sympa, je vous le recommande	L'équipe est très sympa, je vous le recommandes
J'ai découvert cette boutique lors de mes achats de Noël, la propriétaire actuelle l'a reprise cet été, je vous la conseille, son accueil est super sympa (ça change sur Annecy !)	J'ai découvert cette boutique lors de mes achats de Noël, la propriétaire actuelle l'a reprise cet été, je vous la conseilles, son accueil est super sympa (ça change sur Annecy !)
Je vous le conseille vivement !	Je vous le conseilles vivement !
« Nous devons discuter ce soir à Cannes avec le gouvernement grec de le calendrier qu'il envisage et avant tout de la question qu'il posera à le peuple-nous ne la connaissons pas et beaucoup de choses dépendent de cela ».	« Nous devons discuter ce soir à Cannes avec le gouvernement grec de le calendrier qu'il envisage et avant tout de la question qu'il posera à le peuple-nous ne la connaissez pas et beaucoup de choses dépendent de cela ».
Nous partageons les mêmes agents pathogènes.	Nous partagez les mêmes agents pathogènes.
Je peux m'accommoder de ces normes minimales mais je prie la commission de suivre ce dossier avec une réelle attention.	Je peux m'accommoder de ces normes minimales mais je pries la commission de suivre ce dossier avec une réelle attention.
Je regrette vivement que seuls des fonds limités soient disponibles pour cette initiative.	Je regrettes vivement que seuls des fonds limités soient disponibles pour cette initiative.
Je n'y apporterai jamais une chemise, c'est évident !	Je n'y apporteras jamais une chemise, c'est évident !
Arrivée seule à Bordeaux dimanche 16, je me retrouve à les urgences le lundi matin avec une grosse entorse.	Arrivée seule à Bordeaux dimanche 16, je me retrouves à les urgences le lundi matin avec une grosse entorse.
Personnellement, je n'y retournerai pas, même si l'on m'invite.	Personnellement, je n'y retourneras pas, même si l'on m'invite.
Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.	Je remercies d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.
« Nous ne l'approuvons pas car elle n'est pas conforme à la mission de la France de défense de les droits de l'Homme dans le monde », a-t-il affirmé.	« Nous ne l'approuvez pas car elle n'est pas conforme à la mission de la France de défense de les droits de l'Homme dans le monde », a-t-il affirmé.
En ce sens, je vous rappelle la résolution de le 15 septembre, laquelle recommandait que la proposition soit présentée dans les plus brefs délais.	En ce sens, je vous rappelles la résolution de le 15 septembre, laquelle recommandait que la proposition soit présentée dans les plus brefs délais.
Vous pouvez être certain que nous ne tarirons pas d'éloges sur votre hospitalité, la propreté et le confort de votre charmante demeure.	Vous pouvez être certain que nous ne tarirez pas d'éloges sur votre hospitalité, la propreté et le confort de votre charmante demeure.
Et nous aussi mangeons de la viande qui vient de certains de ces mêmes endroits.	Et nous aussi mangez de la viande qui vient de certains de ces mêmes endroits.
J'avoue avoir eu souvent des périodes de grand découragement, mais aujourd'hui je suis vraiment heureux d'avoir pris la décision de faire appel à toi et d'avoir suivi à la lettre tous tes précieux conseils.	J'avoues avoir eu souvent des périodes de grand découragement, mais aujourd'hui je suis vraiment heureux d'avoir pris la décision de faire appel à toi et d'avoir suivi à la lettre tous tes précieux conseils.
Monsieur le commissaire, nous continuerons à la relancer, car à l'article 158, paragraphe 1, de le traité d'Amsterdam, il y a une disposition qui prévoit une politique intégrée pour les îles.	Monsieur le commissaire, nous continuerez à la relancer, car à l'article 158, paragraphe 1, de le traité d'Amsterdam, il y a une disposition qui prévoit une politique intégrée pour les îles.
Stéphanie Nicot et Eric Vial se posent la question de savoir « si l'uchronie peut faire l'économie de l'événement fondateur, et de le récit--même succinct--de ce qui a mené d'une trame historique auparavant semblable à la nôtre à un monde différent de celui que nous connaissons ?	Stéphanie Nicot et Eric Vial se posent la question de savoir « si l'uchronie peut faire l'économie de l'événement fondateur, et de le récit--même succinct--de ce qui a mené d'une trame historique auparavant semblable à la nôtre à un monde différent de celui que nous connaissez ?
J'habite Châteauguay et je vais à le Centre Dentaire de St-Rémi parce que j'apprécie les dentistes et la qualité de les services.	J'habite Châteauguay et je vais à le Centre Dentaire de St-Rémi parce que j'apprécies les dentistes et la qualité de les services.
Nous possédons en revanche une épitaphe de 26 vers composée par Fortunat ;	Nous possédez en revanche une épitaphe de 26 vers composée par Fortunat ;
Nous n'envisageons pas cela (l'intervention militaire) en ce moment, nous n'appelons pas à une action militaire ni ne la prônons.	Nous n'envisagez pas cela (l'intervention militaire) en ce moment, nous n'appelons pas à une action militaire ni ne la prônons.
Je déclare clos les premiers Jeux Olympiques internationaux.	Je déclares clos les premiers Jeux Olympiques internationaux.
Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve de le contraire, nous ne sommes pas dans le cadre de les articles 6 et 7.	Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve de le contraire, nous ne êtes pas dans le cadre de les articles 6 et 7.
Nous évaluerons si il faut, et de quelle manière, continuer à la prochaine section.	Nous évaluerez si il faut, et de quelle manière, continuer à la prochaine section.
En tout cas je n'y retourne pas et ma collègue non plus !	En tout cas je n'y retournes pas et ma collègue non plus !
C'est pourquoi nous considérons que certaines questions soulevées par la baronne Ludford et certains problèmes soulevés par Mme Boumediene-Thiery -qui sont très importants- doivent être envisagés dans le cadre de le règlement sur la protection temporaire et la protection subsidiaire que la Commission prépare activement.	C'est pourquoi nous considérez que certaines questions soulevées par la baronne Ludford et certains problèmes soulevés par Mme Boumediene-Thiery -qui sont très importants- doivent être envisagés dans le cadre de le règlement sur la protection temporaire et la protection subsidiaire que la Commission prépare activement.
Nous ne pouvons pas vivre l'un sans l'autre et nous ne le voulons pas ».	Nous ne pouvons pas vivre l'un sans l'autre et nous ne le voulez pas ».
Je vous laisse la responsabilité de ce constat.	Je vous laisses la responsabilité de ce constat.
Nous n'hésiterons pas à la recommander auprès de notre entourage.	Nous n'hésiterez pas à la recommander auprès de notre entourage.
« Nous ne répondons pas à la provocation.	« Nous ne répondez pas à la provocation.
Nous voudrions être sûrs que cela soit déjà signalé dans les considérants et que le délai clairement formulé dans lequel le conseil doit prendre une décision soit fixé à un maximum de trois mois.	Nous voudriez être sûrs que cela soit déjà signalé dans les considérants et que le délai clairement formulé dans lequel le conseil doit prendre une décision soit fixé à un maximum de trois mois.
J'étais un client fidèle de ce restaurant, et je vous assure que c'est vraiment triste d'avoir vu et goûté une telle chute dans la qualité de les mets proposés... et cela depuis l'ouverture de le buffet à volonté.... quel dommage.	J'étais un client fidèle de ce restaurant, et je vous assures que c'est vraiment triste d'avoir vu et goûté une telle chute dans la qualité de les mets proposés... et cela depuis l'ouverture de le buffet à volonté.... quel dommage.
En ce qui me concerne, j'approuve totalement ces aspects.	En ce qui me concerne, j'approuves totalement ces aspects.
C'est la troisième société que nous testons depuis notre arrivée à Toulouse.	C'est la troisième société que nous testez depuis notre arrivée à Toulouse.
Je crois que beaucoup l'ont fait déjà, mais c'est qu'elle le mérite, car elle a été particulièrement ouverte et attentive à les propositions de les uns et de les autres, et je pense que sa disponibilité a donné à son rapport la qualité que nous observons aujourd'hui.	Je crois que beaucoup l'ont fait déjà, mais c'est qu'elle le mérite, car elle a été particulièrement ouverte et attentive à les propositions de les uns et de les autres, et je pense que sa disponibilité a donné à son rapport la qualité que nous observez aujourd'hui.
Monsieur le président, chers collègues, je vous adresse tous mes voeux pour la nouvelle année et le nouveau millénaire.	Monsieur le président, chers collègues, je vous adresses tous mes voeux pour la nouvelle année et le nouveau millénaire.
Il y était installé par un Président à mortier qui lui disait : Je vous installe dans la Charge de Prévôt de Paris, pour l'exercer dignement, et à le consentement de le Roi et de le Public.	Il y était installé par un Président à mortier qui lui disait : Je vous installes dans la Charge de Prévôt de Paris, pour l'exercer dignement, et à le consentement de le Roi et de le Public.
Je le consulte ponctuellement depuis trois ans pour des tensions dans le cou, des nerfs pincés, des douleurs articulaires.	Je le consultes ponctuellement depuis trois ans pour des tensions dans le cou, des nerfs pincés, des douleurs articulaires.
Si nous prenons comme seul indicateur le produit intérieur brut par habitant, nous risquons de nous tromper.	Si nous prenons comme seul indicateur le produit intérieur brut par habitant, nous risquez de nous tromper.
Oui, madame Schroedter, j'examinerai bien volontiers les faits relatifs à cette question lorsque j'aurai reçu votre lettre.	Oui, madame Schroedter, j'examineras bien volontiers les faits relatifs à cette question lorsque j'aurai reçu votre lettre.
J'y retourne régulièrement, le matin pour commencer ma journée de congé de le bon pied ou le soir juste avant d'aller retrouver mon lit.	J'y retournes régulièrement, le matin pour commencer ma journée de congé de le bon pied ou le soir juste avant d'aller retrouver mon lit.
En conclusion, je voudrais demander à la commission que ces cinq points soient pris en considération à le moment de l'établissement ses conclusions de les quatre piliers, parce que j'estime que, pour l'Union Européenne, le maintien de la population dans le milieu rural doit être un de les objectifs prioritaires.	En conclusion, je voudrais demander à la commission que ces cinq points soient pris en considération à le moment de l'établissement ses conclusions de les quatre piliers, parce que j'estimes que, pour l'Union Européenne, le maintien de la population dans le milieu rural doit être un de les objectifs prioritaires.
Je ne parle donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien de les thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.	Je ne parles donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien de les thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.
J'appuie aussi le désir de quitter un format suranné et de réunir les partenaires dans la recherche de moyens innovateurs pour endiguer le chômage.	J'appuies aussi le désir de quitter un format suranné et de réunir les partenaires dans la recherche de moyens innovateurs pour endiguer le chômage.
Je tombe de les nues !	Je tombes de les nues !
A cette question, nous répondrons, de façon précise, parce que dans les semaines à venir, nous organiserons les états généraux de l'éducation.	A cette question, nous répondrez, de façon précise, parce que dans les semaines à venir, nous organiserons les états généraux de l'éducation.
Je leur rétorque qu'ils l'avaient bien vu quand je le leur ai laissé.	Je leur rétorques qu'ils l'avaient bien vu quand je le leur ai laissé.
Il est impératif de « veiller », de laisser brûler le « je suis » fondamental sans l'abandonner jamais dans les cendres de ses attributs ».	Il est impératif de « veiller », de laisser brûler le « je es » fondamental sans l'abandonner jamais dans les cendres de ses attributs ».
Je vous déconseille vivement de faire appel à cette agence	Je vous déconseilles vivement de faire appel à cette agence
Nous vous conseillons en effet de souscrire un contrat d'assurance vie en tant que non résident, même pour une somme symbolique !	Nous vous conseillez en effet de souscrire un contrat d'assurance vie en tant que non résident, même pour une somme symbolique !
Celle-ci, de le moins telle que nous la concevons, doit comporter deux éléments.	Celle-ci, de le moins telle que nous la concevez, doit comporter deux éléments.
Nous sommes tous d'accord pour demander qu'à mi-parcours de ces programmes, à le moment de l'évaluation de les orientations, le parlement puisse être un de les protagonistes, car nous représentons les citoyens.	Nous sommes tous d'accord pour demander qu'à mi-parcours de ces programmes, à le moment de l'évaluation de les orientations, le parlement puisse être un de les protagonistes, car nous représentez les citoyens.
Je n'ai rien à faire !	Je n'as rien à faire !
