sent_id	sent_correct	sent_wrong	swap_head	feature_vals
n05007014	ربما لهذا السبب تغرورق عيناه بالدموع فيما يكشف مقطع الوقت محصوله ويسلم سره إلى المياه المقيدة.	ربما لهذا السبب تغرورق عيناه بالدموع فيما تكشف مقطع الوقت محصوله ويسلم سره إلى المياه المقيدة.	تكشف	MASC -> FEM
w01061050	درس الطب أيضاً, خصوصاً في جنوب إيطاليا, حيث كان للطب الإسلامي تأثيراً على المدرسة في ساليرنو.	NA	NA	NA
w01075037	بشكلٍ خاص, زيادة التحاق الذكور بالمدرسة الثانوية بنسبة 10% فوق المعدل قللت من فرص اندلاع نزاع بنسبة 3%, في حين أسفر معدل نمو أكبر بنسبة 1% من المعدل المذكور في البحث إلى انخفاض فرص اندلاع حربٍ أهلية بنحو 1%.	بشكلٍ خاص, زيادة التحاق الذكور بالمدرسة الثانوية بنسبة 10% فوق المعدل قللت من فرص اندلاع نزاع بنسبة 3%, في حين اسفرت معدل نمو أكبر بنسبة 1% من المعدل المذكور في البحث إلى انخفاض فرص اندلاع حربٍ أهلية بنحو 1%.	اسفرت	MASC -> FEM
w02001041	انطلق عام 1925 مهرجان العامة, المهرجان المسرحي في الهواء الطلق الذي يقام على السلالم الكبيرة أمام كنيسة سان مايكل ولا يزال يستقطب جمهوراً من جميع أنحاء البلاد.	NA	NA	NA
w01150047	بعد أن بدا جلياً أن الإمبراطورية العثمانية ستخسر كل منطقة مقدونيا وبالتالي اتصالها الجغرافي بألبانيا, أدركت القوى العظمى أن عليها أن تغير قرارها.	NA	NA	NA
n01075028	بدا كما لو أنه ينقل الكرة ذهاباً وإياباً تحت ثلاثة أكواب مقلوبة.	بدا كما لو أنه ينقلون الكرة ذهاباً وإياباً تحت ثلاثة أكواب مقلوبة.	ينقلون	SG -> PL
w01028069	أظهر رد الفعل الوطني تجاه الأحداث في كانساس مدى عمق الانقسام الذي وصلت إليه البلاد.	أظهرت رد الفعل الوطني تجاه الأحداث في كانساس مدى عمق الانقسام الذي وصلت إليه البلاد.	أظهرت	MASC -> FEM
w01041046	بيد أن التحضر في تايلاند تسبب أيضاً بزيادات كبيرة في مشاكل مثل البدانة.	بيد أن التحضر في تايلاند تسببوا أيضاً بزيادات كبيرة في مشاكل مثل البدانة.	تسببوا	SG -> PL
n01069014	في الوقت نفسه, أطلقت الزوجة المنفصلة عن مسؤولٍ حكومي حملتها الانتخابية للفوز بالمقعد.	في الوقت نفسه, اطلق الزوجة المنفصلة عن مسؤولٍ حكومي حملتها الانتخابية للفوز بالمقعد.	اطلق	FEM -> MASC
n01093007	قال مسؤولٌ أوروبي من دون تحديد أعداد: "أعداد سمك القد في البحر الكلتي تتدهور".	قالا مسؤولٌ أوروبي من دون تحديد أعداد: "أعداد سمك القد في البحر الكلتي تتدهور".	قالا	SG -> DU
n02042026	حصل جيل الهاتف الذكي على تطبيقٍ يستحقه, حيث كان أكثر المواقف غباء يحصد جمهورٍاً بالملايين في أحسن الأحوال.	حصلوا جيل الهاتف الذكي على تطبيقٍ يستحقه, حيث كان أكثر المواقف غباء يحصد جمهورٍاً بالملايين في أحسن الأحوال.	حصلوا	SG -> PL
w04007021	برغم عدم إنهائه للصراع, أجبر النصر الفرنسي في معركة مارينغو النمساويين على تسليم إيطاليا للمرة الثانية.	برغم عدم إنهائه للصراع, أجبرت النصر الفرنسي في معركة مارينغو النمساويين على تسليم إيطاليا للمرة الثانية.	أجبرت	MASC -> FEM
n01131013	جاء تقدم الحزب الجمهوري نتيجة الإقبال الكبير من المقترعين في الخارج, وقدرت أعدادهم بنحو 16500 في وقتٍ سابق من هذا الأسبوع.	جاءت تقدم الحزب الجمهوري نتيجة الإقبال الكبير من المقترعين في الخارج, وقدرت أعدادهم بنحو 16500 في وقتٍ سابق من هذا الأسبوع.	جاءت	MASC -> FEM
n01033005	يقول الباحثون أن تحليل الحمض النووي الريبي منقوص الأكسجين الخاص بالورم قد يساعد على تفسير الأسباب الكامنة وراء أنواعٍ أخرى من السرطان.	يقول الباحثون أن تحليل الحمض النووي الريبي منقوص الأكسجين الخاص بالورم قد تساعد على تفسير الأسباب الكامنة وراء أنواعٍ أخرى من السرطان.	تساعد	MASC -> FEM
n03008011	وكشف ممثل فرنسا قائلاً "إيتا في طريقها إلى الخروج".	وكشفت ممثل فرنسا قائلاً "إيتا في طريقها إلى الخروج".	كشفت	MASC -> FEM
w01119059	لتجنب مواجهة مأزقٍ مشابه مع ياسمين, قرر صناع الفيلم في نهاية المطاف أن ترسم الأميرة بشكلٍ كامل في استوديو واحد.	NA	NA	NA
n01150007	لكن يمكن للعمارة أن تبني جسراً بين الأحياء والأموات, وتطمس الحدود إلى حدٍ ما.	NA	NA	NA
w01027015	وتختلف عن الجزء الغربي من البلاد في أن أبرز تضاريسها غير موازية للساحل.	NA	NA	NA
n01026016	وقد طبقت شرطة مرور شينجن عقوبات غير تقليدية قبل ذلك.	NA	NA	NA
w04007037	أدى حصار أسطول فيلنوف إلى التخلي عن خطة غزو الجزر البريطانية, وأيضاً بسبب حدوث تطورات جديدة في القارة.	ادت حصار أسطول فيلنوف إلى التخلي عن خطة غزو الجزر البريطانية, وأيضاً بسبب حدوث تطورات جديدة في القارة.	ادت	MASC -> FEM
w01075038	فسر البحث هذه العوامل الثلاثة كوسائل لإهدار مكاسب من قبل تمردٍ ما, وبالتالي تشجع هذه المكاسب المهدرة على التمرد.	NA	NA	NA
n01014003	قال مايكل فالون أن تاريخ البدء بقطع الفولاذ سيسهم في تأمين استثمارات جديدة وحفظ مئات الوظائف المهارية حتى عام 2035.	قال مايكل فالون أن تاريخ البدء بقطع الفولاذ ستسهم في تأمين استثمارات جديدة وحفظ مئات الوظائف المهارية حتى عام 2035.	تسهم	MASC -> FEM
w01002013	في أقصى الشمال الغربي, تسود غابات التايغا الصنوبرية التي تغطي نسبة كبيرة من سيبيريا.	في أقصى الشمال الغربي, تسود غابات التايغا الصنوبرية التي يغطي نسبة كبيرة من سيبيريا.	يغطي	FEM -> MASC
w02013015	بدأت الثورة الصناعية في بريطانيا العظمى قبل أي بلدٍ آخر في العالم.	NA	NA	NA
n03009006	كما علق قائلاً أن "وجود مثل هذه الوثيقة قد يؤدي إلى نتائج واعدة بقدر ما هي غير مرضية".	كما علق قائلاً أن "وجود مثل هذه الوثيقة قد يؤديان إلى نتائج واعدة بقدر ما هي غير مرضية".	يؤديان	SG -> DU
n01141020	أبرزت هذه الخطوة رغبة الشركة بأن يبدأ المستخدمون بالنظر إلى منتجاتها على أنها أكثر من مجرد أدوات إنتاج.	أبرز هذه الخطوة رغبة الشركة بأن يبدأ المستخدمون بالنظر إلى منتجاتها على أنها أكثر من مجرد أدوات إنتاج.	أبرز	FEM -> MASC
w01148068	وصلته هذه المرة, لكنه رفض الاعتراف أنها لم تعد تريد الزواج به.	وصلته هذه المرة, لكنه رفضوا الاعتراف أنها لم تعد تريد الزواج به.	رفضوا	SG -> PL
n02027021	يحدد القانون عدداً من الشروط التي يمكن لتحقيقها أن يعيد الاتفاق إلى حيز التنفيذ: على الولايات المتحدة الأمريكية سحب كل قواتها من الدول التي انضمت إلى حلف الناتو بعد عام 2000, وإلغاء جميع العقوبات على روسيا بالإضافة إلى سداد التكاليف المتكبدة نتيجة للعقوبات.	تحدد القانون عدداً من الشروط التي يمكن لتحقيقها أن يعيد الاتفاق إلى حيز التنفيذ: على الولايات المتحدة الأمريكية سحب كل قواتها من الدول التي انضمت إلى حلف الناتو بعد عام 2000, وإلغاء جميع العقوبات على روسيا بالإضافة إلى سداد التكاليف المتكبدة نتيجة للعقوبات.	تحدد	MASC -> FEM
n01096032	قد تحاول الشركات إنشاء جدار حماية بين النظم الحساسة والقوى الخارجية, لكن هذا لا ينجح دائماً.	قد تحاول الشركات إنشاء جدار حماية بين النظم الحساسة والقوى الخارجية, لكن هذا لا تنجح دائماً.	تنجح	MASC -> FEM
n02068015	أثار استبدال باروسوس جدلاً كبيراً.	أثارت استبدال باروسوس جدلاً كبيراً.	أثارت	MASC -> FEM
n01111018	هذا لم يمنع المستثمرين من الاندفاع لوضع أموالهم في الصناديق.	هذا لم تمنع المستثمرين من الاندفاع لوضع أموالهم في الصناديق.	تمنع	MASC -> FEM
w01035083	كما يفقد البشر الاستخدامات المباشرة للموئل الطبيعي عند تدمير هذا الموئل.	NA	NA	NA
w01137087	في أيار, أطلق حرس الحدود التشيكي النار على مزارعين ألمانيين من سوديت كان يحاولان عبور الحدود نحو تشيكوسلوفاكيا من دون التوقف عند النقاط الحدودية.	NA	NA	NA
w01083007	هذا التصور المثالي لعائلة رومانوف الملكية أعماه عن رؤية الوضع الحقيقي لبلاده.	NA	NA	NA
n01063051	يؤكد إحياؤها استئناف التحدي الكبير, تحدٍ فني أو غير ذلك: إزعاج ونمو وارتباطٌ ذو مغزى.	يؤكدون إحياؤها استئناف التحدي الكبير, تحدٍ فني أو غير ذلك: إزعاج ونمو وارتباطٌ ذو مغزى.	يؤكدون	SG -> PL
n01033031	لكن الفحص أظهر أن الورم في رئة الآنسة بيو اليمنى يكبر, فكان عليها أن تترك التجربة.	لكن الفحص أظهرت أن الورم في رئة الآنسة بيو اليمنى يكبر, فكان عليها أن تترك التجربة.	أظهرت	MASC -> FEM
w01132081	لم تظهر الأشرعة في منحوتات ونصوص ما قبل التاريخ في أمريكا الوسطى, بل وضعت نظرية تفيد باستخدام قوارب الكانو كوسيلة نقل مائية رئيسة عند المايا القدماء.	NA	NA	NA
w01129019	اندلعت النيران في السيارة, وابتعد كينسيث.	NA	NA	NA
n02066011	خرج الخبراء الأستراليون باستنتاجات جديدة من فحص دفة الهبوط الخاصة بطائرة البوينغ التي جرفتها الأمواج إلى تنزانيا في شرق أفريقيا.	NA	NA	NA
n01066093	ذكرت زوجته أليس: "كان يهمل صحته بشكلٍ كامل".	ذكر زوجته أليس: "كان يهمل صحته بشكلٍ كامل".	ذكر	FEM -> MASC
n01079065	يتواصل الفنانون مع الناس بقلوبهم, إنها المرة الوحيدة التي نلتقي فيها في مكانٍ واحد وننحي خلافاتنا جانباً.	NA	NA	NA
w01076054	قلبت الثورة العربية الكبرى التي انطلقت عام 1916 الطاولة على العثمانيين في جبهة الشرق الأوسط, حيث ظهر في البداية أن لهم يد العليا خلال أول سنتين من الحرب.	قلبت الثورة العربية الكبرى التي انطلقتا عام 1916 الطاولة على العثمانيين في جبهة الشرق الأوسط, حيث ظهر في البداية أن لهم يد العليا خلال أول سنتين من الحرب.	انطلقتا	SG -> DU
w04007049	كان نابليون واثقاً من أن النجاح الواضح في أوسترليتز سيؤدي إلى معاهدة سلام شاملة, غير أن آماله سرعان ما تبددت: رفض رئيس الوزراء البريطاني الجديد اللورد غرينفيل أي اتفاق, كما فعل القيصر ألكسندر.	كان نابليون واثقاً من أن النجاح الواضح في أوسترليتز سيؤدي إلى معاهدة سلام شاملة, غير أن آماله سرعان ما تبددت: رفض رئيس الوزراء البريطاني الجديد اللورد غرينفيل أي اتفاق, كما فعلوا القيصر ألكسندر.	فعلوا	SG -> PL
n05001005	تمثل رئيسة منطقة مدريد, كريستينا سيفوينتيس, الأكثر محافظةً, في حين أن قادةً من الحزب, مثل وكيل القطاع, خافيير ماروتو, يمثلون الأكثر تقدميةً.	تمثل رئيسة منطقة مدريد, كريستينا سيفوينتيس, الأكثر محافظةً, في حين أن قادةً من الحزب, مثل وكيل القطاع, خافيير ماروتو, يمثلان الأكثر تقدميةً.	يمثلان	PL -> DU
n01037020	لكن الطبقة الوسطى المتنامية في الصين بدأت برفع الصوت عالياً بشكلٍ غير معتاد في شكواها بشأن الأجواء السامة في المدن مثل بكين, والتي تبرز يوماً بعد يوم من خلال الضباب الدخاني الخانق للرئة.	لكن الطبقة الوسطى المتنامية في الصين بدأتا برفع الصوت عالياً بشكلٍ غير معتاد في شكواها بشأن الأجواء السامة في المدن مثل بكين, والتي تبرز يوماً بعد يوم من خلال الضباب الدخاني الخانق للرئة.	بدأتا	SG -> DU
w01040102	مع بدء هبوب رياحٍ متواصلة, تبدأ الجزيئات الدقيقة الموجودة في الجزء الظاهر من الأرض بالاهتزاز.	NA	NA	NA
n01048008	وتتزامن هذه التقديرات مع النسب المئوية للشقق الجديدة التي تدخل سوق الإيجارات عند انتهائها, مما يدل على الدور المهم الذي يلعبه المستثمرون (المحليون) في خطة النمو في سوق العقارات.	وتتزامن هذه التقديرات مع النسب المئوية للشقق الجديدة التي يدخل سوق الإيجارات عند انتهائها, مما يدل على الدور المهم الذي يلعبه المستثمرون (المحليون) في خطة النمو في سوق العقارات.	يدخل	FEM -> MASC
