sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
"(11) L'approche établie dans le livre vert sur la politique intégrée de produits, qui est l'un de les principaux éléments novateurs de le sixième programme d'action communautaire pour l'environnement, vise à réduire l'impact environnemental de le produit tout à le long de son cycle de vie.",vise,37,,,approche,4,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'approche'}",NOUN,vise,37,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'viser', 'Gender': 'Fem'}",VERB,33,"[{'id': 19, 'form': 'est', 'lemma': 'être', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 21, 'deprel': 'cop', 'deps': None, 'misc': None}]","{'sent_id': 'fr_partut-ud-589', 'text': ""(11) L'approche établie dans le livre vert sur la politique intégrée de produits, qui est l'un des principaux éléments novateurs du sixième programme d'action communautaire pour l'environnement, vise à réduire l'impact environnemental du produit tout au long de son cycle de vie."", 'treebank': 'UD_French-ParTUT/fr_partut-ud-train.conllu'}",vises,3 -> 2,"(11) L'approche établie dans le livre vert sur la politique intégrée de produits, qui est l'un de les principaux éléments novateurs de le sixième programme d'action communautaire pour l'environnement,","(11) L'approche établie dans le livre vert sur la politique intégrée de produits, qui est l'un de les principaux éléments novateurs de le sixième programme d'action communautaire pour l'environnement, vises à réduire l'impact environnemental de le produit tout à le long de son cycle de vie.","[{'id': 19, 'form': 'est', 'lemma': 'être', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 21, 'deprel': 'cop', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0886246591268382,SV-P,fra,3,2,SV,verb,+
Alexis exige que tout prince croisé qui entend traverser Constantinople avec son armée lui prête serment d'hommage.,prête,14,,,prince,4,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'prince'}",NOUN,prête,14,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'prêter', 'Gender': 'Masc'}",VERB,10,"[{'id': 8, 'form': 'entend', 'lemma': 'entendre', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'entendre'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-dev_00165', 'text': ""Alexis exige que tout prince croisé qui entend traverser Constantinople avec son armée lui prête serment d'hommage."", 'treebank': 'UD_French-GSD/fr_gsd-ud-dev.conllu'}",prêtes,3 -> 2,Alexis exige que tout prince croisé qui entend traverser Constantinople avec son armée lui,Alexis exige que tout prince croisé qui entend traverser Constantinople avec son armée lui prêtes serment d'hommage.,"[{'id': 8, 'form': 'entend', 'lemma': 'entendre', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'entendre'}, 'head': 5, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0003091557876517,SV-P,fra,3,2,SV,verb,+
"Naturellement, cette orientation « économique », qui est apparue depuis le déploiement de les sociétés américaines en 2003, dérange Paris.",dérange,21,,,orientation,3,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'orientation'}",NOUN,dérange,21,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'déranger', 'Gender': 'Fem'}",VERB,18,"[{'id': 10, 'form': 'est', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être'}, 'head': 11, 'deprel': 'aux:tense', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-dev_00738', 'text': 'Naturellement, cette orientation « économique », qui est apparue depuis le déploiement des sociétés américaines en 2003, dérange Paris.', 'treebank': 'UD_French-GSD/fr_gsd-ud-dev.conllu'}",déranges,3 -> 2,"Naturellement, cette orientation « économique », qui est apparue depuis le déploiement de les sociétés américaines en 2003,","Naturellement, cette orientation « économique », qui est apparue depuis le déploiement de les sociétés américaines en 2003, déranges Paris.","[{'id': 10, 'form': 'est', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être'}, 'head': 11, 'deprel': 'aux:tense', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0664684943451286,SV-P,fra,3,2,SV,verb,+
"Le climat de révolte et d'insécurité qui régna dans l'île en 1971 conduisit le gouvernement Parti travailliste mauricien (PTr) de Ramgoolam à déclarer l'état d'urgence avec pour conséquence l'arrestation et l'emprisonnement de les dirigeants de le MMM pendant près d'un an, dont Hervé Masson.",conduisit,14,,,climat,1,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'climat'}",NOUN,conduisit,14,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'conduire', 'Gender': 'Masc'}",VERB,13,"[{'id': 9, 'form': 'régna', 'lemma': 'régner', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'régner'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_02425', 'text': ""Le climat de révolte et d'insécurité qui régna dans l'île en 1971 conduisit le gouvernement Parti travailliste mauricien (PTr) de Ramgoolam à déclarer l'état d'urgence avec pour conséquence l'arrestation et l'emprisonnement des dirigeants du MMM pendant près d'un an, dont Hervé Masson."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",conduisis,3 -> 1|2,Le climat de révolte et d'insécurité qui régna dans l'île en 1971,"Le climat de révolte et d'insécurité qui régna dans l'île en 1971 conduisis le gouvernement Parti travailliste mauricien (PTr) de Ramgoolam à déclarer l'état d'urgence avec pour conséquence l'arrestation et l'emprisonnement de les dirigeants de le MMM pendant près d'un an, dont Hervé Masson.","[{'id': 9, 'form': 'régna', 'lemma': 'régner', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'régner'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0161135743866978,SV-P,fra,3,2,SV,verb,+
"La révolution tunisienne, quelles que soient ses limites objectives et ses erreurs subjectives, inaugure une nouvelle ère dans le monde arabe et en Afrique : l'ère de les révolutions démocratiques et sociales.",inaugure,15,,,révolution,1,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'révolution'}",NOUN,inaugure,15,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'inaugurer', 'Gender': 'Fem'}",VERB,14,"[{'id': 7, 'form': 'soient', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Sub', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 5, 'deprel': 'cop', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_11415', 'text': ""La révolution tunisienne, quelles que soient ses limites objectives et ses erreurs subjectives, inaugure une nouvelle ère dans le monde arabe et en Afrique : l'ère des révolutions démocratiques et sociales."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",inaugures,3 -> 2,"La révolution tunisienne, quelles que soient ses limites objectives et ses erreurs subjectives,","La révolution tunisienne, quelles que soient ses limites objectives et ses erreurs subjectives, inaugures une nouvelle ère dans le monde arabe et en Afrique : l'ère de les révolutions démocratiques et sociales.","[{'id': 7, 'form': 'soient', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Sub', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 5, 'deprel': 'cop', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0196943686948529,SV-P,fra,3,2,SV,verb,+
"Sur l'année 2000, les versements qui ont pu être retracés avoisineraient les 850 000 F !",avoisineraient,12,,,versements,6,"{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'versement'}",NOUN,avoisineraient,12,"{'Mood': 'Cnd', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoisiner', 'Gender': 'Masc'}",VERB,6,"[{'id': 9, 'form': 'ont', 'lemma': 'avoir', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir'}, 'head': 10, 'deprel': 'aux:tense', 'deps': None, 'misc': None}]","{'sent_id': 'frwiki_50.1000_00854', 'text': ""Sur l'année 2000, les versements qui ont pu être retracés avoisineraient les 850 000 F !"", 'treebank': 'UD_French-Sequoia/fr_sequoia-ud-train.conllu'}",avoisineriez,3 -> 2,"Sur l'année 2000, les versements qui ont pu être retracés","Sur l'année 2000, les versements qui ont pu être retracés avoisineriez les 850 000 F !","[{'id': 9, 'form': 'ont', 'lemma': 'avoir', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir'}, 'head': 10, 'deprel': 'aux:tense', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0069509536570069,SV-P,fra,3,2,SV,verb,+
"L'exploitation de le patrimoine génétique, qui n'a pas moins d'impact psychologique que celle de le Nouveau Monde ou de l'espace, met en position dangereuse l'intégrité traditionnelle de l'identité humaine, et est encadrée par un cortège de lois éthiques.",met,26,,,exploitation,1,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'exploitation'}",NOUN,met,26,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'mettre', 'Gender': 'Fem'}",VERB,25,"[{'id': 10, 'form': 'a', 'lemma': 'avoir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 17, 'form': 'celle', 'lemma': 'celui', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_13886', 'text': ""L'exploitation du patrimoine génétique, qui n'a pas moins d'impact psychologique que celle du Nouveau Monde ou de l'espace, met en position dangereuse l'intégrité traditionnelle de l'identité humaine, et est encadrée par un cortège de lois éthiques."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",mets,3 -> 1|2,"L'exploitation de le patrimoine génétique, qui n'a pas moins d'impact psychologique que celle de le Nouveau Monde ou de l'espace,","L'exploitation de le patrimoine génétique, qui n'a pas moins d'impact psychologique que celle de le Nouveau Monde ou de l'espace, mets en position dangereuse l'intégrité traditionnelle de l'identité humaine, et est encadrée par un cortège de lois éthiques.","[{'id': 10, 'form': 'a', 'lemma': 'avoir', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir'}, 'head': 2, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}, {'id': 17, 'form': 'celle', 'lemma': 'celui', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Dem'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0052132152427551,SV-P,fra,3,2,SV,verb,+
"L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion demeure réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d.",demeure,23,,,exercice,1,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'exercice'}",NOUN,demeure,23,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'demeurer', 'Gender': 'Masc'}",VERB,22,"[{'id': 9, 'form': 'sont', 'lemma': 'être', 'upos': 'AUX', 'xpos': 'VA', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 12, 'deprel': 'aux:pass', 'deps': None, 'misc': None}, {'id': 18, 'form': 'il', 'lemma': 'il', 'upos': 'PRON', 'xpos': 'PE', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'il'}, 'head': 20, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 20, 'form': 'aurait', 'lemma': 'avoir', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir', 'Gender': 'Masc'}, 'head': 12, 'deprel': 'conj', 'deps': None, 'misc': None}]","{'sent_id': 'fr_partut-ud-26', 'text': ""L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion demeure réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d."", 'treebank': 'UD_French-ParTUT/fr_partut-ud-train.conllu'}",demeures,3 -> 2,L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion,"L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion demeures réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d.","[{'id': 9, 'form': 'sont', 'lemma': 'être', 'upos': 'AUX', 'xpos': 'VA', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 12, 'deprel': 'aux:pass', 'deps': None, 'misc': None}, {'id': 18, 'form': 'il', 'lemma': 'il', 'upos': 'PRON', 'xpos': 'PE', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'il'}, 'head': 20, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 20, 'form': 'aurait', 'lemma': 'avoir', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'avoir', 'Gender': 'Masc'}, 'head': 12, 'deprel': 'conj', 'deps': None, 'misc': None}]",[],3,3,0,True,True,False,0.0015149514380656,SV-P,fra,3,2,SV,verb,+
"« Personne ne peut douter, parmi notre peuple, comme chez tout autre peuple africain, que cette guerre de libération nationale dans laquelle nous sommes engagés n'appartienne à l'Afrique tout entière », déclarait il.",appartienne,29,,,guerre,19,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'guerre'}",NOUN,appartienne,29,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'appartenir', 'Gender': 'Fem'}",VERB,10,"[{'id': 26, 'form': 'nous', 'lemma': 'nous', 'upos': 'PRON', 'xpos': None, 'feats': {'Emph': 'No', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'nous'}, 'head': 28, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 27, 'form': 'sommes', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être'}, 'head': 28, 'deprel': 'cop', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_05857', 'text': ""« Personne ne peut douter, parmi notre peuple, comme chez tout autre peuple africain, que cette guerre de libération nationale dans laquelle nous sommes engagés n'appartienne à l'Afrique tout entière », déclarait il."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",appartiennes,3 -> 2,"« Personne ne peut douter, parmi notre peuple, comme chez tout autre peuple africain, que cette guerre de libération nationale dans laquelle nous sommes engagés n'","« Personne ne peut douter, parmi notre peuple, comme chez tout autre peuple africain, que cette guerre de libération nationale dans laquelle nous sommes engagés n'appartiennes à l'Afrique tout entière », déclarait il.",[],"[{'id': 26, 'form': 'nous', 'lemma': 'nous', 'upos': 'PRON', 'xpos': None, 'feats': {'Emph': 'No', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'nous'}, 'head': 28, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 27, 'form': 'sommes', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être'}, 'head': 28, 'deprel': 'cop', 'deps': None, 'misc': None}]",2,0,2,True,False,True,0.0238003017474239,SV-P,fra,3,2,SV,verb,+
"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant de le roi de la ville et de le château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence.",nomme,20,,,duc,7,"{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'duc'}",NOUN,nomme,20,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'nommer', 'Gender': 'Masc'}",VERB,13,"[{'id': 13, 'form': 'commandait', 'lemma': 'commander', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'commander'}, 'head': 8, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_12224', 'text': 'Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",nommes,3 -> 2,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le","Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nommes lieutenant de le roi de la ville et de le château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence.","[{'id': 13, 'form': 'commandait', 'lemma': 'commander', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'commander'}, 'head': 8, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.0013427978655581,SV-P,fra,3,2,SV,verb,+
"Monsieur le Président, je suis particulièrement ravi de ce que ma première intervention à le Parlement européen porte sur ce que la région de le Royaume-uni que je représente à le sein de ce Parlement, à savoir le pays de Galles, considère comme le sujet le plus important.",considère,44,,,région,23,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'région'}",NOUN,considère,44,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'considérer', 'Gender': 'Fem'}",VERB,21,"[{'id': 29, 'form': 'je', 'lemma': 'je', 'upos': 'PRON', 'xpos': 'PE', 'feats': {'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'je'}, 'head': 30, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 30, 'form': 'représente', 'lemma': 'représenter', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'représenter'}, 'head': 24, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]","{'sent_id': 'fr_partut-ud-304', 'text': 'Monsieur le Président, je suis particulièrement ravi de ce que ma première intervention au Parlement européen porte sur ce que la région du Royaume-uni que je représente au sein de ce Parlement, à savoir le pays de Galles, considère comme le sujet le plus important.', 'treebank': 'UD_French-ParTUT/fr_partut-ud-train.conllu'}",considères,3 -> 2,"Monsieur le Président, je suis particulièrement ravi de ce que ma première intervention à le Parlement européen porte sur ce que la région de le Royaume-uni que je représente à le sein de ce Parlement, à savoir le pays de Galles,","Monsieur le Président, je suis particulièrement ravi de ce que ma première intervention à le Parlement européen porte sur ce que la région de le Royaume-uni que je représente à le sein de ce Parlement, à savoir le pays de Galles, considères comme le sujet le plus important.",[],"[{'id': 29, 'form': 'je', 'lemma': 'je', 'upos': 'PRON', 'xpos': 'PE', 'feats': {'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'je'}, 'head': 30, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 30, 'form': 'représente', 'lemma': 'représenter', 'upos': 'VERB', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'représenter'}, 'head': 24, 'deprel': 'acl:relcl', 'deps': None, 'misc': None}]",2,0,2,True,False,True,0.0093037543194475,SV-P,fra,3,2,SV,verb,+
"Cependant ces illusions, parce qu'elles sont liées à la nature même de la raison humaine, reviennent constamment et sont impossibles à dissiper.",reviennent,18,,,illusions,2,"{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'illusion'}",NOUN,reviennent,18,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'revenir', 'Gender': 'Fem'}",VERB,16,"[{'id': 7, 'form': 'elles', 'lemma': 'eux', 'upos': 'PRON', 'xpos': None, 'feats': {'Emph': 'No', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs', 'lemma': 'eux'}, 'head': 9, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'sont', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être', 'Gender': 'Fem'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_04832', 'text': ""Cependant ces illusions, parce qu'elles sont liées à la nature même de la raison humaine, reviennent constamment et sont impossibles à dissiper."", 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",revenez,3 -> 2,"Cependant ces illusions, parce qu'elles sont liées à la nature même de la raison humaine,","Cependant ces illusions, parce qu'elles sont liées à la nature même de la raison humaine, revenez constamment et sont impossibles à dissiper.","[{'id': 7, 'form': 'elles', 'lemma': 'eux', 'upos': 'PRON', 'xpos': None, 'feats': {'Emph': 'No', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs', 'lemma': 'eux'}, 'head': 9, 'deprel': 'nsubj', 'deps': None, 'misc': None}, {'id': 8, 'form': 'sont', 'lemma': 'être', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'être', 'Gender': 'Fem'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}]",[],2,2,0,True,True,False,0.0080567871933489,SV-P,fra,3,2,SV,verb,+
"Cependant, en mars 1857, la Compagnie de Lens, redoutant de voir exécuter à le sud de sa concession des recherches fructueuses, semblables à celles exécutées à le nord, ouvre un sondage, 44, à Liévin, et y découvre quatre couches de houille.",ouvre,33,,,Compagnie,7,"{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'compagnie'}",NOUN,ouvre,33,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ouvrir', 'Gender': 'Fem'}",VERB,26,"[{'id': 28, 'form': 'celles', 'lemma': 'celui', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur', 'Person': '3', 'PronType': 'Dem'}, 'head': 26, 'deprel': 'obl:arg', 'deps': None, 'misc': None}]","{'sent_id': 'fr-ud-train_14469', 'text': 'Cependant, en mars 1857, la Compagnie de Lens, redoutant de voir exécuter au sud de sa concession des recherches fructueuses, semblables à celles exécutées au nord, ouvre un sondage, 44, à Liévin, et y découvre quatre couches de houille.', 'treebank': 'UD_French-GSD/fr_gsd-ud-train.conllu'}",ouvres,3 -> 2,"Cependant, en mars 1857, la Compagnie de Lens, redoutant de voir exécuter à le sud de sa concession des recherches fructueuses, semblables à celles exécutées à le nord,","Cependant, en mars 1857, la Compagnie de Lens, redoutant de voir exécuter à le sud de sa concession des recherches fructueuses, semblables à celles exécutées à le nord, ouvres un sondage, 44, à Liévin, et y découvre quatre couches de houille.","[{'id': 28, 'form': 'celles', 'lemma': 'celui', 'upos': 'PRON', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Plur', 'Person': '3', 'PronType': 'Dem'}, 'head': 26, 'deprel': 'obl:arg', 'deps': None, 'misc': None}]",[],1,1,0,True,True,False,0.007089972730147,SV-P,fra,3,2,SV,verb,+
