sent_correct	sent_wrong
Babasına koşmuş yumurcak.	Babasına koştun yumurcak.
Durun! Gitmeyin! diye bağırdı Hacı Murat.	Durun! Gitmeyin! diye bağırsın Hacı Murat.
Baktım süzülüp geçti açıktan iki sandal .	Baktım süzülüp geçsin açıktan iki sandal .
İstanbul'dan çıkar padişahın fermanı / Gökte döner mızrağının yalmanı	İstanbul'dan çıkarsın padişahın fermanı / Gökte döner mızrağının yalmanı
Yüce dağların yağarı / Eridi kalmadı karı	Yüce dağların yağarı / Eridi kalmadın karı
Elde avuçta kalmadı beş kuruş .	Elde avuçta kalmadın beş kuruş .
Huzur ormanında doğdu Ortadoğu barışı.	Huzur ormanında doğdun Ortadoğu barışı.
Evlerinin önü bulgur sokusu / Yel estikçe gelir yarin kokusu	Evlerinin önü bulgur sokusu / Yel estikçe gelirsin yarin kokusu
Top top olmuş güzellerin sürüsü / Öncül olmuş çeker gider birisi	Top top olmuş güzellerin sürüsü / Öncül olmuş çeker gidersin birisi
Göz göz oldu yüreğim , gözlerinin derdinden	Göz göz oldun yüreğim , gözlerinin derdinden
Yaradılışı gereği çapraşık olmayan durumları severdi o .	Yaradılışı gereği çapraşık olmayan durumları severdin o .
Benim de sound'umda sürekli bir sükûnet olduğu için, zaman içinde anlaşılan bir şey oldu müziğim.	Benim de sound'umda sürekli bir sükûnet olduğu için, zaman içinde anlaşılan bir şey oldun müziğim.
Şu bizim halkı uyandırmadadır varsa felah .	Şu bizim halkı uyandırmadadır varsan felah .
`` Ben kim olursa olsun kazanan kişi için üzülüyorum '' diyor Brezilyalı diplomat .	`` Ben kim olursa olsun kazanan kişi için üzülüyorum '' diyorsun Brezilyalı diplomat .
Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçti kekremsilik .	Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçtin kekremsilik .
`` Denemeden bilemezsin , '' diyor siyahi kayakçı .	`` Denemeden bilemezsin , '' diyorsun siyahi kayakçı .
`` Liderlik kazanmak önemli '' diyor bir Toshiba sözcüsü .	`` Liderlik kazanmak önemli '' diyorsun bir Toshiba sözcüsü .
Yılan masalı gibi uzadı gitti bu iş .	Yılan masalı gibi uzadı gittin bu iş .
Fırçayı tutamıyor parmakları nakkaşın / Mermeri oymaz oldu eli heykeltıraşın	Fırçayı tutamıyor parmakları nakkaşın / Mermeri oymaz oldun eli heykeltıraşın
Ama belki de o kadar kuşku yarat ıcı bir durum değildir onun durumu.	Ama belki de o kadar kuşku yarat ıcı bir durum değilsiniz onun durumu.
Ama belki de o kadar kuşku yarat ıcı bir durum değildir onun durumu.	Ama belki de o kadar kuşku yarat ıcı bir durum değilsin onun durumu.
Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkar böyle haile	Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkarsın böyle haile
Beni bir gözleri ahuya zebun etti felek .	Beni bir gözleri ahuya zebun ettin felek .
Koç yiğidin yanında olur yazısı / Ananın babanın emlik kuzusu	Koç yiğidin yanında olursun yazısı / Ananın babanın emlik kuzusu
Faranjiti var, kötü öksürtüyor, içmesin o.	Faranjiti var, kötü öksürtüyor, içme o.
(Malum olmuş, dedi masada ki en yaşlı adam.	(Malum olmuş, dedin masada ki en yaşlı adam.
"KEFENDEN BAŞKA BİR ŞEY GÖTÜRMÜYOR" Ve bana dedi ki kızım, "O öldü. " Bu yalnız Altınoluk'ta mı böyle?	"KEFENDEN BAŞKA BİR ŞEY GÖTÜRMÜYOR" Ve bana dedin ki kızım, "O öldü. " Bu yalnız Altınoluk'ta mı böyle?
İbni Haldun külliyatını tetebbu etmeyenlere sırlarını ifşa etmez eser .	İbni Haldun külliyatını tetebbu etmeyenlere sırlarını ifşa etmezsin eser .
" ( Güçlü ) dolar Pfizer'e de çok zarar verdi , " dedi Bay Sweig .	" ( Güçlü ) dolar Pfizer'e de çok zarar verdi , " diyordun Bay Sweig .
Esin Abicim Tontoş olsun ismi dedi.	Esin Abicim Tontoş ol ismi dedi.
Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkar böyle haile	Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkarsın böyle haile
" Bizim hala sıkı beysbol fanlarımız var , " diye konuştu sözcü .	" Bizim hala sıkı beysbol fanlarımız var , " diye konuştun sözcü .
" Anlatılan hikâyelerin hepsi boş , " dedi bir British Air sözcüsü .	" Anlatılan hikâyelerin hepsi boş , " diyordun bir British Air sözcüsü .
Kimin yaptığını nasıl anlayabilirim?" demiş öğretmeni.	Kimin yaptığını nasıl anlayabilirim?" demişsin öğretmeni.
Öyle geçer yaşam.	Öyle geçsin yaşam.
Ruhumun yaralarına mucizevi bir merhem gibi derman olsun uyku .	Ruhumun yaralarına mucizevi bir merhem gibi derman ol uyku .
Kimse paniklemedi , diyor bir sözcü .	Kimse paniklemedi , diyorsun bir sözcü .
Beni bir gözleri ahuya zebun etti felek .	Beni bir gözleri ahuya zebun ettiniz felek .
Biraz sabırla , bu işletmeler çok tatmin edici bir performans sergileyecek , diyor Bay Sim	Biraz sabırla , bu işletmeler çok tatmin edici bir performans sergileyecek , diyorsun Bay Sim
gibi ifadeleri karşısında, "Ne yapsın çocuk, manita yok, para yok, takıma sardırmış" yorumları yapmak kolay dır da, internetteki taraftar forumuna "yaşı 60 olmasına rağmen 18 'lik delikanlı gibi hâlâ heyecanlandığını" yazan biri için benzer şeyler söyleyemezsiniz.	gibi ifadeleri karşısında, "Ne yap çocuk, manita yok, para yok, takıma sardırmış" yorumları yapmak kolay dır da, internetteki taraftar forumuna "yaşı 60 olmasına rağmen 18 'lik delikanlı gibi hâlâ heyecanlandığını" yazan biri için benzer şeyler söyleyemezsiniz.
Zevk alıyor kadın terastan aşağı şakırdayan suların içinde süpürgenin fışırtılı müziğini duymaktan .	Zevk alıyorsun kadın terastan aşağı şakırdayan suların içinde süpürgenin fışırtılı müziğini duymaktan .
Fırlat at uzağa / Döner gelir bumerang	Fırlat at uzağa / Döner gelirsin bumerang
" Kimin ayağına bastığımı bilmiyorum , " diyor hakim .	" Kimin ayağına bastığımı bilmiyorum , " diyorsun hakim .
`` Sahip olmadığımız temsili arıyoruz '' dedi bir uzman .	`` Sahip olmadığımız temsili arıyoruz '' dedin bir uzman .
Ama böyle birdenbire nasıl oldu bu iş? Yüreğinden ve beyninden nasıl çıktınız? İçeride mi o? dedim.	Ama böyle birdenbire nasıl oldun bu iş? Yüreğinden ve beyninden nasıl çıktınız? İçeride mi o? dedim.
`` Onlar tekrar yakalanmak istemiyorlar , '' dedi bir sektör gözlemcisi .	`` Onlar tekrar yakalanmak istemiyorlar , '' dedin bir sektör gözlemcisi .
Balık ağı örerken , ağları tamir ederken okur o !	Balık ağı örerken , ağları tamir ederken okursun o !
“Akşama gelecek misin?” diye sordu annem bana.	“Akşama gelecek misin?” diye sordun annem bana.
`` Onlar tekrar yakalanmak istemiyorlar , '' dedi bir sektör gözlemcisi .	`` Onlar tekrar yakalanmak istemiyorlar , '' diyordun bir sektör gözlemcisi .
Ancak bu gelişmelerin hiçbiri büyümeyi hızlandırmak için pek bir şey yapmadı , dedi bay Sit .	Ancak bu gelişmelerin hiçbiri büyümeyi hızlandırmak için pek bir şey yapmadı , dedin bay Sit .
Ancak bu gelişmelerin hiçbiri büyümeyi hızlandırmak için pek bir şey yapmadı , dedi bay Sit .	Ancak bu gelişmelerin hiçbiri büyümeyi hızlandırmak için pek bir şey yapmadı , diyordun bay Sit .
`` Biz birçok fare sürüsü yuvasını temizledik , '' dedi 60 yaşındaki güvenlik emeklisi .	`` Biz birçok fare sürüsü yuvasını temizledik , '' diyordun 60 yaşındaki güvenlik emeklisi .
` Fast-food işler ne kadar ödeme yaparsa yapsın popüler değildir , '' dedi bir Tufts memuru .	` Fast-food işler ne kadar ödeme yaparsa yapsın popüler değildir , '' diyordun bir Tufts memuru .
" Anlatılan hikâyelerin hepsi boş , " dedi bir British Air sözcüsü .	" Anlatılan hikâyelerin hepsi boş , " dedin bir British Air sözcüsü .
Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçti kekremsilik .	Neyse yüzünün ve sesinin burukluğu çok sürmedi , çabuk geçsin kekremsilik .
`` Biz birçok fare sürüsü yuvasını temizledik , '' dedi 60 yaşındaki güvenlik emeklisi .	`` Biz birçok fare sürüsü yuvasını temizledik , '' dedin 60 yaşındaki güvenlik emeklisi .
` Fast-food işler ne kadar ödeme yaparsa yapsın popüler değildir , '' dedi bir Tufts memuru .	` Fast-food işler ne kadar ödeme yaparsa yapsın popüler değildir , '' dedin bir Tufts memuru .
O da yetmez, diyor üçüncüsü.	O da yetmez, diyorsun üçüncüsü.
Katıksız İstanbul çocuğu , Boğaziçi çocuğudur o .	Katıksız İstanbul çocuğu , Boğaziçi çocuksun o .
" Bu teklifi diğer tüm alternatiflerle birlikte düşünüyoruz '' dedi güven sözcüsü .	" Bu teklifi diğer tüm alternatiflerle birlikte düşünüyoruz '' diyordun güven sözcüsü .
Katıksız İstanbul çocuğu , Boğaziçi çocuğudur o .	Katıksız İstanbul çocuğu , Boğaziçi çocuğusunuz o .
" Bir veya iki tane seçiyorum , " diyor rehber kıkırdayarak .	" Bir veya iki tane seçiyorum , " diyorsun rehber kıkırdayarak .
" Çoğu Amerikalı yatırımcı sadece vazgeçti , " diyor Bay Brody .	" Çoğu Amerikalı yatırımcı sadece vazgeçti , " diyorsun Bay Brody .
" 4 Hazirandan bu yana gidişat daha da kötüleşti , “ diyor Bay Lai .	" 4 Hazirandan bu yana gidişat daha da kötüleşti , “ diyorsun Bay Lai .
Bunları anlatmış balıkçı ama inanmamış kimse:	Bunları anlatmışsın balıkçı ama inanmamış kimse:
" Bazen , " diyor karısı , " bundan mutluyuz . "	" Bazen , " diyorsun karısı , " bundan mutluyuz . "
Olur, dedi Jul.	Olur, diyordun Jul.
- Hayır, demiş çocuk.	- Hayır, demişsin çocuk.
? imsiniz ? dedi bir erkek sesi.	? imsiniz ? diyordun bir erkek sesi.
Sonra sen de bir kertenkele oluverip o göbek li , geniş burun lu , kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak istemiştin.	Sonra sen de bir kertenkele oluverip o göbek li , geniş burun lu , kırmızı yüzlü adamın öptüğü, ellerini gezdirdiği ince beyaz derinden ve hatta ruhundan kurtulmak istemişti.
Lakin siz , yine sabaha kadar kalacakmışız gibi idare edin mumu .	Lakin siz , yine sabaha kadar kalacakmışız gibi idare etsinler mumu .
Söyleyin doğrusunu , siz insanoğlunun ahlaklı olabileceğine inanmıyorsunuz .	Söyleyin doğrusunu , siz insanoğlunun ahlaklı olabileceğine inanmıyorlar .
Sen genç gibi yaşar , ihtiyar gibi ölürsün .	Sen genç gibi yaşar , ihtiyar gibi ölür .
Sen de bu iş için tam adamını bulmuşsun .	Sen de bu iş için tam adamını bulmuştur .
Sen bunların içinde en güzelini , bir sürünün başında çobanlığı seçmiştin .	Sen bunların içinde en güzelini , bir sürünün başında çobanlığı seçti .
Siz şimdi , bu yavan takazaları bir kere daha ya sabır çekerek dinlemek zorunda kalırsınız .	Siz şimdi , bu yavan takazaları bir kere daha ya sabır çekerek dinlemek zorunda kalırlar .
Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .	Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiler .
Sen yirmi beşine bile gelmemiş çiçek gibi bir taze duldun .	Sen yirmi beşine bile gelmemiş çiçek gibi bir taze duldu .
Ne zaman ki sen ve senin gibiler ilk dönüme pey sürdünüz , bizler de dalaverenin içine tükürdük .	Ne zaman ki sen ve senin gibiler ilk dönüme pey sürdüler , bizler de dalaverenin içine tükürdük .
Sen de çok güzel şarkı söylersin.	Sen de çok güzel şarkı söyler.
Siz hiç sokakta dişi köpek-erkek köpek sevişmesi gördünüz mü? Hiç yüzünüzü buruşturmayın.	Siz hiç sokakta dişi köpek-erkek köpek sevişmesi gördüler mü? Hiç yüzünüzü buruşturmayın.
Siz olmasanız, ben olmasam, yani nasıl...	Siz olmasalar, ben olmasam, yani nasıl...
Böylece nereye gider seniz gidin, nerede olur sanız olun, kimlerle konuşur sanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi olacaksınız.	Böylece nereye gider seniz gidin, nerede olur sanız olun, kimlerle konuşur sanız konuşun, başka yerlerde sevgiyi aramak ve toplamak zorunda olmadan sadece siz sevgiyi gittiğiniz her yere götüren ve bunu paylaşan kişi olacaklar.
Hep aynı numara , sen bize göstereceksen başka el çabukluğu göster .	Hep aynı numara , sen bize göstereceksen başka el çabukluğu gösterebilsin .
Sen de bu iş için tam adamını bulmuşsun .	Sen de bu iş için tam adamını bulmuş .
Ama siz öteki kıyıya köprü kurmadan geçtiniz .	Ama siz öteki kıyıya köprü kurmadan geçtiler .
Böyle muazzam bir prodüksiyonun ne kadar astronomik finansmana dayandığını siz tahmin edin artık .	Böyle muazzam bir prodüksiyonun ne kadar astronomik finansmana dayandığını siz tahmin etsinler artık .
Sen büyüdükçe dehşet bir şey oluyorsun .	Sen büyüdükçe dehşet bir şey oluyor .
Siz bana hiç olmaz sa çağını söyleyin.	Siz bana hiç olmaz sa çağını söylesinler.
Sen, her zaman benim kalbimi gerçek bir zevk ve hayatla dolduruyorsun.	Sen, her zaman benim kalbimi gerçek bir zevk ve hayatla dolduruyor.
Nasıl Hakan akşamları garsonluk yapıyorsa sen de derslerine engel olmayacak bir iş bulabilirsin.	Nasıl Hakan akşamları garsonluk yapıyorsa sen de derslerine engel olmayacak bir iş bulabilir.
Siz gelin de böyle bir adamın herhangi bir öfkeye kapılacağını tahmin edin .	Siz gelsinler de böyle bir adamın herhangi bir öfkeye kapılacağını tahmin edin .
Biz benzincinin istihkakını düşeriz , siz de benzini alırsınız diye yol gösterirler .	Biz benzincinin istihkakını düşeriz , siz de benzini alırlar diye yol gösterirler .
Sen kardeşinin , eniştenin ne pintiliğini gördün ?	Sen kardeşinin , eniştenin ne pintiliğini gördü ?
Eğer sen ahlakıyla çalışıp da buhran sebebiyle işi bozulmuş bir adam olaydın maalmemnuniye yardım ederdim .	Eğer sen ahlakıyla çalışıp da buhran sebebiyle işi bozulmuş bir adam ola maalmemnuniye yardım ederdim .
Topaç: Nasıl kim olduğunu söylemedim? Siz dinlemek ve inanmak istemediniz ki...	Topaç: Nasıl kim olduğunu söylemedim? Siz dinlemek ve inanmak i̇stemedi̇ler ki...
Siz o askerlerin arasından geçip küçücük bir odaya giriyorsunuz.	Siz o askerlerin arasından geçip küçücük bir odaya giriyorlar.
Sen , şu cemiyetin başkanlığından da cemiyetten de hemen istifa edeceksin .	Sen , şu cemiyetin başkanlığından da cemiyetten de hemen istifa etmek .
Bizim kinde şafak atmış ve komutanına ezile büzüle, "Siz ne dediniz?" diye sormuş.	Bizim kinde şafak atmış ve komutanına ezile büzüle, "Siz ne dediler?" diye sormuş.
Madem bunları siz kendi başınızdan atmak istiyorsunuz , emanet olarak şu masaya bırakın .	Madem bunları siz kendi başınızdan atmak istemekteler , emanet olarak şu masaya bırakın .
Ben bu iş için temel atıyorum , gerisini siz getirin .	Ben bu iş için temel atıyorum , gerisini siz getirsinler .
Siz buraya bizi eğlendirmeye mi geldiniz yoksa ağzımızdan burnumuzdan getirmeye mi ?	Siz buraya bizi eğlendirmeye mi geldiler yoksa ağzımızdan burnumuzdan getirmeye mi ?
Sen bu işin üstüne çok düştün .	Sen bu işin üstüne çok düştü .
Sen o anda hayalet görmüşsün gibi sapsarı kesildin.	Sen o anda hayalet görmüşsün gibi sapsarı kesilmiş.
Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş olurdunuz .	Zengin seçenekleri dinlerken siz de muhayyilenizi , eleştiri bilincinizi bilemiş oldular .
Ben sizi öldürmek istedim, siz ise benim hayatımı kurtardınız.	Ben sizi öldürmek istedim, siz ise benim hayatımı kurtardılar.
Arabayı sen vurdun ben ceremesini çektim .	Arabayı sen vurdu ben ceremesini çektim .
Sen geldin , ya Ahmet ?	Sen geldi , ya Ahmet ?
İstanbul halkını , bilgisini , becerikliliğini siz temsil ediyorsunuz .	İstanbul halkını , bilgisini , becerikliliğini siz temsil ediyorlar .
Sen o anda hayalet görmüşsün gibi sapsarı kesildin.	Sen o anda hayalet görmüşsün gibi sapsarı kesildi.
Bu sonsuzluğun içinde işte besbelli sen de kendini kaybederek apışıp kalmışsın .	Bu sonsuzluğun içinde işte besbelli sen de kendini kaybederek apışıp kalmış .
Sen hiç padişah karısının kocasını boşayıp sadrazamla evlendiğini duydun mu?	Sen hiç padişah karısının kocasını boşayıp sadrazamla evlendiğini duyur mu?
Bayramda ofis kapalı olacağına göre sen bu işi nasıl bitireceksin?	Bayramda ofis kapalı olacağına göre sen bu işi nasıl bitirecek?
Sen buralarda ne geziyorsun aylak aylak.	Sen buralarda ne geziyor aylak aylak.
Sen kariyerini ön yargı ve nefret üzerine inşa ettin .	Sen kariyerini ön yargı ve nefret üzerine inşa etti .
Sen onun karşısına çapkın bir adam gibi çıktın .	Sen onun karşısına çapkın bir adam gibi çıktı .
Gül Abla! dedim Sen benim bu makinemi anlamıyorsun!	Gül Abla! dedim Sen benim bu makinemi anlayamamaktadır!
"İlahi Köse dayı demiş; sen âleme akıl dağıtıyorsun da buna mı bir kulp takamadın; bu para ile akşama sabaha doğuracak bir koyun alırsın, yünlü yapağılı bir koyun...	"İlahi Köse dayı demiş; sen âleme akıl dağıtmaya da buna mı bir kulp takamadın; bu para ile akşama sabaha doğuracak bir koyun alırsın, yünlü yapağılı bir koyun...
Siz sordunuz, biz de sadece Türk Silah lı Kuvvetleri'nin görüşünü bildiriyoruz.	Siz sordular, biz de sadece Türk Silah lı Kuvvetleri'nin görüşünü bildiriyoruz.
Sen , şu cemiyetin başkanlığından da cemiyetten de hemen istifa edeceksin .	Sen , şu cemiyetin başkanlığından da cemiyetten de hemen istifa edecek .
Ama siz öteki kıyıya köprü kurmadan geçtiniz .	Ama siz öteki kıyıya köprü kurmadan geçiyorlardı .
Onlar alaturka dinlemek istiyor , siz caz dinlemek istiyormuşsunuz .	Onlar alaturka dinlemek istiyor , siz caz dinlemek istemişler .
Sen de , benim gibi , zorluklara katlanmayı reddedebilirsin .	Sen de , benim gibi , zorluklara katlanmayı reddedebilir .
Siz üniversiteyi İstanbul'da mı okumuştunuz.	Siz üniversiteyi İstanbul'da mı okumalar.
Sen gitmezsen Ankara'da yas tutmazlar demek dilimin ucuna kadar gelmişken tuttum .	Sen giderse Ankara'da yas tutmazlar demek dilimin ucuna kadar gelmişken tuttum .
Siz, sonsuza dek yürüyeceksiniz.	Siz, sonsuza dek yürüyecekler.
Şimdi sen oradan kendine bir parça seç ve önce eğe ile düzeltmeye başla .	Şimdi sen oradan kendine bir parça seçedursun ve önce eğe ile düzeltmeye başla .
O gün gelsin , neşemiz tazelensin de gör / Dünyayı hele sen bir barış olsun da gör	O gün gelsin , neşemiz tazelensin de gör / Dünyayı hele sen bir barış olsun da görsün
Üçümüz birden girsek, dedi Miskoye, sen konuşsan.	Üçümüz birden girsek, dedi Miskoye, sen konuşsa.
Sözümü tuttum gibime geliyor , siz istediğiniz kadar bana meşhursun deyin .	Sözümü tuttum gibime geliyor , siz istediğiniz kadar bana meşhursun desinler .
Ortada böyle bir ihtimal yok ken sen kendi kendine kuruntular yaratıyorsun.	Ortada böyle bir ihtimal yok ken sen kendi kendine kuruntular yaratıyor.
Büyük bir karyola ve içinde ben uzanmışım , sen baş ucumda oturup sessiz bekliyorsun beni .	Büyük bir karyola ve içinde ben uzanmışım , sen baş ucumda oturup sessiz bekliyor beni .
Siz ona koltuk veriyorsunuz ama bir gün darbeyi yiyeceksiniz .	Siz ona koltuk veriyorlar ama bir gün darbeyi yiyeceksiniz .
Şirketler ona, "Sen daha küçüksün, ileride olabilir" demişler.	Şirketler ona, "Sen daha küçüktü, ileride olabilir" demişler.
Siz siz olun, hayatın öteki alanlarında da sakın ola skoru ıskalamayın.	Siz siz olsunlar, hayatın öteki alanlarında da sakın ola skoru ıskalamayın.
Bunu sen al.	Bunu sen alsın.
Artık bizi de görürsün kardeşim" diyerek bana ahlaksız teklifte bulunuyor, kimisi ise "sen de onlara benzeyeceksin oğlum sonunda, hop hop iso tooop iso" diye espri yaparak çevresindekilerle anlamsız bir kahkaha yumağı oluşturuyor du .	Artık bizi de görürsün kardeşim" diyerek bana ahlaksız teklifte bulunuyor, kimisi ise "sen de onlara benzemek oğlum sonunda, hop hop iso tooop iso" diye espri yaparak çevresindekilerle anlamsız bir kahkaha yumağı oluşturuyor du .
Sen onu bambaşka duygularla , heyecanlarla bağrına basmak isteyeceksin .	Sen onu bambaşka duygularla , heyecanlarla bağrına basmak isteyecek .
Siz hayatınızdan memnun gibi duruyorsunuz.	Siz hayatınızdan memnun gibi duruyorlar.
Siz mektubu hazırlayın, ben götürür veririm, dedim.	Siz mektubu hazırlasınlar, ben götürür veririm, dedim.
Sen gerçek hayattan bucak bucak kaçıyorsun .	Sen gerçek hayattan bucak bucak kaçıyor .
Sen aranıyorsun âdeta .	Sen aranıyor âdeta .
Sen bu konu üzerinde benden daha fazla çalıştın.	Sen bu konu üzerinde benden daha fazla çalıştı.
Onu da siz oluşturursunuz.	Onu da siz oluştururlar.
Sen şimdilik buna karşılık diyeceksin ki dün yüze mal ettiğin arsaları bine , bine olanları on binlere sattın .	Sen şimdilik buna karşılık diyecek ki dün yüze mal ettiğin arsaları bine , bine olanları on binlere sattın .
Ne olur sanki , sen de gelsen ?	Ne olur sanki , sen de gelse ?
Sen de araba aldın diye pek havalandın .	Sen de araba aldın diye pek havasizdi .
Ah , siz sadik bir adamsınız .	Ah , siz sadik bir adamlardandır .
Sen İnsanların güvenini sarsıyorsun .	Sen İnsanların güvenini sarsıyor .
Hangisini sen kazandın ki? deyip dik dik bakmıştı yüzüme.	Hangisini sen kazandı ki? deyip dik dik bakmıştı yüzüme.
Galiba sen köprüyü bizim gibi yaya geçmiyorsun .	Galiba sen köprüyü bizim gibi yaya geçmiyor .
Kanıma gireceksiniz ama ne yapalım siz sağ olun .	Kanıma gireceksiniz ama ne yapalım siz sağ olsunlar .
Siz fena adamsınız , odanıza geldiğime bin kere pişman oldum .	Siz fena adamdır , odanıza geldiğime bin kere pişman oldum .
Sen el öpmeyi bile unutmuşsun .	Sen el öpmeyi bile unutmuş .
Onlar alaturka dinlemek istiyor , siz caz dinlemek istiyormuşsunuz .	Onlar alaturka dinlemek istiyor , siz caz dinlemek istiyorlarmış .
Sen patrona karın tokluğuna kayıkta miçoluk etmek üzere gelip uyuyakaldığını söyle .	Sen patrona karın tokluğuna kayıkta miçoluk etmek üzere gelip uyuyakaldığını söylesin .
Bu akşam nöbet sizde , masrafı siz yapacaksınız .	Bu akşam nöbet sizde , masrafı siz yapacaklar .
Sen beni şaşırtıyorsun, dedi.	Sen beni şaşırtıyor, dedi.
Bu işi ancak sen bitirirsin .	Bu işi ancak sen bitirir .
Nasıl Hakan akşamları garsonluk yapıyorsa sen de derslerine engel olmayacak bir iş bulabilirsin.	Nasıl Hakan akşamları garsonluk yapıyorsa sen de derslerine engel olmayacak bir iş bulamaz.
Kitabı sen yazıyorsun.	Kitabı sen yazıyor.
Türk iradesinin ne demek olduğunu da sen göreceksin .	Türk iradesinin ne demek olduğunu da sen görecek .
Sana derim , güzel eltim , sen bu kızına tez vakitte nikâh koy !	Sana derim , güzel eltim , sen bu kızına tez vakitte nikâh koysun !
Asıl sen beni ne sandın.	Asıl sen beni ne sanmıştı.
Siz ki beni tanırsınız , niçin böyle düşünüyorsunuz ?	Siz ki beni tanırlar , niçin böyle düşünüyorsunuz ?
Sen yürüyedur, ben sana yetişirim.	Sen yürüsün, ben sana yetişirim.
Sen bize dört elle sarılırsan zarar etmezsin .	Sen bize dört elle sarılırsan zarar etmez .
Bu paranın üçte birine siz ödeme yapacaksınız .	Bu paranın üçte birine siz ödeme yapacaklar .
Sen çık, futbolunu oyna.	Sen çıksın, futbolunu oyna.
Doğrulup gürlüyorsun yeryüzünde yeniden / Her silkinen , kalkınan , kurtulan ulusla sen	Doğrulup gürlüyor yeryüzünde yeniden / Her silkinen , kalkınan , kurtulan ulusla sen
Coşan sele dur diyorsun sen , dadı .	Coşan sele dur diyor sen , dadı .
Hangi kuştan aldın sen bu avazı	Hangi kuştan aldı sen bu avazı
Cennet cennet dedikleri birkaç köşk ile birkaç huri / İsteyene ver sen anı , bana seni gerek seni	Cennet cennet dedikleri birkaç köşk ile birkaç huri / İsteyene versin sen anı , bana seni gerek seni
Hacı Kalfa kaç baharın yoğurdunu yemiştir , bilirsin sen ?	Hacı Kalfa kaç baharın yoğurdunu yemiştir , bilir sen ?
Ne sandın sen beni.	Ne sanıyordu sen beni.
Ne sandın sen beni.	Ne sanmıştı sen beni.
Ne sandın sen beni.	Ne sandı sen beni.
Hiç ister miyim ben eli nimetli efendiciğimi kaptırayım o cilvebazlara ?	Hiç ister musun ben eli nimetli efendiciğimi kaptırayım o cilvebazlara ?
- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tim ben?	- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş ydin ben?
Hiç ister miyim ben eli nimetli efendiciğimi kaptırayım o cilvebazlara ?	Hiç ister misin ben eli nimetli efendiciğimi kaptırayım o cilvebazlara ?
- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tim ben?	- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş dun ben?
- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tim ben?	- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş din ben?
- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tim ben?	- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş ydın ben?
- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tim ben?	- Sus! Mevzuu o! İnsana siparişini unutturuyorsun! Ne istemiş tin ben?
Hoca, sık sık fıkralarında "Bozoğlan" diye adı geçen eşeğinin üzerinde güleç, karşı yamaçlarda ki bir köyü seyrediyor.	Hoca, sık sık fıkralarında "Bozoğlan" diye adı geçen eşeğinin üzerinde güleç, karşı yamaçlarda ki bir köyü seyrediyorlar.
Bundan sonra yaramaz trafik lambası hep önce yeşil, sonra sarı, ardından kırmızı ışığını yakmış.	Bundan sonra yaramaz trafik lambası hep önce yeşil, sonra sarı, ardından kırmızı ışığını yaktılar.
Kamu personeline ödenecek aylık ve ücretlerin belirlenmesinde esas alınacak katsayılar ile sözleşme tavan ücretlerini belirleme yetkisi tasarıya konmayarak bu konu Bakanlar Kurulu'na bırakıldı.	Kamu personeline ödenecek aylık ve ücretlerin belirlenmesinde esas alınacak katsayılar ile sözleşme tavan ücretlerini belirleme yetkisi tasarıya konmayarak bu konu Bakanlar Kurulu'na bırakılmışlardı.
Sektörde geçen yıla göre yüzde 30'a varan bir daralma yaşandığına dikkat çeken Polisan Holding Üst Yöneticisi Erol Mizrahi, "Belirsizliği gören vatandaş ilk olarak evlerini boyamaktan vazgeçiyor.	Sektörde geçen yıla göre yüzde 30'a varan bir daralma yaşandığına dikkat çeken Polisan Holding Üst Yöneticisi Erol Mizrahi, "Belirsizliği gören vatandaş ilk olarak evlerini boyamaktan vazgeçişlerin.
Hallaç geniş , kocaman tırnaklı elleriyle hâlâ tokmak sallıyordu .	Hallaç geniş , kocaman tırnaklı elleriyle hâlâ tokmak sallıyorlardı .
