Sentence	Tokens
قبل وصول القوات، لم تواجه هايتي مشاكل متعلقة بالمرض منذ القرن التاسع عشر.	73
قام المعهد الهايتي للعدالة والديمقراطية بالإشارة إلى دراساتٍ مُستقلّة تقترح أنه قد جلبت كتيبة حفظ السلام النيبالية التابعة للأمم المتحدة المرض بدون علم منها إلى هايتي.	163
صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنه من المرجح أن يكون سبب تفشي المرض هو قوات حفظ السلام.	120
أكد هاميلتون أن مستشفى جامعة هوارد استقبل المريض في حالة مستقرة.	67
لقد زار المريض نيجيريا حيث سُجلت بعض حالات الإصابة بفيروس إيبولا.	70
اتبعت المستشفى بروتوكول مكافحة العدوى، بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين.	113
قبل "ذا سيمبسونز" عمل سايمون في عدة عروض في مناصب مختلفة.	60
وخلال الثمانينيات من القرن الماضي، عمل في عروض مثل تاكسي و تشيرز وذا تريسي أولمان شو.	84
في سنة 1989 ساهم في خلق سمبسنز مع بروكس وكرونينغ، كان مسؤولاً عن توظيف أول فريق كتابة لهذا العرض.	102
بالرغم من مغادرته العرض في سنة 1993، إلا أنه احتفظ بلقب المنتج التنفيذي، واستمر في تلقي عشرات الملايين من الدولارات كل موسم من الحقوق الأدبية.	134
أعلنت وكالة الأنباء الصينية شينوا في وقت سابق عن اختطاف طائرة.	63
أفادت تقارير لاحقة أن الطائرة قد تم تهديدها بوجود قنبلة على متنها ومن ثم عادت أدراجها إلى أفغانستان وهبطت في كانداهار.	124
وتقول التقارير الاولية أنه تم تحويل طائرة العودة إلى أفغانستان بعد أن حرم بهبوط اضطراري في "أورومتشي".	104
الحوادث الجوية شائعة الحدوث في إيران، التي لديها أسطول شائخ لا تقوم بصيانته بشكل جيد للعمليات المدنية والعسكرية.	114
تشمل العقوبات الدولية منع شراء طائرات جديدة.	41
تحطمت في وقت سابق هذا الأسبوع طوافة للشرطة فقُتل 3 أشخاص وجُرح 3 آخرين.	82
في الشهر الماضي شهدت إيران أسوأ كارثة جوية منذ سنوات عندما تحطمت طائرة متجهة إلى أرمينيا، مما أسفر عن مقتل 168 شخصاً كانوا على متنها.	137
أسفر احتياج طائرة ركاب أخرى مدرجاً في مشهد واصطدمت بجدار، وهو ما نتج عنه مقتل سبعة عشر شخصاً.	104
قامت فرقة إيروشميث بإلغاء باقي حفلاتهم في جولتهم الموسيقية.	66
كان مقرراً لفريق موسيقى الروك القيام بجولة في كلٍ من الولايات المتحدة الأمريكية وكندا إلى يوم 16 سبتمبر/أيلول.	111
وقد الغوا الجولة بعد إصابة المطرب الرئيسي "ستيفن تايلر" بعد أن سقط من على خشبة المسرح أثناء أدائه في الخامس من أغسطس.	118
خسر موراي المجموعة الأولى في شوط كسر التعادل، بعد كسر كلا اللاعبين لجميع ضربات الإرسال بالمجموعة بالكامل.	101
حصل ديل بوترو على ميزة مبكرة في المجموعة الثانية، لكن هذا تطلب أيضاً كسر التعادل بعد الوصول إلى 6-6.	104
تلقى بوترو العلاج في كتفه في هذه المرحلة لكنه تمكن من العودة إلى المباراة.	73
بدأ البرنامج في 08:30 بالتوقيت المحلي (15،00 UTC).	40
يُقدم المغنون المشهورون عبر البلدة البهاجانات أو الأغاني الدينية لأقدام شري شيام.	77
افتتح السهرة المطرب سانجو شارما، تلاه جاي شانكار شودري. كما غنى تشابان بهوج بهاجان. رافقه المطرب راجو خانديلوال.	117
بعدها أخذ لاكها سينغ زمام المبادرة لغناء "الباجانز".	53
تم تقديم 108 طبقاً من شابان بوغ (في الهندوسية، 56 عنصرًا مختلفاً صالحاً للأكل، مثل الحلويات والفواكه والمكسرات والأطباق وما إلى ذلك التي يتم تقديمها للإله) إلى بابا شيام.	176
كما قدم لاكها سينغ تشابان بهوج بهاجان أيضاً. المغني، راجو خانديلوال كان بصحبته.	87
أثناء كلمته في معرض طوكيو لألعاب الفيديو يوم الخميس، أزاح رئيس شركة نينتندو ساتورو إواتا الستار عن تصميم نظام التحكم لكونسول نينتندو الثوري الجديد.	152
مشابهةً بجهاز التحكم عن بُعد للتلفاز، يستخدم جهاز التحكم مستشعرين موضوعين بالقرب من تلفزيون المستخدم لتحديد موقعه في الفضاء ثلاثي الأبعاد.	145
سَيسْمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء.	98
فقد جيانكارلو فيشيلا السيطرة على سيارته وأنهى السباق بعد وقتٍ قصير من بدايته.	82
تصدّر زميله في الفريق فرناندو ألونسو معظم السباق، لكنه أنهاه مباشرةً بعد التوقف للصيانة، ربما بسبب التواء العجلة الأمامية اليمنى بشدة.	135
أنهى مايكل شوماخر السباق بعد ألونسو بفترة قصيرة بسبب تضرر نظام التعليق في الصراعات المتعددة أثناء السباق.	106
وقال وفقًا لنص المؤتمر الصحفي: "إنها لطيفة للغاية كما تغني بشكل جيد جدًا".	83
"لقد تأثرت في كل مرة كنا نجري فيها تدريبًا على هذا، من أعماق قلبي".	73
أظهرت كاميرا مثبتة على متن المكوك بعد حوالي 3 دقائق من الإطلاق قطعاً عديدة من رغوة العزل وهي تنفصل عن خزان الوقود.	118
ولكن لا يُعتقد بأنهم قد تسبّبوا في أي ضرر للمكّوك.	58
قال رئيس برنامج مكوك الفضاء بوكالة ناسا، ن. وين هالي الابن بأن الرغوة سقطت "بعد الوقت الذي نتخوّف منه".	103
بدأت الرياح في الدخول بعد خمس دقائق من بداية العرض، وبعد دقيقة وصلت سرعة الرياح إلى 70 كم في الساعة... ثم هطلت الأمطار، لكن بصعوبة وغزارة تصل إلى القدر الذي يصفع جلدك كالإبرة، ثم هطلت الثلوج من السماء، وفزع الناس صارخين يركضون فوق بعضهم البعض.	247
قال أرماند فرساتشي:"لقد فقدت أختي وصديقتها، وفي طريقي كان هناك شخصان قعيدان على كرسي متحرك، كان الناس يقفزون ويدفعونهم،"	134
أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية في محافظة نيكاتا كانت تعمل بشكل عادي.	115
لم تبلغ شركة هوكوريكو للطاقة الكهربائية عن أي آثار للزلزال، ولكنها أبلغت أن المفاعلين رقم 1 و2 في محطة شيكا للطاقة النووية قد أُغلقا.	145
أفادت التقارير أنه يوجد في المنطقة حوالي 9400 منزل بدون ماء وحوالي 100 منزل بلا كهرباء.	80
تضررت بعض الطرق وانقطعت خدمات السكك الحديدية في المناطق المتأثرة، وما يزال مطار نوتو في محافظة إيشيكاوا مغلقًا.	118
انفجرت قنبلة واحدة خارج مكتب الحاكم العام.	42
انفجرت ثلاث قنابل أخرى بالقرب من مباني حكومية في غضون ساعتين.	65
ذكرت بعض التقارير أن عدد الوفيات الرسمي بلغ ثمانية، وتؤكد التقارير الرسمية أن عدد الإصابات بلغ 30؛ ولكن الأعداد النهائية غير معروفة حتى الآن.	137
وُجد كلٌ من حمض السيانريك والملامين في عينات البول من الحيوانات الأليفة التي ماتت بعد استهلاك طعام الحيوانات الأليفة الملوث.	116
يتفاعل المركبان أحدهما مع الآخر لتكوين بلورات قد تُعيق وظائف الكلى، كما قال باحثون بالجامعة.	97
لاحظ الباحثون بلورات تتشكل في بول القطط عند إضافة الميلامين وحمض السيانوريك.	79
تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).	134
لا أعلم إن كنت تدرك الأمر أم لا، لكن معظم البضائع القادمة من أمريكا الوسطى تدخل هذه البلد بدون ضرائب.	101
وبالرغم من ذلك، تُفرض ضرائب على ثمانين في المئة من صادرتنا من البضائع عبر تعريفات جمركية في دول أمريكا الوسطى، كما نعاملكم.	129
لم يبدُ لي ذلك منطقياً؛ بالتأكيد لم يكن عادلاً.	55
كل ما أقوله للناس أنكم تعاملنا كما نعاملكم.	46
وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر.	108
وينص مشروع القانون على وضع ملصق مكتوب عليه "18" على ألعاب الفيديو العنيفة التي تباع في ولاية كاليفورنيا، ويعاقب على بيعها للقاصر بغرامة قدرها 1000 دولار لكل جريمة.	160
أدلى مدير النيابة العامة، كير ستارمر كيو سي، ببيان صباح اليوم أعلن فيه محاكمة كلّ من هوهني وبرايس.	95
استقال هوهن وسيتم استبداله في مجلس الوزراء بعضو البرلمان إيد ديفي. من المتوقع أن يأخذ عضو البرلمان نورمان لامب وظيفة وزير الأعمال التي سيتركها ديفي.	144
هوهن وبرايس على موعد للحضور في محكمة قضاة ويستمينستر في 16 من شباط.	66
وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.	120
أصيب إدغار فيغويلا بجروحٍ في ذراعه وفكه بينما كان كريستوفر شنايدر بحاجة إلى جراحةٍ ترميميةٍ لوجهه.	112
يعاني "شنايدر" من ألمٍ مستمرٍ، وعمى في إحدى العينين، وفقد جزء من الجمجمة ووجه أُعيد بناؤه من التيتانيوم، كل هذا حدث بينما فشل سلاح "أوكا" بينما كان مصوباً إلى رأس رجل خامس.	183
أدلى شنايدر بشهادته عبر رابط فيديو من قاعدة للقوات الجوية الأمريكية في وطنه.	79
بعد حدث الأربعاء، تنافس كاربانيدو في سباقين فرديين في البطولة.	64
كان أول سباق لها هو سباق التزلج المتعرج، حيث حصلت على نتيجة "لم تُنه السباق" في أول جولة لها. وقد حصل 36 من أصل 116 متنافساً على نفس النتيجة في هذا السباق.	159
وشهد سباقها الآخر - سباق التزلج المتعرج العملاق - حصولها على المركز العاشر في مجموعة جلوس السيدات بوقت ركض مجموعه 4:41.30، وهو أبطأ بـ 2:11.60 دقيقة من صاحبة المركز الأول النمساوية كلوديا لوش، و 1:09.02 دقيقة من صاحبة المركز التاسع المجرية جيونجيي داني.	245
فشلت أربع متزلّجات ضمن فريق المعوقين من إكمال أشواطهن، وفشل 45 من إجمالي 117 متزلّجة في سباق التعرّج العملاق في الحصول على ترتيب في السباق.	141
استعادت شرطة مدهيا برديش الحاسوب والهاتف المحمولين المسروقين.	58
وقال نائب المفتش العام دي. كي. أريا، "اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول".	121
أسماء المتهمين هي بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.	95
وقال مدير الشرطة شاندرا شيخار سولانكي إن المتهمين مثلوا أمام المحكمة بوجوه مغطاة.	82
بالرغم من تواجد ثلاثة أشخاص داخل البيت عند اصطدام السيارة به، إلا أنه لم يصب أحدٌ منهم.	88
لكن أصيب السائق بجروح خطيرة في الرأس.	40
لقد تم إغلاق الطريق الذي حدث فيه الاصطدام مؤقتاً في حين حررت خدمات الطوارئ السائق من سيارة حمراء ماركة Audi TT.	107
وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.	75
ثم نُقل بعد ذلك إلى مستشفى أدنبروك في كامبريدج.	56
منذ ذلك الوقت،أصبحت أديكويا في محكمة الشريف في إدنبرة متهَمةً بقتل ابنها.	81
إنها رهن الاحتجاز في انتظار توجيه الاتهام والمحاكمة، لكن قد يكون أي دليل من شاهد عيان مشكوكًا فيه لأن صورتها قد نُشرت على نطاق واسع.	142
هذه ممارسة شائعة في أماكن أخرى في المملكة المتحدة ولكن العدالة الاسكتلندية تعمل بشكل مختلف واعتبرت المحاكم أن نشر الصور يحتمل أن يكون متحيزاً.	145
تشير البروفيسور باميلا فرجسون من جامعة دندي إلى أنه "يبدو لي أن الصحفيين بكل تأكيد يسيرون في اتجاهٍ خطير إذا نشروا صورًا أو ما أشبه تخص مشتبهًا بهم."	161
أشار مكتب التاج المسؤول بشكل عام عن الادعاءات للصحفيين أنه لن تكون هناك تعليقات أخرى إلا بعد الاتهام على الأقل.	117
وستشير الوثيقة، بحسب التسريب، إلى الخلاف على الحدود، التي تريدها فلسطين مبنية على حدود قبل حرب عام 1967 في الشرق الأوسط.	119
الموضوعات الأخرى التي يُقال أنها تمت تغطيتها تضمن الحالة المستقبلية للقدس والتي تعتبر قضية مهمة لكلا الشعبين ومشكلة وادي الأردن.	126
تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدّة عشر سنوات، بمجرّد توقيع اتفاق، بينما توافق السلطة الفلسطينيّة على استمرار هذا التواجد لخمس سنوات فقط.	164
كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.	137
في شراكة بين "مصلحة المتنزهات الوطنية والحياة البرية" و "جمعية الرماة الرياضيين في أستراليا"، اختير متطوعون مؤهلون في إطار برنامج الصيد التابع للجمعية.	144
ووفقًا لما ذكره ميك أوفلين،القائم بأعمال مدير منظّمة الحفاظ على المنتزهات والتّراث التّابعة لNPWS، فإن الصّيّادون الأربعة الّذين اختيروا لأوّل عمليّة صيد قد تلقوا إرشاداتِ السلامة والتدريباتٍ الشاملة.	205
أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء.	69
إنه المجلس الانتخابي المؤقت الخامس لمارتيلي خلال أربع سنوات.	57
في الشهر الماضي أوصت لجنة رئاسية باستقالة المجلس الانتخابي المؤقت في إطار مجموعة من التدابير لتحريك البلاد نحو انتخابات جديدة.	125
كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في أكتوبر.	93
اندلعت الاحتجاجات، العنيفة أحياناً، بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011.	89
تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز "آي بود" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.	150
قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية (METI) إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة.	101
في الأسبوع الماضي، أعلنت METI أن Apple أبلغتها بـ 34 حادثا إضافيا من حوادث الانهاك، أطلقت عليها الشركة اسم "غير خطيرة".	115
ردت الوزارة على دعوة تأجيل أبل للتقرير بأنه "مؤسف حقاً".	62
وضربَ الزلزال ماريانا في الساعة ٠٧:١٩ صباحاً بالتوقيت المحلي (الجمعة ٠٩:١٩ مساءً بتوقيت جرينتش).	99
صرح مكتب إدارة الطوارئ في شمال ماريانا أنه لم يتم الإبلاغ عن أية أضرار في البلاد.	79
كما صرح مركز التحذير من التسونامي في منطقة المحيط الهادئ أنه لا توجد أي مؤشرات على إمكانية حدوث موجة تسونامي.	114
لقد أخذ شرطي فلبيني سابق سائحين من هونغ كونغ رهائن عن طريق اختطاف حافلتهم في مدينة مانيلا عاصمة دولة الفلبين.	117
أطلق رولاندو ميندوزا النار من بندقيته م16على السياح.	50
أُنقذ العديد من الرهائن وتأكد مقتل ستة على الأقل حتى اللحظة.	62
تم إطلاق سراح ستة رهائن مبكراً، من بينهم أطفالٌ ومسنين، بالإضافة إلى المصورين الفلبينيين.	95
أخذ المصورون لاحقاً مكان سيدة مسنة لأنها كانت بحاجة إلى الذهاب بلحمام. وأُطلق النار على مندوزا.	103
تبع ليغينز خطى والده واتخذ الطب مهنة له.	41
وقد تدرب كطبيب توليد ثم بدأ العمل في مستشفى أوكلاند الوطني للمرأة في عام 1959.	78
بدأ "ليجينز" بالتحقيق في الولادة المبكرة خلال أوقات فراغه، خلال عمله في المستشفى.	83
وقد أظهر من خلال بحثه أنه عند إعطاء أحد الهرمونات فإنه سيسرع من نضوج الرئة عند الجنين.	88
وأفادت "شينخوا" أن محققين حكوميين استعادوا مسجلي طيران أو ما يعرف بـ "الصندوق الأسود" يوم الأربعاء.	104
كما أثنى الزملاء المصارعون على لونا.	38
قال تومي دريمر: "لونا كانت أول ملكة متطرفة. مديرتي الأولى، توفيت لونا في ليلة القمرين. امرأة قوية، فريدة من نوعها."	115
علق داستن "جولدست" رانلز قائلاً: "لونا كانت غريبة الأطوار مثلي... وربما أكثر مني... أحبها وسأشتاق إليها... آمل أنها في مكان أفضل."	130
من بين 1,400 شخص شملهم استطلاع ما قبل الانتخابات الفيدرالية لعام 2010، زادت نسبة من يعارضون أن تصبح أستراليا جمهورية بمقدار 8 في المائة منذ عام 2008.	137
ادعت رئيسة الوزراء المؤقتة جوليا غيلارد خلال حملة الانتخابات الفيدرالية لعام 2010 أنها تعتقد أن أستراليا ينبغي أن تصبح جمهورية في نهاية عهد الملكة إليزابيث الثانية.	159
يوافق 34 في المئة من الذين شملهم الاستبيان على وجهة النظر هذه، ويريدون أن تكون الملكة إليزابيث الثانية آخر ملكة لأستراليا.	120
وفيما يتعلق بطرفي النقيض في الاستطلاع، رأى 29% ممن شملهم الاستطلاع أن أستراليا يجب أن تصبح جمهورية في أسرع وقت، بينما أعتقد 31% أن أستراليا يجب ألا تكون جمهورية أبدًا.	173
صارت لياقة الحائز على الميدالية الذهبية الأولمبية البدنية مشكوكاً فيها بسبب تذمره، فقد كان مقرراً له أن يسبح 100 م و 200 م أسلوب حر وفي ثلاث مراحل في دورة ألعاب الكومنولث.	165
لم يستطع تناول الأدوية اللازمة للتغلّب على الألم إذ أن استخدامها ممنوع في الألعاب.	82
قام كيرتس كوبر، عالم رياضيات وأستاذ علوم حاسب آلي بجامعة سنترال ميزوري باكتشاف أكبر عدد أولي معروف حتى الآن في 25 كانون الثاني.	129
تحقق عدة أشخاص من الاكتشاف باستخدام أجهزة وبرامج مختلفة مع بداية شهر فبراير وأُعلن عنه يوم الثلاثاء.	108
ربما كانت المذنبات مصدراً لتوصيل المياه إلى الأرض جنباً إلى جنب مع المواد العضوية التي يمكن أن تشكل البروتينات وتدعم الحياة.	119
يأمل العلماء أن يفهموا كيفية تشكل الكواكب، وعلى الأخص كيف تشكلت الأرض منذ اصطدام المذنبات بالأرض من زمن بعيد.	117
بدأ كومو، 53 عام حكمه في وقت مبكر هذا العام ووقع مشروع قانون الشهر الماضي يشرع الزواج من نفس الجنس.	95
وقال عن الشائعات بأنها "ثرثرةٌ سياسيةٌ وسخافةٌ".	52
من المرجّح أن يترشّح للرئاسة عام 2016.	39
نيكسدجين هو نظام تدعي إدارة الطيران الفيدرالية أنه سيسمح للطائرات بالطيران في مسارات أقصر، كما سيوفر ملايين الغالونات من الوقود كل عام ويقلل من انبعاثات الكربون.	159
إنها تستعمل تقنية مرتبطة بالأقمار الاصطناعية بخلاف التقنية القديمة التي تستعمل راداراً أرضياً للسماح للمراقبين الجويين بتحديد مكان طائرة بدقة أعلى وتزود الطيارين بمعلومات محددة أكثر.	189
ولا توجد وسائل نقل إضافية ولن تتوقف القطارات الأرضية عند ويمبلي، بالإضافة إلى عدم توفى مواقف السيارات ومرافق ركن السيارات والركوب على الأرض.	148
وأثارت المخاوف من نقص المواصلات إلى احتمالية إجبار المباراة علي أن تقام خلف أبواب مغلقة، دون تواجد أنصار الفريق.	117
ذكرت دراسة نُشرت يوم الخميس في مجلة "ساينس" عن نشأة نوع جديد من الطيور في جزر غالاباغوس الإكوادورية.	102
أفاد باحثون من جامعة برينستون بالولايات المتحدة وجامعة أوبسالا بالسويد أن تطور الأنواع الجديدة استغرق جيلين فقط - على الرغم من أنه كان يعتقد أن هذه العملية تستغرق وقتاً أطول بكثير- بسبب التكاثر بين عصفور داروين المتوطن، وعصفور الأرض متوسط الحجم، وعصفور الصبار المهاجر، وعصفور الأرض ذو المنقار الحاد.	305
يمكن تشكيل الذهب على شتى الأشكال. يمكن لفه في أشكالٍ صغيرة.	68
ويمكن سحبه إلى سلكٍ رفيعٍ، يمكن لفّه وإزاله. يمكن أن يتم صقلها أو لفها على شكل أوراق.	102
يمكن جعلها رقيقة للغاية، وإلصاقها على معدن آخر. ويمكن أن يكون رقيقاً لدرجة أنه كان يستخدم أحياناً لتزيين الصور المرسومة يدوياً في كتبٍ تدعى "المخطوطات المضيئة".	177
يطلق عليه اسم رقم الأس الهيدروجيني للمادة الكيميائية، وبإمكانك صنع مؤشر لهذا الرقم باستخدام عصير الكرنب الأحمر.	116
يتغير لون عصير الملفوف اعتمادًا على مدى حمضية المادة الكيميائية أو قلويتها.	77
يُقاس مستوى الأُسّ الهيدروجيني من خلال عدد أيونات الهيدروجين (حرف الH في pH) في المادة الكيميائية المُراد اختبارها.	107
أيونات الهيدروجين هي بروتونات منزوعة الإلكترونات (حيث أن ذرات الهيدروجين تتكون من بروتون واحد وإلكترون واحد).	107
قلّب المسحوقين الجافّين سوية ثم اعصرهما بأيدٍ مبللة نظيفة حتى تصبح على شكل كرة.	91
سوف تتفاعل الرطوبة الموجودة على يديك مع الطبقات الخارجية، مما سيُشعر بشيء غريب ويُكون نوعاً من القشرة.	108
كان لمدينتي هارابا وموهينجو دارو مرحاض مع آلية تصريف في كل منزل تقريبًا مرتبط بنظام صرف صحي متطور.	105
عُثر على بقايا أنظمة صرف صحي في منازل مدن مينوان في كريت وسانتوريني في اليونان.	80
كانت هناك أيضاً مراحيض في مصر القديمة وبلاد فارس والصين. في الحضارة الرومانية، كانت المراحيض في بعض الأحيان جزءاً من الحمامات العامة حيث كان الرجال والنساء يرتادونها معاً في شركة مختلطة.	184
عند اتصالك بشخص ما على بعد آلاف الأميال، فإنك تستخدم قمراً صناعياً.	76
يستقبل القمر الصناعي بالفضاء المكالمة ثم يعكسها في نفس اللحظة تقريباً.	72
أُرسل القمر الصناعي إلى الفضاء بواسطة صاروخ. يستخدم العلماء التلسكوبات في الفضاء لأن الغلاف الجوي لكوكب الأرض يشوه بعض الضوء والرؤية.	137
يتطلب الأمر صاروخاً عملاقاً ارتفاعه أكثر من 100 قدم لوضع قمر اصطناعي أو منظار في الفضاء.	93
غيرت العجلة شكل العالم بشكل مدهش؛ ولكن تبقى إتاحة وسيلة نقل أسهل وأسرع أهم ما أسهمت به لأجلنا.	98
لقد جلب لنا القطار، والسيارة، والعديد من أجهزة النقل الأخرى.	60
يوجد في مرتبة تحتهم المزيد من القطط متوسطة الحجم التي تتغذى على فرائس ذات حجم متوسط تتراوح ما بين الأرانب والظباء والغزلان.	124
وأخيراً، يوجد العديد من القطط الصغيرة (بما فيهم القطط الأليفة السائبة) تأكل الفرائس الصغيرة الأكثر عدداً كالحشرات والقوارض والسحالي والطيور.	142
سر نجاحهم هو مفهوم المكانة، وظيفة خاصة لكل قطة تمنعها من التنافس مع الآخرين.	77
الأسود هي أكثر القطط اجتماعية وتعيش في مجموعات كبيرة تدعى قطعاناً.	72
تتكون عائلة الأسود من واحد إلى ثلاثة ذكور بالغين، بالإضافة إلى ما يصل إلى ثلاثين أنثى وشبلاً.	101
عادة ما تكون الإناث أقرب إلى بعضهن البعض، يكونوا عائلة كبيرة من الأخوات والبنات.	80
قطيع الأسود يعمل مثل قطيع الذئاب أو الكلاب، والمفاجئ أن الحيوانات مشابهة للأسد (لكن ليس القطط الكبيرة الأخرى) في السلوك ومميتة جداً لفرائسها.	144
بصفته رياضيّاً شاملاً، يمكن للنّمر التّسلق (وإن لم يكن ذلك بشكلٍ جيد) والسّباحة والقفز لمسافاتٍ طويلةٍ والسّحب بقوّة خمسة أضعاف قوّة الإنسان.	161
يقع النمر في نفس المجموعة (جنس النمور) مع الأسود، والنمور المرقطة، واليغور. هؤلاء الأربعة هم الوحيدون اللذين يمكنهم الزئير.	116
زئير النمر ليس كزئير الأسد كامل الصوت، لكنه أقرب إلى الصياح بكلمات غاضبة.	77
تحبّ حيوانات النّمر القزم أكل الحيوانات الصغيرة. سوف تصطاد القرود والثعابين والقوارض والطّيور إذا استطاعوا ذلك. تقريباً جميع الحيوانات التي يصطادها النّمر القزم هي أصغر بكثيرٍ مما هي عليه.	197
يعتقد العلماء أن قطط الأصلوت تتعقب وتجد حيوانات تأكلها (فريسة) عن طريق حاسة الشم؛ فتشم أين كانوا على الأرض.	114
يمكنهم الرؤية جيداً في الظلام بواسطة الرؤية الليلية، والتحرّك بخلسة شديدة. تصطاد حيوانات النمر القزم فرائسها من خلال التماهي مع محيطها ثم الانقضاض عليهم.	150
عند فصل مجموعة صغيرة من الكائنات الحية (عدد قليل من السكان) عن المجموعة الرئيسية من السكان التي ينتمون إليها (على سبيل المثال إذا انتقلوا عبر سلسلة جبال أو نهر، أو انتقلوا إلى جزيرة جديدة بحيث لا يمكنهم العودة بسهولة)، فسوف يجدون أنفسهم، في غالب الأحيان، في بيئة مختلفة عن البيئة التي كانوا فيها في السابق.	303
نظراً لاحتواء هذه البيئة الجديدة على موارد ومنافسين مختلفين، ستحتاج المجموعة حديثة العهد إلى خواص مختلفة أو سبل تكيف لكي تصبح منافس أقوي مقارنة بما احتاجت من قوة سابقاً.	180
لم يطرأ أي تغيير على السكان الأصليين إطلاقاً، فلا زالوا يحتاجون إلى نفس طرق التكيّف كما عهدناهم.	107
بمرور الوقت، بينما يبدأ السكان الجدد في التكيّف مع بيئتهم الجديدة، يقل تشابههم مع السكان الآخرين تدريجيًا.	108
في النهاية، بعد آلاف أو حتى ملايين السنين، ستبدو المجموعتين مختلفتين إلى الحد الذي لا يمكن أن ندعوهما نفس النوع.	111
نطلق على هذه العملية اسم عملية الانتواع، والتي تعني ببساطة تكوين أنواع جديدة. الانتواع نتيجة حتمية وجزء مهم للغاية من التطور.	124
تنتج النباتات الأكسجين الذي يتنفسه البشر، ويمتصون ثاني أكسيد الكربون الذي يخلفه البشر (أي الزفير).	97
تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي. كما يوفرون الظل.	64
نصنع بيوتنا وملابسنا من النباتات . معظم الطعام الذي نتناوله من النباتات كذلك. بدون النباتات، لا يمكن للحيوانات البقاء.	111
كان الموزاصور هو المفترس المهيمن في عصره، لذلك لم يكن يهاب أي شيء، باستثناء الموزاصورات الأخرى.	100
فكّاها الطويلان كانا مرصعين بأكثر من 70 سناً يشبه الشفرات بالإضافة إلى مجموعة أخرى في سقف فمها، وهذا يعني أنه ليس هناك مفر لأي شيء يقف في طريقها.	163
لا نعرف على وجه اليقين، لكن ربما كان لديه لسان متشعب. شمل نظامه الغذائي السلاحف والأسماك الكبيرة والموزاصور الأخرى، وربما كان من آكلي اللحوم.	142
كما قامت بالهجوم على كل ما يدخل المياه؛ حتى ديناصور عملاق مثل تي ريكس لم يضاهيها.	86
في حين أن معظم طعامهم سيكون مألوفًا لنا، فإن الرومان لديهم نصيبهم من عناصر العيد الغريبة أو غير العادية، بما في ذلك الخنازير البرية، والطاووس، والقواقع، ونوع من القوارض يسمى الزغبة	179
كان هناك تباين آخر هو أنه بينما كان الفقراء والنساء يأكلون طعامهم وهم جالسون على المقاعد، كان الرجال الأغنياء يحبون إقامة الولائم سوية حيث يتكئون على جانبهم أثناء تناولهم واجباتهم.	184
لم يكن من الممكن أن تتضمن الوَجَباتِ الرومانية القديمةِ الأطعمةَ التي جاءت إلى أوروبا من أمريكا أو من آسيا في القرون اللاحقة.	117
على سبيل المثال، لم يكن لديهم ذرة، أو طماطم، أو بطاطس، أو كاكاو ولم يتذوق أي من الرومان القدامى الديك الرومي.	110
بنى البابليون لكل إله من آلهتهم معبداً رئيسياً وكان يُعتبر بيت الإله.	70
كان الناس يقدمون القرابين إلى الآلهة ويحاول الكهنة تلبية احتياجات الآلهة خلال الاحتفالات والأعياد.	91
لكل معبد ساحة مفتوحة تؤدي إلى خلوة آمنة يمكن للكهنة فقط أن يدخلوها.	75
بُنيت أحيانًا أبراج فريدة على شكل أهرامات تسمى زقورة لتكون جزء من المعابد.	81
كانت قمة البرج ملاذاً آمناً للإله.	36
